"State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev","population","real_cit","logRealCitRev","Tot_logReal_capita","CIT_logReal_capita","real_totRev_capita","real_cit_capita","detrended_RTR_capita","detrended_CIT_capita","naive_ci","Ann_CORPINC","real_ci","real_ci_cap","log_ci","real_log_nci"
"PA",1987,164870,1015814,478111,137521,NA,NA,3765598,2164611,11378764,2749784,3568903,38,NA,NA,33.34,NA,NA,NA,8.5,13.8312008194949,3.50675787732265,2.14006616349627,2007,"e",0,0,-20,16.2472593691645,"Pennsylvania",113.6,10016517.6056338,16.1197460488655,11810.866,894202.464788732,13.7036874991959,0.00136482337949355,0.00116026102566873,848.076475140248,75.7101523959998,-1.11043422049647,-3.69081298012402,11950752.9411765,314373048.995622,10520028.9975145,890.707675247059,16.2963048419867,16.1687915216878
"PA",1988,156952,1046443,498201,140865,NA,NA,3851875,2169301,11825044,2805432,3846585,38,NA,NA,33.34,NA,NA,NA,8.5,13.8609073521129,3.50675787732265,2.14006616349627,2007,"e",0,0,-19,16.2857302132656,"Pennsylvania",118.3,9995810.65088758,16.1176766282693,11845.752,884567.20202874,13.6928537671167,0.00136062924736811,0.00115592946459766,843.830822297105,74.6737904042513,-18.6573541536543,-4.72944222888019,12311094.1176471,343153129.535969,10406672.965044,878.515181226489,16.3260113746048,16.1579577896085
"PA",1989,187841,1169237,538379,147015,NA,NA,4227763,2282393,12692593,3058526,4085875,38,NA,NA,33.34,NA,NA,NA,8.5,13.9718619572881,3.50675787732265,2.14006616349627,2007,"e",0,0,-18,16.3565291529386,"Pennsylvania",124,10235962.0967742,16.1414177733216,11865.996,942933.064516129,13.7567505776712,0.00136030871519943,0.00115934225645038,862.629828694886,79.4651426240266,-13.1596148458882,0.059642733887415,13755729.4117647,369976945.311698,11093330.170778,934.884030870901,16.43696597978,16.221854600163
"PA",1990,344048,1094778,603007,171625,NA,NA,4315445,2322291,13219655,3220667,4224983,38,NA,NA,33.34,NA,NA,NA,8.5,13.9060621609522,3.50675787732265,2.14006616349627,2007,"e",0,0,-17,16.3972152952243,"Pennsylvania",130.7,10114502.6778883,16.1294808605822,11895.604,837626.62586075,13.6383277263102,0.00135591945231047,0.00114650149133328,850.272308819989,70.4148041461997,-38.8184018108001,-8.99296300094716,12879741.1764706,340558076.160258,9854430.89247942,828.409460543527,16.3711661834441,16.103431748802
"PA",1991,185607,1011966,593773,157714,NA,NA,4286622,2346759,13021344,3274656,4197700,38,NA,NA,33.34,NA,NA,NA,12.25,13.8274055314272,3.50675787732265,2.50552593699074,2007,"e",0,0,-16,16.3821004152237,"Pennsylvania",136.2,9560458.14977974,16.0731462074964,11943.16,743000,13.5184513236999,0.0013458034730755,0.00113189903875523,800.496531050387,62.2113410521169,-101.895446670417,-17.1986933520376,8260946.93877551,310774031.623134,6065306.12244898,507.847682058097,15.9270497804246,15.6180955726973
"PA",1992,223502,1623774,943904,210818,NA,NA,6312913,2766161,16269988,4689139,4499734,38,NA,NA,33.34,NA,NA,NA,12.25,14.3002636274582,3.50675787732265,2.50552593699074,2007,"e",0,0,-15,16.6048327416412,"Pennsylvania",140.3,11596570.2066999,16.2662199405208,11980.819,1157358.51746258,13.9616508263379,0.00135768848027174,0.00116533359082863,967.92800281015,96.6009516930838,52.2347579993311,17.1886500319216,13255297.9591837,336635527.369093,9447824.63234761,788.579197494563,16.3999078764555,16.0612950753352
"PA",1993,226123,1469962,921376,236541,NA,NA,6127888,2961505,16662962,4657926,4828823,38,NA,NA,33.34,NA,NA,NA,12.25,14.2007471080807,3.50675787732265,2.50552593699074,2007,"e",0,0,-14,16.6286989700165,"Pennsylvania",144.5,11531461.5916955,16.2605896484521,12022.128,1017274.74048443,13.8326377865163,0.00135255502590324,0.00115059811262334,959.186392932724,84.6168615476752,30.1918810318903,5.20229262950529,11999689.7959184,371062353.902289,8304283.59579128,690.749890185105,16.300391357078,15.9322820355136
"PA",1994,242528,1486299,893118,230255,NA,NA,6222160,2984611,17141998,4735861,5134300,38,NA,NA,33.34,NA,NA,NA,12.25,14.2117996953251,3.50675787732265,2.50552593699074,2007,"e",0,0,-13,16.6570420337685,"Pennsylvania",148.2,11566800.2699055,16.2636495068946,12042.545,1002900.8097166,13.8184071684512,0.00135051598369735,0.00114746568673409,960.494668685523,83.2798058646739,18.1988896946744,3.86296968949632,12133053.0612245,409648996.494151,8186945.38544163,679.835149915706,16.3114439443224,15.9180514174485
"PA",1995,260903,1784579,959058,228995,NA,NA,6714101,3103095,18262139,4929522,5550290,38,NA,NA,50,NA,NA,NA,10.5,14.3946930910361,3.91202300542815,2.35137525716348,2007,"e",0,0,-12,16.720340567563,"Pennsylvania",152.4,11983030.839895,16.2990021102986,12044.78,1170983.59580053,13.9733546337717,0.00135320048272352,0.00116011704935845,994.873367541375,97.2191767554513,39.2763214605116,17.800073323266,16995990.4761905,455332995.087407,11152224.7219098,925.89692148049,16.6484880198607,16.2271495625963
"PA",1996,263430,1504010,892264,221469,NA,NA,6718031,3056436,18295012,5214021,5701275,38,NA,NA,50,NA,NA,NA,9.5,14.223645432406,3.91202300542815,2.2512917986065,2007,"e",0,0,-11,16.7221390123521,"Pennsylvania",156.9,11660300.8285532,16.2717005386012,12038.008,958578.712555768,13.7732069586551,0.00135169378011721,0.0011441433631424,968.623781322724,79.629346695547,-0.274531848154425,0.207976006354059,15831684.2105263,465333748.09638,10090302.2374291,838.203649426809,16.5775238197876,16.1270853460367
"PA",1997,279612,1575707,970851,203497,NA,NA,7150701,3166477,19377456,5574994,6054540,38,NA,NA,50,NA,NA,NA,9.5,14.2702146184103,3.91202300542815,2.2512917986065,2007,"e",0,0,-10,16.7796208864605,"Pennsylvania",160.5,12073181.3084112,16.3064971298785,12015.888,981748.909657321,13.7970908618283,0.00135707798956502,0.00114823730562638,1004.76812936432,81.7042327339703,22.5685491034267,2.28059478776967,16586389.4736842,491406830.84115,10334199.0490244,860.044555094424,16.6240930057919,16.1509692492099
"PA",1998,292042,1562856,1029958,149547,NA,NA,7587672,3374638,20629483,6024816,6313056,38,NA,NA,50,NA,NA,NA,9.5,14.2620254746411,3.91202300542815,2.2512917986065,2007,"e",0,0,-9,16.842231824142,"Pennsylvania",163,12656124.5398773,16.3536518093234,12002.329,958807.36196319,13.7734454598224,0.00136253987116362,0.00114756439852819,1054.47238947352,79.8851091286691,58.9715421226119,0.459203925460798,16451115.7894737,503911721.026002,10092709.0732967,840.895885564939,16.6159038620227,16.127323847204
"PA",1999,294154,1537722,1116332,176415,NA,NA,7948085,3395246,21588754,6410363,6659123,38,NA,NA,50,NA,NA,NA,9.99,14.2458126584834,3.91202300542815,2.30158459266046,2007,"e",0,0,-8,16.8876830889219,"Pennsylvania",166.6,12958435.7743097,16.3772575451773,11994.016,923002.400960384,13.7353871147388,0.00136545236767879,0.00114518665930901,1080.40841152035,76.95524176059,71.606297079427,-2.47293069962599,15392612.6126126,508053949.627136,9239263.27287671,770.322740346245,16.5493982518111,16.0389727080664
"PA",2000,309110,1696845,990325,117436,NA,NA,8467358,3403087,22466906,6770513,7057309,38,NA,NA,60,NA,NA,NA,9.99,14.3442812023901,4.0943445622221,2.30158459266046,2007,"e",0,0,-7,16.9275539399767,"Pennsylvania",172.2,13046983.7398374,16.3840675339711,12284.173,985391.986062718,13.8007947963846,0.00133375421641905,0.00112346144884028,1062.09703655569,80.2163878726486,39.9936550247521,0.785948155424933,16985435.4354354,536747035.16888,9863783.64427143,802.966845572057,16.6478667957178,16.1043803897122
"PA",2001,355793,1389458,877073,58245,NA,NA,8544439,3427981,22571889,7154981,7238386,38,NA,NA,60,NA,NA,NA,9.99,14.1444243010076,4.0943445622221,2.30158459266046,2007,"e",0,0,-6,16.9322158404621,"Pennsylvania",177.1,12745278.9384529,16.3606714816614,12298.97,784561.264822134,13.5728799422069,0.00133024728750956,0.00110357858765465,1036.28831832689,63.7908105168266,0.883669705937336,-15.6418964574047,13908488.4884885,522438574.160522,7853466.11433569,638.546651820086,16.4480098943352,15.8764655355345
"PA",2002,418899,1198438,697815,50949,NA,NA,7933167,3617714,22135537,6734729,7330422,38,NA,NA,60,NA,NA,NA,9.99,13.9965296001876,4.0943445622221,2.30158459266046,2007,"e",0,0,-5,16.9126948840755,"Pennsylvania",179.9,12304356.3090606,16.3254639291071,12331.031,666168.982768205,13.4092986452192,0.00132393341068619,0.00108744342993049,997.83678340121,54.0237862323276,-50.8691323097577,-25.4111879989114,11996376.3763764,433192993.186967,6668358.18586793,540.778640964241,16.3001151935153,15.7128842385469
"PA",2003,576859,1189314,656616,71664,NA,NA,7851094,4410858,23187302,6661780,7561149,38,NA,NA,60,NA,NA,NA,9.99,13.9888872282764,4.0943445622221,2.30158459266046,2007,"e",0,0,-4,16.9591153592119,"Pennsylvania",184,12601794.5652174,16.349349787591,12374.658,646366.304347826,13.3791216566555,0.00132119609185086,0.00108117102360773,1018.35497718138,52.2330640853126,-43.6522056196025,-27.2041774029341,11905045.045045,459518909.897828,6470133.17665489,522.853494347471,16.292472821604,15.6827072499832
"PA",2004,763240,1677998,787502,68389,NA,NA,9001362,4756518,25346880,7323364,7773133,38,NA,NA,60,NA,NA,NA,9.99,14.3331119741135,4.0943445622221,2.30158459266046,2007,"e",0,0,-3,17.0481662035038,"Pennsylvania",188.9,13418147.1678137,16.4121186149844,12410.722,888299.629433563,13.6970643855941,0.00132241449087204,0.00110364766736328,1081.1737760151,71.575177450076,5.86532612410247,-7.86433129517839,16796776.7767768,460182221.332135,8891888.18251816,716.468242743505,16.6366975674411,16.0006499789217
"PA",2005,847330,1703295,845455,57984,NA,NA,9978884,5162344,27262969,8275589,8064868,38,NA,NA,60,NA,NA,NA,9.99,14.3480751683662,4.0943445622221,2.30158459266046,2007,"e",0,0,-2,17.1210398924619,"Pennsylvania",195.3,13959533.5381464,16.4516732405673,12449.99,872142.857142857,13.6787085164716,0.00132142059877697,0.00109869232958995,1121.24857434796,70.0516913782948,32.6388573669476,-9.39008462396727,17050000,574091578.669985,8730158.73015873,701.218131914863,16.6516607616938,15.9822941097993
"PA",2006,757664,2116954,869096,60491,NA,NA,11138871,5375914,29050577,9021917,8403283,38,NA,NA,60,NA,NA,NA,9.99,14.5654888210193,4.0943445622221,2.30158459266046,2007,"e",0,0,-1,17.1845489033713,"Pennsylvania",201.6,14410008.4325397,16.4834335531622,12510.809,1050076.38888889,13.8643734708102,0.00131753538505481,0.00110819160222254,1151.80468605505,83.9335321072274,49.893701984023,4.48948884795766,21190730.7307307,691909934.941711,10511275.1640529,840.175496568841,16.869074414347,16.1679590641378
"PA",2007,723015,2286527,776886,64467,NA,NA,12099253,5820832,30837657,9812726,8661711,38,NA,NA,70,NA,NA,NA,9.99,14.6425446304514,4.24849524204936,2.30158459266046,2007,"e",1,0,0,17.2442471310107,"Pennsylvania",207.342,14872846.3118905,16.5150477131582,12563.937,1102780.43040002,13.9133452125989,0.00131448030288262,0.00110740329345801,1183.77275466205,87.7734766100797,68.5605035010078,8.32716609380226,22888158.1581582,759097332.606732,11038843.1471473,878.613379480279,16.946130223779,16.2169308059266
"PA",2008,717456,2191420,813344,58681,NA,NA,12599859,6432704,32123740,10408439,8873309,38,NA,NA,70,NA,NA,NA,9.99,14.6000602934975,4.24849524204936,2.30158459266046,2007,"e",1,0,1,17.2851058786206,"Pennsylvania",215.303,14920247.2794155,16.5182297262899,12612.285,1017830.68512747,13.8331841411669,0.00130969366187728,0.00109680237491992,1182.99319111608,80.7015291144683,54.4796728650228,1.25295134118319,21936136.1361361,659370596.574399,10188495.3466213,807.82311425894,16.9036458868252,16.1367697344945
"PA",2009,813026,1740532,620004,55536,NA,NA,11290770,6600228,30071179,9550238,8496182,38,NA,NA,83,NA,NA,NA,9.99,14.369701371586,4.4188406077966,2.30158459266046,2007,"e",1,0,2,17.2190777627095,"Pennsylvania",214.537,14016779.8561553,16.4557657310325,12666.858,811296.885851858,13.606389339909,0.00129911977627226,0.0010741724064412,1106.57116833198,64.0487866724217,-35.2436170090918,-15.4020583578711,17422742.7427427,508759519.978518,8121089.94846702,641.128995719935,16.6732869649136,15.9099749332366
"PA",2010,796930,1648956,538905,55363,NA,NA,11001243,7435101,30169122,9352287,8029797,38,NA,NA,90,NA,NA,NA,9.99,14.3156529183477,4.49980967033027,2.30158459266046,2007,"e",1,0,3,17.2223295089551,"Pennsylvania",218.056,13835492.7174671,16.4427477844083,12711.406,756207.579704296,13.5360711938009,0.00129354280591842,0.00106487600142745,1088.43134405959,59.4904749092505,-66.6847083714968,-19.96263737805,16506066.0660661,500326311.373204,7569645.44248546,595.500249341848,16.6192385116753,15.8396567871286
"PA",2011,847488,1978061,632682,47658,NA,NA,11809488,7832017,32352286,9831427,8951757,38,NA,NA,90,NA,NA,NA,9.99,14.4976276299208,4.49980967033027,2.30158459266046,2007,"e",1,0,4,17.2921952410204,"Pennsylvania",224.939,14382693.085681,16.4815361726725,12747.052,879376.630997737,13.6869685615729,0.00129296845832844,0.00107373599492438,1128.31524384469,68.9866669562294,-40.1020756764115,-10.4687125880788,19800410.4104104,531565721.168298,8802568.87885622,690.557226789082,16.8012132232484,15.9905541549005
"PA",2012,890117,1837374,656221,38452,NA,NA,11939487,7984791,32949917,10102113,9166842,38,NA,NA,90,NA,NA,NA,9.99,14.4238479362894,4.49980967033027,2.30158459266046,2007,"e",1,0,5,17.3104992999415,"Pennsylvania",229.594,14351384.1825135,16.4793569542298,12769.123,800270.913002953,13.5927055905777,0.00129056294267271,0.00106449797613961,1123.91306611374,62.6723474276936,-57.8055204973766,-16.7852993736222,18392132.1321321,544376930.52199,8010719.8498794,627.350825102037,16.7274335296171,15.8962911839054
"PA",2013,987918,2208163,488427,55537,NA,NA,12985497,7862945,33965626,10777334,9243355,38,NA,NA,100,NA,NA,NA,9.99,14.6076715061181,4.60517018598809,2.30158459266046,2007,"e",1,0,6,17.3408595711752,"Pennsylvania",232.957,14580212.6572715,16.4951758699852,12779.538,947884.373510991,13.7619878049281,0.00129074899812381,0.00107687678575924,1140.90295418125,74.1720376363364,-54.1168995198814,-5.28787642198712,22103733.7337337,587537742.752844,9488332.06717708,742.462839202566,16.9112570994458,16.0655733982557
"PA",2014,981965,2301589,229686,45017,NA,NA,13111325,7921523,34192869,10809736,9497906,38,NA,NA,100,NA,NA,NA,9.99,14.6491103119241,4.60517018598809,2.30158459266046,2007,"e",1,0,7,17.3475276715199,"Pennsylvania",236.736,14443459.8033252,16.485752261298,12792.392,972217.575696134,13.7873349017022,0.00128871537561529,0.00107777614239012,1129.06638596794,75.9996704053577,-79.2547348232063,-3.46251090997349,23038928.9289289,614431265.852213,9731907.66462596,760.757461515091,16.9526959052517,16.0909204950298
"PA",2015,947137,2510136,116290,41860,NA,NA,13999110,8504539,36110311,11488974,9865270,38,NA,NA,100,NA,NA,NA,9.99,14.735847492907,4.60517018598809,2.30158459266046,2007,"e",1,0,8,17.4020890057892,"Pennsylvania",237.017,15235325.314218,16.5391273232569,12789.838,1059053.14808642,13.8728858103747,0.00129314595878829,0.00108468033843546,1191.20549566132,82.8042660185707,-30.4168922198412,3.33981744623183,25126486.4864865,662621872.656935,10601132.6134777,828.871531717425,17.0394330862347,16.1764714037023
"PA",2016,901143,2456231,80943,43124,NA,NA,14388463,9062781,37394589,11932232,10221593,38,NA,NA,100,NA,NA,NA,9.99,14.7141386192008,4.60517018598809,2.30158459266046,2007,"e",1,0,9,17.4370365727733,"Pennsylvania",240.007,15580624.3151241,16.5615386691781,12788.468,1023399.73417442,13.8386407156056,0.00129503695588698,0.00108211872724752,1218.33391733272,80.0252019377474,-16.589737638456,0.558486108400842,24586896.8968969,628421667.383155,10244241.5833275,801.053072449923,17.0177242125285,16.1422263089332
"PA",2017,997941,2344344,18752,43360,NA,NA,14408126,9663762,38397150,12063782,10509734,38,NA,NA,100,NA,NA,NA,9.99,14.6675161765904,4.60517018598809,2.30158459266046,2007,"e",1,0,10,17.4634937960536,"Pennsylvania",245.12,15664633.6488251,16.5669160954895,12794.679,956406.657963446,13.7709384760262,0.00129482858424893,0.00107630199054046,1224.3084526642,74.7503441050335,-23.9164693969908,-4.71863898132072,23466906.9069069,618227704.037245,9573640.21985432,748.251692743078,16.971101769918,16.0745240693539
"PA",2018,1038215,2486379,5717,34399,NA,NA,15287269,10113420,40709545,12800890,10920832,38,NA,NA,100,NA,NA,NA,9.99,14.7263379931739,4.60517018598809,2.30158459266046,2007,"e",1,0,11,17.5219731438016,"Pennsylvania",251.107,16212031.1261733,16.601264186675,12809.107,990167.139904503,13.8056290360473,0.00129605164409002,0.00107779793205313,1265.66443126545,77.301808775936,4.13824211424412,-2.16944156742592,24888678.6786787,659140126.637113,9911582.98202706,773.791879638999,17.0299235865015,16.1092146293749
"PA",2019,1097983,2962361,4037,37234,NA,NA,16479430,10392843,43132450,13517069,11747314,38,NA,NA,100,NA,NA,NA,9.99,14.9014971434935,4.60517018598809,2.30158459266046,2007,"e",1,0,12,17.5797861720188,"Pennsylvania",255.657,16871218.0773458,16.6411196556705,12798.883,1158724.77577379,13.9628306271453,0.00130020093594656,0.00109094134442398,1318.17894400205,90.533273550027,43.3514877608293,11.0597559496574,29653263.2632633,811868904.601906,11598846.6043423,906.238974474746,17.2050827368212,16.2664162204729
"PA",2020,1129790,2510056,13920,39359,NA,NA,14882239,9814661,40693000,12372183,11630402,38,NA,NA,100,NA,NA,NA,9.99,14.7358156216161,4.60517018598809,2.30158459266046,2007,"e",1,0,13,17.5215666454488,"Pennsylvania",258.811,15723056.5934215,16.5706387658495,12995.477,969841.312772641,13.7848877420167,0.0012751081600044,0.00106074503783252,1209.88683935353,74.6291431066856,-78.2418839777056,-4.84664175069167,25125685.6856857,731497685.095974,9708121.24897539,747.038469536393,17.0394012149437,16.0884733353443
"PA",2021,1284008,4045313,15125,40395,NA,NA,20023246,10757964,49634346,15977933,13717681,38,NA,NA,100,NA,NA,NA,9.99,15.2130694849619,4.60517018598809,2.30158459266046,2007,"e",1,0,14,17.720193611733,"Pennsylvania",270.97,18317284.5702476,16.7233556840762,13013.614,1492900.6901133,14.2162315573052,0.00128506621481751,0.00109241226590132,1407.54786258818,114.718378008853,106.11787216693,35.240325894468,40493623.6236236,1253564404.96547,14943950.8519849,1148.33211220073,17.5166550782896,16.5198171506328
"PA",2022,1291254,5007127,2984,39729,NA,NA,22389126,11001756,53679801,17381999,14760853,38,NA,NA,100,NA,NA,NA,9.99,15.4263728554801,4.60517018598809,2.30158459266046,2007,"e",1,0,15,17.7985473434673,"Pennsylvania",292.655,18342348.8407852,16.7247230886087,12972.091,1710931.64306094,14.3525486006215,0.00128928505732875,0.00110641750821988,1413.98552020528,131.893280972277,99.2542626940146,52.4129616008844,50121391.3913914,1746074924.66558,17126442.8734829,1320.25306278555,17.7299584488078,16.6561341939491
"RI",1976,1666,35780,1017,5287,220585,NA,128972,109257,388739,93192,NA,39,NA,NA,33.34,NA,NA,NA,8,10.4851443570627,3.50675787732265,2.07944154167984,2015,"t",0,0,-39,12.8706634462553,"Rhode Island",56.9,683196.83655536,13.4345382911111,946.089,62882.2495606327,11.0490192019185,0.0142000787358389,0.0116786255858788,722.12744948452,66.4654694860977,2.47412748911256,9.4294811685167,447250,110490084.431644,786028.119507909,830.818368576221,13.010873001371,13.5747478462268
"RI",1977,1925,40842,1131,5738,254778,NA,144626,113008,438841,103784,NA,39,NA,NA,33.34,NA,NA,NA,8,10.617466242676,3.50675787732265,2.07944154167984,2015,"t",0,0,-38,12.9918924396637,"Rhode Island",60.6,724160.066006601,13.4927677325765,950.23,67396.0396039604,11.1183415355888,0.0141994756349268,0.0117006846085567,762.089247873253,70.9260280184381,27.7971119996183,13.8726888164856,510525,149513688.209561,842450.495049505,886.575350230476,13.1431948869843,13.6440701798971
"RI",1978,1979,43610,1526,5609,259913,NA,155575,119312,458260,111965,NA,39,NA,NA,33.34,NA,NA,NA,8,10.6830417608368,3.50675787732265,2.07944154167984,2015,"t",0,0,-37,13.0351919876133,"Rhode Island",65.2,702852.760736196,13.4629027046688,951.816,66886.5030674847,11.1107524778923,0.0141444383207141,0.0116732146527189,738.433437488124,70.2725138760902,-10.4975122637381,13.2018237897663,545125,173062269.010985,836081.288343558,878.406423451127,13.2087704051451,13.6364811222006
"RI",1979,2326,55903,1660,5981,283603,NA,209401,125436,537827,153498,NA,39,NA,NA,33.34,NA,NA,NA,8,10.9313733249661,3.50675787732265,2.07944154167984,2015,"t",0,0,-36,13.1952922260937,"Rhode Island",72.6,740808.539944904,13.515497490251,950.382,77001.3774104683,11.2515785891235,0.0142211210757895,0.0118390064091318,779.48502806756,81.0215023121948,15.9152644374705,23.9334613414994,698787.5,193750761.060453,962517.217630854,1012.76877890244,13.4571019692744,13.7773072334317
"RI",1980,2442,53620,1774,6280,297993,NA,207532,128932,550787,153912,NA,39,NA,NA,33.34,NA,NA,NA,8,10.88967741179,3.50675787732265,2.07944154167984,2015,"t",0,0,-35,13.2191034435247,"Rhode Island",82.4,668430.825242718,13.4126881925974,948.773,65072.8155339806,11.0832621608626,0.0141368780441659,0.0116816795596656,704.521339922951,68.586285164081,-73.6872375853659,11.4808933090141,670250,209760896.256963,813410.194174757,857.328564551012,13.4154060560982,13.6089908051709
"RI",1981,3042,50340,1953,6260,314322,NA,243316,136780,607951,192976,NA,39,NA,NA,33.34,NA,NA,NA,8,10.8265552686893,3.50675787732265,2.07944154167984,2015,"t",0,0,-34,13.3178495655953,"Rhode Island",90.9,668812.98129813,13.4132597504,953.013,55379.5379537954,10.921965453494,0.0140745821414818,0.0114604579932215,701.787888830614,58.1099501830462,-91.0595025559304,0.987207443607822,629250,218461265.651104,692244.224422442,726.374377288077,13.3522839129976,13.4476940978022
"RI",1982,3347,52524,1915,7262,365753,NA,267680,165944,674792,215156,NA,39,NA,NA,33.34,NA,NA,NA,8,10.8690254869789,3.50675787732265,2.07944154167984,2015,"t",0,0,-33,13.4221597742191,"Rhode Island",96.5,699266.321243523,13.4577869518623,954.17,54429.0155440415,10.904652664622,0.0141041815943305,0.0114284170164877,732.852972995926,57.0433104625396,-74.6332322688456,-0.0967831612702525,656550,214769417.46952,680362.694300518,713.041380781746,13.3947541312872,13.4303813089303
"RI",1983,5076,42446,1954,7725,374083,NA,303585,161637,726421,261139,NA,39,NA,NA,33.34,NA,NA,NA,9,10.6559879587956,3.50675787732265,2.19722457733622,2015,"t",0,0,-32,13.495885015543,"Rhode Island",99.6,729338.353413655,13.4998930369405,956.382,42616.4658634538,10.6599959801931,0.0141155866975126,0.0111461696060707,762.60150589791,44.560087771888,-59.5235132450891,-12.5973567362933,471622.222222222,200953385.328759,473516.287371709,495.112086354311,13.0639335674475,13.067941588845
"RI",1984,5319,59274,2052,6287,416437,NA,344415,168651,809986,285141,NA,39,NA,NA,33.34,NA,NA,NA,8,10.9899260402725,3.50675787732265,2.07944154167984,2015,"t",0,0,-31,13.6047722425486,"Rhode Island",103.9,779582.2906641,13.5665135304315,961.894,57049.0856592878,10.9516673281554,0.014103958991772,0.0113855241098868,810.465904417846,59.3091189458379,-26.2979286033806,2.1343235532851,740925,238577256.87217,713113.570741097,741.363986822973,13.5156546845808,13.4773959724637
"RI",1985,5227,70504,2583,6589,454392,NA,352246,180153,861836,281742,NA,39,NA,NA,33.34,NA,NA,NA,8,11.1634247247795,3.50675787732265,2.07944154167984,2015,"t",0,0,-30,13.6668202763246,"Rhode Island",107.6,800962.82527881,13.593569814585,968.955,65524.1635687732,11.0901742630399,0.0140291033273836,0.0114454998044697,826.625411168537,67.6235362517075,-24.7772357309169,10.4313899747832,881300,272041415.381614,819052.044609665,845.294203146344,13.6891533690878,13.6159029073482
"RI",1986,4886,67656,2746,7774,469520,NA,354305,178143,885557,286649,NA,39,NA,NA,33.34,NA,NA,NA,8,11.1221913214621,3.50675787732265,2.07944154167984,2015,"t",0,0,-29,13.6939721045455,"Rhode Island",109.6,807989.96350365,13.6023049160197,977.341,61729.9270072993,11.0305241329362,0.0139176652939145,0.0112862594866441,826.722672540751,63.1610942417225,-39.3187882369303,5.95159708042674,845700,284792646.384774,771624.087591241,789.513678021531,13.6479199657703,13.5562527772445
"RI",1987,5089,87675,2262,7156,531385,NA,446680,180574,1046915,359005,NA,39,NA,NA,33.34,NA,NA,NA,8,11.3813920750084,3.50675787732265,2.07944154167984,2015,"t",0,0,-28,13.8613583022208,"Rhode Island",113.6,921580.105633803,13.7338449819219,989.604,77178.6971830986,11.2538787547094,0.013878121937585,0.0113721031389419,931.261500189776,77.9894757732372,50.5812255338673,20.76262772757,1095937.5,314373048.995622,964733.714788732,974.868447165465,13.9071207193166,13.7796073990177
"RI",1988,8029,79194,3195,8021,576133,NA,467655,192924,1123686,388461,NA,39,NA,NA,33.34,NA,NA,NA,8,11.279655817357,3.50675787732265,2.07944154167984,2015,"t",0,0,-27,13.9321249109771,"Rhode Island",118.3,949861.369399831,13.7640713259808,996.408,66943.3643279797,11.1116022323608,0.013813690100823,0.0111516589914581,953.285571171479,67.1846917407124,57.9664826373429,9.94049281067369,989925,343153129.535969,836792.054099746,839.808646758904,13.8053844616653,13.637330876669
"RI",1989,8609,77624,3415,8590,580077,NA,499084,185631,1159113,421460,NA,39,NA,NA,33.34,NA,NA,NA,9,11.2596319367051,3.50675787732265,2.19722457733622,2015,"t",0,0,-26,13.9631656154123,"Rhode Island",124,934768.548387097,13.7480542357953,1000.666,62600,11.0445205570882,0.0137389041256476,0.0110371698020001,934.146406880115,62.5583361481253,24.1885044677515,5.29678633371512,862488.888888889,369976945.311698,695555.555555556,695.09262386806,13.667577545357,13.4524661657401
"RI",1990,10027,68828,3615,9626,644509,NA,495411,247083,1233305,426583,NA,39,NA,NA,33.34,NA,NA,NA,9,11.139365917873,3.50675787732265,2.19722457733622,2015,"t",0,0,-25,14.0252081157095,"Rhode Island",130.7,943615.149196634,13.7574736810674,1004.649,52661.0558530987,10.871631483231,0.013693811153017,0.0108213231518978,939.248582536422,52.4173675115376,14.651866245831,-4.86153318724406,764755.555555556,340558076.160258,585122.842812208,582.41519457264,13.5473115265249,13.2795770918828
"RI",1991,12874,45966,5023,9835,676966,NA,475213,228564,1256652,429247,NA,39,NA,NA,33.34,NA,NA,NA,9,10.7356572717449,3.50675787732265,2.19722457733622,2015,"t",0,0,-24,14.0439615996004,"Rhode Island",136.2,922651.982378855,13.7350073918731,1003.99,33748.8986784141,10.4267030640176,0.0136804225060739,0.010385265853263,918.985231305944,33.6147757232782,-20.2502988628743,-23.6814758598749,510733.333333333,310774031.623134,374987.76309349,373.497508036424,13.1436028803967,12.8346486726694
"RI",1992,13456,48502,5973,17858,667169,NA,526963,278182,1307111,478461,NA,39,NA,NA,33.34,NA,NA,NA,9,10.7893603131887,3.50675787732265,2.19722457733622,2015,"t",0,0,-23,14.0833299163147,"Rhode Island",140.3,931654.312188168,13.7447171151944,1000.571,34570.2066999287,10.4507475120684,0.0137368733605056,0.0104447835406667,931.122641160066,34.5504783767756,-22.7517028869797,-22.763124090749,538911.111111111,336635527.369093,384113.407776986,383.894204186395,13.1973059218406,12.8586931207203
