"State_Acronym","year","CORPINCTX","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","year_effective","Post","treatment","rel_year","State_Name","real_cit","logRealCitRev","real_cit_capita","detrended_CIT_capita"
"MI",1993,1843420,50,NA,NA,NA,2.35,14.4271331,1991,1,0,2,"Michigan",1275723.183391,14.0590237784356,133.874598959729,16.9030194619714
"MI",1994,2174644,50,NA,NA,NA,2.3,14.5923755309473,1991,1,0,3,"Michigan",1467371.12010796,14.1989830040734,153.098651884016,38.6555958459158
"MI",1995,2130395,50,NA,NA,NA,2.3,14.571817966502,1991,1,0,4,"Michigan",1397896.9816273,14.1504795092376,144.711764952896,32.7972323744532
"MI",1996,2189742,50,NA,NA,NA,2.3,14.5992942866336,1991,1,0,5,"Michigan",1395629.06309751,14.1488558128827,143.300410290792,33.9144011720066
"MI",1997,2228753,80,NA,NA,NA,2.3,14.6169527942046,1991,1,0,6,"Michigan",1388631.15264798,14.1438290376226,141.907745954246,35.050260295118
"MI",1998,2354764,80,NA,NA,NA,2.3,14.6719510680968,1991,1,0,7,"Michigan",1444640.49079755,14.1833710532782,147.10860577491,42.7796435754394
"MI",1999,2413615,90,NA,NA,NA,2.2,14.6966361815906,1991,1,0,8,"Michigan",1448748.49939976,14.1862106378459,146.875663668297,45.0752249284838
"MI",2000,2382496,90,NA,NA,NA,2.1,14.6836592356004,1991,1,0,9,"Michigan",1383563.29849013,14.1401728295948,139.017357383371,39.7454421032152
"MI",2001,2102093,90,NA,NA,NA,2,14.5584440730179,1991,1,0,10,"Michigan",1186952.56916996,13.9868997142172,118.800751984759,22.0573601642606
"MI",2002,2065241,90,NA,NA,NA,1.9,14.5407574845893,1991,1,0,11,"Michigan",1147993.88549194,13.9535265296209,114.619321594968,20.404453234127
"MI",2003,1843072,90,NA,NA,NA,1.9,14.4269443026279,1991,1,0,12,"Michigan",1001669.56521739,13.817178731007,99.7564388246878,8.0700939235042
"MI",2004,1841010,90,NA,NA,NA,1.9,14.425824892031,1991,1,0,13,"Michigan",974595.023822128,13.7897773035116,96.9233707568712,7.765549315345
"MI",2005,1907190,90,NA,NA,NA,1.9,14.4611415125508,1991,1,0,14,"Michigan",976543.778801843,13.7917748606563,97.1575433507516,10.5282453688828
"MI",2006,1886168,92.5,NA,NA,NA,1.9,14.4500578156209,1991,1,0,15,"Michigan",935599.206349206,13.7489424654118,93.223560705539,9.1227861833276
"MI",2007,1786213,92.5,NA,NA,NA,1.9,14.3956082942258,1991,1,0,16,"Michigan",861481.513634478,13.6664088763734,86.1370913609171,4.56484029836311
"MI",2008,1778317,100,NA,NA,NA,4.95,14.3911779693779,1991,1,0,17,"Michigan",825960.158474336,13.6243018170472,83.0370338378498,3.99330623495321
"MI",2009,703250,100,NA,NA,NA,4.95,13.4634677263521,1991,1,0,18,"Michigan",327798.934449536,12.700155694675,33.1056831623863,-43.4095209808529
"MI",2010,631895,100,NA,NA,NA,4.95,13.3564785200858,1991,1,0,19,"Michigan",289785.651392303,12.5768967955391,29.3376669844197,-44.6490136991621
"MI",2011,728842,100,NA,NA,NA,4.95,13.4992122522465,1991,1,0,20,"Michigan",324017.622555448,12.6885531838986,32.7851750421098,-38.6729821818146
"MI",2012,804037,100,NA,NA,NA,6,13.5974005670027,1991,1,0,21,"Michigan",350199.482564875,12.766258221291,35.3797997375986,-33.5498340266684
"MI",2013,900667,100,NA,NA,NA,6,13.7108908789303,1991,1,0,22,"Michigan",386623.711672111,12.8652071777403,38.9945973376081,-27.4065129670015
"MI",2014,881011,100,NA,NA,NA,6,13.6888253906519,1991,1,0,23,"Michigan",372149.1450392,12.82704998043,37.4695840256672,-26.403002819285
"MI",2015,1185568,100,NA,NA,NA,6,13.9857325426064,1991,1,0,24,"Michigan",500203.782851019,13.122770860074,50.3502580709051,-10.9938053143897
"MI",2016,1052320,100,NA,NA,NA,6,13.8665078085352,1991,1,0,25,"Michigan",438453.878428546,12.99100990494,44.0474909455601,-14.7680489800773
"MI",2017,1195399,100,NA,NA,NA,6,13.9939905788319,1991,1,0,26,"Michigan",487679.095953003,13.0974128782677,48.8815494213951,-7.4054670445849
"MI",2018,971032,100,NA,NA,NA,6,13.7861147024462,1991,1,0,27,"Michigan",386700.490229265,12.8654057453196,38.7192767113373,-15.0392162949853
"MI",2019,1142671,100,NA,NA,NA,6,13.9488790623232,1991,1,0,28,"Michigan",446954.708848183,13.010212545975,44.763533838019,-6.46643570864619
"MI",2020,812842,100,NA,NA,NA,6,13.6082920276997,1991,1,0,29,"Michigan",314067.794645514,12.6573641481003,31.1865184407598,-17.514927646248
"MI",2021,1496498,100,NA,NA,NA,6,14.2186382698223,1991,1,0,30,"Michigan",552274.421522678,13.2218003421655,55.0177310667606,8.84480843941019
"MI",2022,1794301,100,NA,NA,NA,6,14.400126089021,1991,1,0,31,"Michigan",613111.342707283,13.3263018341624,61.1077615295817,17.4633623618887
"MN",1976,196436,33.34,NA,NA,NA,12,12.1880919574942,2007,0,0,-31,"Minnesota",345230.228471002,12.75196680235,87.0764421015068,10.7941487207027
"MN",1977,258095,33.34,NA,NA,NA,12,12.4610830131828,2007,0,0,-30,"Minnesota",425899.339933993,12.9619583060956,106.758706383773,29.6481090557289
"MN",1978,292853,33.34,NA,NA,NA,12,12.5874260556178,2007,0,0,-29,"Minnesota",449161.042944785,13.0151367726732,111.861244896706,33.9223436214219
"MN",1979,356734,33.34,NA,NA,NA,12,12.7847456849991,2007,0,0,-28,"Minnesota",491369.14600551,13.1049509491564,121.316249400173,42.549044177649
"MN",1980,381217,33.34,NA,NA,NA,12,12.8511240457804,2007,0,0,-27,"Minnesota",462641.990291262,13.0447087948531,113.253381880972,33.657872711208
"MN",1981,331718,33.34,NA,NA,NA,12,12.7120404893657,2007,0,0,-26,"Minnesota",364926.292629263,12.8074506741704,88.7525372858474,8.32872416884348
"MN",1982,325295,33.34,NA,NA,NA,12,12.692487741916,2007,0,0,-25,"Minnesota",337093.264248705,12.7281149195592,81.5919989951965,0.339881930952643
"MN",1983,253970,33.34,NA,NA,NA,12,12.4449714287889,2007,0,0,-24,"Minnesota",254989.959839357,12.4489794501864,61.5701240914687,-20.5102969200151
"MN",1984,305498,33.34,NA,NA,NA,12,12.6296985109275,2007,0,0,-23,"Minnesota",294030.798845043,12.5914397988104,70.7194782038565,-12.1892467548673
"MN",1985,383264,33.34,NA,NA,NA,12,12.8564793257472,2007,0,0,-22,"Minnesota",356193.308550186,12.7832288640076,85.1260995382709,1.38907063230717
"MN",1986,367312,33.34,NA,NA,NA,12,12.8139669021154,2007,0,0,-21,"Minnesota",335138.686131387,12.7222997135895,79.6960262957936,-4.86930655741008
"MN",1987,422999,70,NA,NA,NA,9.5,12.9551250939594,2007,0,0,-20,"Minnesota",372358.274647887,12.8276117736605,87.9212083503074,2.52757154986375
"MN",1988,411960,70,NA,NA,NA,9.5,12.9286815362397,2007,0,0,-19,"Minnesota",348233.305156382,12.7606279512435,81.0567620423378,-5.1651787053458
"MN",1989,487818,70,NA,NA,NA,9.5,13.0976976644522,2007,0,0,-18,"Minnesota",393401.612903226,12.8825862848352,90.6861327325173,3.63588803759374
"MN",1990,481854,70,NA,NA,NA,9.5,13.0853964425836,2007,0,0,-17,"Minnesota",368671.767406274,12.8176620079415,84.031909363101,-3.84663927906252
"MN",1991,458271,70,NA,NA,NA,9.8,13.0352159911659,2007,0,0,-16,"Minnesota",336469.162995595,12.7262617834385,75.9965124219033,-12.7103401675001
"MN",1992,422812,70,NA,NA,NA,9.8,12.9546829147893,2007,0,0,-15,"Minnesota",301362.79401283,12.6160701136689,67.3963081346093,-22.1388484020341
"MN",1993,509534,70,NA,NA,NA,9.8,13.1412518615087,2007,0,0,-14,"Minnesota",352618.685121107,12.7731425399443,77.983498080285,-12.3799624035984
"MN",1994,551822,70,NA,NA,NA,9.8,13.2209808094885,2007,0,0,-13,"Minnesota",372349.527665317,12.8275882826146,81.5477977063034,-9.64396672481992
"MN",1995,665756,70,NA,NA,NA,9.8,13.4086785160276,2007,0,0,-12,"Minnesota",436847.769028871,12.9873400587632,94.8546273006998,2.83455892233653
"MN",1996,703099,70,NA,NA,NA,9.8,13.4632529859134,2007,0,0,-11,"Minnesota",448119.184193754,13.0128145121626,96.4169302244893,3.56855789888607
"MN",1997,699234,70,NA,NA,NA,9.8,13.4577407291435,2007,0,0,-10,"Minnesota",435659.813084112,12.9846169725615,92.9362793567952,-0.740396916047985
"MN",1998,753188,70,NA,NA,NA,9.8,13.5320701436149,2007,0,0,-9,"Minnesota",462078.527607362,13.0434901287962,97.7652023083397,3.26022208825655
"MN",1999,779176,70,NA,NA,NA,9.8,13.5659922300148,2007,0,0,-8,"Minnesota",467692.677070828,13.0555666862701,97.9356912543814,2.60240708705831
"MN",2000,803357,70,NA,NA,NA,9.8,13.5965544769457,2007,0,0,-7,"Minnesota",466525.551684088,13.0530680709401,94.5591155029719,-1.60247261159114
"MN",2001,732004,75,NA,NA,NA,9.8,13.5035412574094,2007,0,0,-6,"Minnesota",413328.063241107,12.9319968986087,82.951030554152,-14.038861507651
"MN",2002,533901,75,NA,NA,NA,9.8,13.1879657074965,2007,0,0,-5,"Minnesota",296776.542523624,12.6007347525281,59.1313779763285,-38.6868180327145
"MN",2003,596584,75,NA,NA,NA,9.8,13.2989753320642,2007,0,0,-4,"Minnesota",324230.434782609,12.6892097604433,64.1586653524692,-34.4878346038137
"MN",2004,637183,75,NA,NA,NA,9.8,13.3648121774405,2007,0,0,-3,"Minnesota",337312.334568555,12.7287645889212,66.2994030065286,-33.1754008969943
"MN",2005,933896,75,NA,NA,NA,9.8,13.7471203619748,2007,0,0,-2,"Minnesota",478185.355862775,13.0777537100803,93.4029109048748,-6.90019694588801
"MN",2006,1071884,75,NA,NA,NA,9.8,13.8849284058026,2007,0,0,-1,"Minnesota",531688.492063492,13.1838130555935,102.969464267059,1.83805246905622
"MN",2007,1183816,78,NA,NA,NA,9.8,13.984253676944,2007,1,0,0,"Minnesota",570948.481253195,13.2550542590916,109.645904193325,7.68618844808226
"MN",2008,1040479,81,NA,NA,NA,9.8,13.8551917420076,2007,1,0,1,"Minnesota",483262.657742809,13.088315589677,92.1023441777423,-10.6856755147404
"MN",2009,779055,84,NA,NA,NA,9.8,13.5658369256982,2007,1,0,2,"Minnesota",363133.165840857,12.8025248940211,68.7595545637722,-34.8567690759504
"MN",2010,721742,87,NA,NA,NA,9.8,13.4894230132933,2007,1,0,3,"Minnesota",330989.287155593,12.7098412887466,62.3222369465697,-42.1223906403929
"MN",2011,1003657,90,NA,NA,NA,9.8,13.8191608873977,2007,1,0,4,"Minnesota",446190.745046435,13.0085018190497,83.4528627518759,-21.8200687823266
"MN",2012,1066022,93,NA,NA,NA,9.8,13.8794445213937,2007,1,0,5,"Minnesota",464307.429636663,13.048302175682,86.3426182494957,-19.7586172319468
"MN",2013,1223309,96,NA,NA,NA,9.8,14.0170700401566,2007,1,0,6,"Minnesota",525122.232858425,13.1713863389666,96.9804604665622,-9.94907896212025
"MN",2014,1325656,100,NA,NA,NA,9.8,14.0974179892233,2007,1,0,7,"Minnesota",559972.289808056,13.2356425790014,102.696991252545,-5.0608521233774
"MN",2015,1476629,100,NA,NA,NA,9.8,14.2052723451272,2007,1,0,8,"Minnesota",623005.5228106,13.3423106625948,113.604174982175,5.01802765901263
"MN",2016,1515697,100,NA,NA,NA,9.8,14.2313859571343,2007,1,0,9,"Minnesota",631521.99727508,13.3558880535391,114.295176653662,4.88072538325969
"MN",2017,1227028,100,NA,NA,NA,9.8,14.0201055433186,2007,1,0,10,"Minnesota",500582.571801567,13.1235278427544,89.8827679975262,-20.3599872201161
"MN",2018,1357004,100,NA,NA,NA,9.8,14.1207898864914,2007,1,0,11,"Minnesota",540408.670407436,13.2000809293648,96.3507937058902,-14.720265458992
"MN",2019,1711659,100,NA,NA,NA,9.8,14.3529736336014,2007,1,0,12,"Minnesota",669513.840810148,13.4143071172531,118.70701229406,6.8076491819378
"MN",2020,1604450,100,NA,NA,NA,9.8,14.2882915766906,2007,1,0,13,"Minnesota",619931.146666873,13.3373636970912,108.558388777261,-4.16927828210115
"MN",2021,2423383,100,NA,NA,NA,9.8,14.7006750558173,2007,1,0,14,"Minnesota",894336.273388198,13.7038371281605,156.408058490044,42.8520874834419
"MN",2022,4729850,100,NA,NA,NA,9.8,15.3694040474917,2007,1,0,15,"Minnesota",1616186.29444226,14.2955797926331,282.83189444766,168.447619493818
"MS",1976,41128,33.34,NA,NA,NA,4,10.6244444337353,NA,0,0,NA,"Mississippi",72281.1950790861,11.1883192785911,29.7483348447688,2.45638310958917
"MS",1977,45873,33.34,NA,NA,NA,4,10.7336319876763,NA,0,0,NA,"Mississippi",75698.0198019802,11.2345072805891,30.7815505125365,2.60428486268298
"MS",1978,52710,33.34,NA,NA,NA,4,10.8725604698493,NA,0,0,NA,"Mississippi",80843.5582822086,11.3002711869047,32.4957948185109,3.43321525398349
"MS",1979,58324,33.34,NA,NA,NA,4,10.9737689514362,NA,0,0,NA,"Mississippi",80336.08815427,11.2939742155935,32.0438281332783,2.095934654077
"MS",1980,64369,33.34,NA,NA,NA,4,11.0723874297388,NA,0,0,NA,"Mississippi",78117.7184466019,11.2659721788115,30.9335204683571,0.100313074481896
"MS",1981,63832,33.34,NA,NA,NA,4,11.0640099109881,NA,0,0,NA,"Mississippi",70222.2222222222,11.1594200957928,27.6570407911594,-4.06148051738969
"MS",1982,70987,33.34,NA,NA,NA,4,11.1702520406673,NA,0,0,NA,"Mississippi",73561.6580310881,11.2058792183105,28.7712452165707,-3.83259000665229
"MS",1983,68794,33.34,NA,NA,NA,5,11.1388718108162,NA,0,0,NA,"Mississippi",69070.281124498,11.1428798322137,26.8994913086208,-6.58965782927608
"MS",1984,110196,33.34,NA,NA,NA,5,11.6100158774015,NA,0,0,NA,"Mississippi",106059.672762271,11.5717571652844,41.1394781415385,6.76501508896772
"MS",1985,106484,33.34,NA,NA,NA,5,11.5757500181035,NA,0,0,NA,"Mississippi",98962.8252788104,11.5024995563639,38.2376062762636,2.97782930901893
"MS",1986,97301,33.34,NA,NA,NA,5,11.4855645456136,NA,0,0,NA,"Mississippi",88778.2846715329,11.3938973570878,34.2297915487768,-1.91529933314176
"MS",1987,102865,33.34,NA,NA,NA,5,11.5411727279083,NA,0,0,NA,"Mississippi",90550.176056338,11.4136594076094,34.9811094867341,-2.04929530985835
"MS",1988,96170,33.34,NA,NA,NA,5,11.4738727377065,NA,0,0,NA,"Mississippi",81293.3220625528,11.3058191527103,31.5047412378438,-6.41097747342255
"MS",1989,142787,33.34,NA,NA,NA,5,11.869109288329,NA,0,0,NA,"Mississippi",115150.806451613,11.653997908712,44.7314583097621,5.93042568382186
"MS",1990,119985,33.34,NA,NA,NA,5,11.695122013951,NA,0,0,NA,"Mississippi",91801.8362662586,11.4273875793089,35.61764189011,-4.06870465050413
"MS",1991,139823,33.34,NA,NA,NA,5,11.8481326159937,NA,0,0,NA,"Mississippi",102660.058737151,11.5391784082664,39.6182734597667,-0.953386995521328
"MS",1992,146308,33.34,NA,NA,NA,5,11.8934692676731,NA,0,0,NA,"Mississippi",104282.252316465,11.5548564665528,39.9519316450794,-1.50504272488252
"MS",1993,171049,33.34,NA,NA,NA,5,12.0497053441449,NA,0,0,NA,"Mississippi",118373.010380623,11.6815960225805,44.9135597712767,2.57127148664089
"MS",1994,167873,33.34,NA,NA,NA,5,12.0309630201284,NA,0,0,NA,"Mississippi",113274.628879892,11.6375704932545,42.5292867821405,-0.698315417169198
"MS",1995,203339,33.34,NA,NA,NA,5,12.2226298159455,NA,0,0,NA,"Mississippi",133424.540682415,11.8012913586811,49.5856755279177,5.4727594139341
"MS",1996,201742,33.34,NA,NA,NA,5,12.2147449323101,NA,0,0,NA,"Mississippi",128579.987253027,11.7643064585592,47.4478028923411,2.44957286368361
"MS",1997,225924,33.34,NA,NA,NA,5,12.3279539385127,NA,0,0,NA,"Mississippi",140762.61682243,11.8548301819307,51.5269335684007,5.64338962506932
"MS",1998,244301,33.34,NA,NA,NA,5,12.4061563505653,NA,0,0,NA,"Mississippi",149877.914110429,11.9175763357467,54.4746147271886,7.70575686918333
"MS",1999,229501,33.34,NA,NA,NA,5,12.3436626657717,NA,0,0,NA,"Mississippi",137755.702280912,11.8332371220271,49.7561066657826,2.10193489310344
"MS",2000,227716,33.34,NA,NA,NA,5,12.3358545174795,NA,0,0,NA,"Mississippi",132239.256678281,11.792368111474,46.4265688551528,-2.11291683220026
"MS",2001,210786,33.34,NA,NA,NA,5,12.2585986797816,NA,0,0,NA,"Mississippi",119020.892151327,11.6870543209809,41.7178908021983,-7.70690879982866
"MS",2002,195814,33.34,NA,NA,NA,5,12.1849205080546,NA,0,0,NA,"Mississippi",108846.025569761,11.5976895530862,38.0756109442645,-12.2345025724364
"MS",2003,288778,33.34,NA,NA,NA,5,12.5734135058139,NA,0,0,NA,"Mississippi",156944.565217391,11.963647934193,54.7166993051632,3.52127187378846
"MS",2004,243846,100,NA,NA,NA,5,12.4042921574769,NA,0,0,NA,"Mississippi",129087.34780307,11.7682445689575,44.682208716159,-7.39853262988964
"MS",2005,283231,100,NA,NA,NA,5,12.5540180980879,NA,0,0,NA,"Mississippi",145023.553507424,11.8846514461933,49.9058493258211,-3.06020593490143
"MS",2006,316981,100,NA,NA,NA,5,12.6665971141546,NA,0,0,NA,"Mississippi",157232.638888889,11.9654817639455,54.125242562556,0.273873387159576
"MS",2007,369205,100,NA,NA,NA,5,12.8191073243144,NA,0,0,NA,"Mississippi",178065.707864301,12.0899079064619,60.8075222785191,6.07083918844879
"MS",2008,384643,100,NA,NA,NA,5,12.8600709103593,NA,0,0,NA,"Mississippi",178651.946326805,12.0931947580287,60.6050555317428,4.98305852699859
"MS",2009,324301,100,NA,NA,NA,5,12.6894273758553,NA,0,0,NA,"Mississippi",151163.20261773,11.9261153441782,51.0898103801542,-5.4175005392639
"MS",2010,316331,100,NA,NA,NA,5,12.6645444127113,NA,0,0,NA,"Mississippi",145068.697949151,11.8849626881646,48.8345672357915,-8.55805759830049
"MS",2011,347963,100,NA,NA,NA,5,12.759851431265,NA,0,0,NA,"Mississippi",154692.160985867,11.949192362917,51.9249842273199,-6.35295452144599
"MS",2012,395679,100,NA,NA,NA,5,12.8883585554573,NA,0,0,NA,"Mississippi",172338.56285443,12.0572162097456,57.7426189764287,-1.42063368701108
"MS",2013,415980,100,NA,NA,NA,5,12.9383924611646,NA,0,0,NA,"Mississippi",178565.142923372,12.0927087599745,59.7239994940771,-0.324567084036573
"MS",2014,526302,100,NA,NA,NA,5,13.1736304714487,NA,0,0,NA,"Mississippi",222315.99756691,12.3118550612268,74.3061572967574,13.3722768039698
"MS",2015,534547,100,NA,NA,NA,5,13.1891749382287,NA,0,0,NA,"Mississippi",225531.08004911,12.3262132556963,75.4226279003563,13.6034334928948
"MS",2016,463111,100,NA,NA,NA,5,13.0457220451559,NA,0,0,NA,"Mississippi",192957.288745745,12.1702241415606,64.52137074587,1.81686242373465
"MS",2017,407913,100,NA,NA,NA,5,12.9188091953543,NA,0,0,NA,"Mississippi",166413.593342037,12.0222314947902,55.6441769788471,-7.94564525796214
"MS",2018,437407,100,NA,NA,NA,5,12.9886193907547,NA,0,0,NA,"Mississippi",174191.480126002,12.0679104336281,58.3970989523886,-6.07803719909452
"MS",2019,494811,100,NA,NA,NA,5,13.1119311504579,NA,0,0,NA,"Mississippi",193544.866755066,12.1732646341096,64.9866067143527,-0.373843351804325
"MS",2020,421425,100,NA,NA,NA,5,12.9513971046485,NA,0,0,NA,"Mississippi",162831.177963842,12.0004692250491,55.0401171588656,-11.2056468219653
"MS",2021,550199,100,NA,NA,NA,5,13.2180353099501,NA,0,0,NA,"Mississippi",203047.938886224,12.2211973822933,68.8395640081285,1.70848611262369
"MS",2022,710719,100,NA,NA,NA,5,13.4740324126633,NA,0,0,NA,"Mississippi",242852.16381063,12.4002081578047,82.6329069002814,14.6165150901027
"MO",1976,83680,33.34,NA,NA,NA,5,11.3347552792988,2020,0,0,-44,"Missouri",147065.026362039,11.8986301241546,30.3914331495097,-4.38590810111456
"MO",1977,105772,33.34,NA,NA,NA,5,11.5690411130967,2020,0,0,-43,"Missouri",174541.254125413,12.0699164060095,35.8904061454142,1.31310916678779
"MO",1978,111952,33.34,NA,NA,NA,5,11.6258254869857,2020,0,0,-42,"Missouri",171705.521472393,12.0535362040412,35.1179197018678,0.740666995239245
"MO",1979,129953,33.34,NA,NA,NA,5,11.7749281256054,2020,0,0,-41,"Missouri",178998.622589532,12.0951333897627,36.4378978610447,2.26068942641401
"MO",1980,135103,33.34,NA,NA,NA,5,11.8137927294752,2020,0,0,-40,"Missouri",163959.951456311,12.0073774785479,33.3118821739749,-0.665281988657938
"MO",1981,128282,33.34,NA,NA,NA,5,11.7619862445805,2020,0,0,-39,"Missouri",141124.312431243,11.8573964293851,28.6136417595642,-5.16347813107079
"MO",1982,123072,33.34,NA,NA,NA,5,11.7205248289485,2020,0,0,-38,"Missouri",127535.751295337,11.7561520065916,25.8722018527696,-7.70487376586753
"MO",1983,118625,33.34,NA,NA,NA,5,11.6837225359122,2020,0,0,-37,"Missouri",119101.40562249,11.6877305573098,24.0913911860713,-9.28564016056798
"MO",1984,165652,33.34,NA,NA,NA,5,12.0176444813044,2020,0,0,-36,"Missouri",159434.071222329,11.9793857691873,32.0452588221862,-1.13172825245522
"MO",1985,160564,33.34,NA,NA,NA,5,11.9864478959651,2020,0,0,-35,"Missouri",149223.048327138,11.9131974342255,29.8430100800872,-3.13393272255636
"MO",1986,174199,33.34,NA,NA,NA,5,12.0679536028559,2020,0,0,-34,"Missouri",158940.693430657,11.9762864143301,31.642154442396,-1.13474408824971
"MO",1987,235352,33.34,NA,NA,NA,5,12.3688375447749,2020,0,0,-33,"Missouri",207176.056338028,12.241324224476,40.970637020305,8.39378276165714
"MO",1988,224228,33.34,NA,NA,NA,5,12.3204186703147,2020,0,0,-32,"Missouri",189541.842772612,12.1523650853184,37.2986402230679,4.9218302364179
"MO",1989,243226,33.34,NA,NA,NA,5,12.4017463312546,2020,0,0,-31,"Missouri",196150,12.1866349516377,38.4922573947718,6.31549168011965
"MO",1990,221471,33.34,NA,NA,NA,6.5,12.3080469343879,2020,0,0,-30,"Missouri",169449.885233359,12.0403124997459,33.0545561934388,1.07783475078451
"MO",1991,224759,33.34,NA,NA,NA,6.5,12.322783996026,2020,0,0,-29,"Missouri",165021.292217327,12.0138297882987,31.9946977506417,0.218020579985261
"MO",1992,229730,33.34,NA,NA,NA,6.5,12.3446599852862,2020,0,0,-28,"Missouri",163741.981468282,12.0060471841659,31.5271237938301,-0.0495091048284806
"MO",1993,192718,33.34,NA,NA,NA,6.5,12.1689832594848,2020,0,0,-27,"Missouri",133368.858131488,11.8008739379204,25.4629716749914,-5.91361695166933
"MO",1994,252392,33.34,NA,NA,NA,6.25,12.4387387134258,2020,0,0,-26,"Missouri",170304.993252362,12.0453461865519,32.2473679785189,1.07082362385603
"MO",1995,369424,33.34,NA,NA,NA,6.25,12.8197003148588,2020,0,0,-25,"Missouri",242404.199475066,12.3983618575943,45.525249638014,14.548749555349
"MO",1996,425542,33.34,NA,NA,NA,6.25,12.9611189295274,2020,0,0,-24,"Missouri",271218.610579987,12.5106804557765,50.5261306830521,19.7496748723849
"MO",1997,411045,33.34,NA,NA,NA,6.25,12.926457976536,2020,0,0,-23,"Missouri",256102.803738318,12.453334219954,47.3640561494309,16.7876446107616
"MO",1998,357904,33.34,NA,NA,NA,6.25,12.7880200729979,2020,0,0,-22,"Missouri",219573.006134969,12.2994400581792,40.3807820738355,10.004414807164
"MO",1999,276523,100,NA,1,NA,6.25,12.5300492791252,2020,0,0,-21,"Missouri",165980.192076831,12.0196237353805,30.3529503986094,0.176627403935804
"MO",2000,265467,100,NA,1,NA,6.25,12.4892458181537,2020,0,0,-20,"Missouri",154162.020905923,11.9457594121482,27.4931666405263,-2.48311208214944
"MO",2001,236261,100,NA,1,NA,6.25,12.3726924051186,2020,0,0,-19,"Missouri",133405.42066629,11.8011480463179,23.6486549472235,-6.12757950345439
"MO",2002,300459,100,NA,1,NA,6.25,12.6130665843808,2020,0,0,-18,"Missouri",167014.452473596,12.0258356294124,29.4307670234054,-0.145423155274631
"MO",2003,205729,100,NA,1,NA,6.25,12.2343150477167,2020,0,0,-17,"Missouri",111809.239130435,11.6245494760958,19.5833503311003,-9.79279557558188
"MO",2004,224366,100,NA,1,NA,6.25,12.3210339259996,2020,0,0,-16,"Missouri",118775.013234516,11.6849863374802,20.6646425499193,-8.51145908476502
"MO",2005,218229,100,NA,1,NA,6.25,12.2933002491411,2020,0,0,-15,"Missouri",111740.399385561,11.6239335972466,19.2978601083814,-9.67819725430507
"MO",2006,343689,100,NA,1,NA,6.25,12.7474924576705,2020,0,0,-14,"Missouri",170480.654761905,12.0463771074614,29.1783829476737,0.402369856985086
"MO",2007,390657,100,NA,1,NA,6.25,12.8755852161175,2020,0,0,-13,"Missouri",188411.899181063,12.1463857982651,32.0014123181118,3.42544349942104
"MO",2008,384010,100,NA,1,NA,6.25,12.8584238728975,2020,0,0,-12,"Missouri",178357.942063046,12.0915477205668,30.108114642923,1.7321900962301
"MO",2009,278661,100,NA,1,NA,6.25,12.5377512682637,2020,0,0,-11,"Missouri",129889.482933014,11.7744392365867,21.7895597134305,-6.38632056126455
"MO",2010,206936,100,NA,1,NA,6.25,12.2401648456979,2020,0,0,-10,"Missouri",94900.3925597094,11.4605831211512,15.8270486911901,-12.1487873115071
"MO",2011,323593,100,NA,1,NA,6.25,12.6872418322885,2020,0,0,-9,"Missouri",143858.112643872,11.8765827639405,23.931751300139,-3.84404043056034
"MO",2012,301681,100,NA,1,NA,6.25,12.6171254466974,2020,0,0,-8,"Missouri",131397.597498192,11.7859831009857,21.8050130705011,-5.77073438820038
"MO",2013,377258,100,NA,1,NA,6.25,12.840684582502,2020,0,0,-7,"Missouri",161943.191232717,11.9950008813119,26.7985249075775,-0.577178279126127
"MO",2014,357724,100,NA,1,NA,6.25,12.7875170183276,2020,0,0,-6,"Missouri",151106.718031901,11.9257416081057,24.9386822913356,-2.23697662337018
"MO",2015,425776,100,NA,1,NA,6.25,12.9616686653626,2020,0,0,-5,"Missouri",179639.435146002,12.0987069828302,29.5682769685873,2.59266232587938
"MO",2016,328736,100,NA,1,NA,6.25,12.703010276016,2020,0,0,-4,"Missouri",136969.338394297,11.8275123724208,22.4857501011752,-4.28982026953486
"MO",2017,307443,100,NA,1,NA,6.25,12.6360449831927,2020,0,0,-3,"Missouri",125425.505874674,11.7394672826285,20.5232639482647,-6.05226215044751
"MO",2018,333724,100,NA,1,NA,6.25,12.7180695830403,2020,0,0,-2,"Missouri",132901.113867793,11.7973606259137,21.694648643956,-4.68083318275836
"MO",2019,369010,100,NA,1,NA,6.25,12.8185790229265,2020,0,0,-1,"Missouri",144337.921512026,11.8799125065782,23.5059863466631,-2.6694512080534
"MO",2020,364460,100,NA,1,NA,4,12.80617208504,2020,1,0,0,"Missouri",140820.907921224,11.8552442054407,22.8812415522137,-3.09415173050494
"MO",2021,686857,100,NA,NA,NA,4,13.4398813981552,2020,1,0,1,"Missouri",253480.828135956,12.4430434704984,41.0801756283524,15.3048266176316
"MO",2022,751969,100,NA,NA,NA,4,13.530450378678,2020,1,0,2,"Missouri",256947.258717603,12.4566261238194,41.5962879296148,16.0209831908919
"MT",1976,23020,33.34,NA,NA,NA,6.75,10.0441186822759,2025,0,0,-49,"Montana",40456.9420035149,10.6079935271317,53.4214100614603,-1.03024780290431
"MT",1977,24957,33.34,NA,NA,NA,6.75,10.124909622952,2025,0,0,-48,"Montana",41183.1683168317,10.6257849158648,53.487899023488,-1.223623292909
