"","year","State_Acronym","SVRNCTAX","state","sales","year_effective","post_eff","rel_year","population"
"1802",2012,"HI",NA,"Hawaii",33.34,NA,NA,NA,1395.199
"1803",2012,"IA",NA,"Iowa",100,1978,1,34,3076.844
"1804",2012,"ID",8309,"Idaho",50,2022,0,-10,1595.91
"1805",2012,"IL",0,"Illinois",100,1999,1,13,12883.029
"1806",2012,"IN",2212,"Indiana",100,2007,1,5,6538.989
"1807",2012,"KS",132907,"Kansas",33.34,NA,NA,NA,2886.024
"1808",2012,"KY",346050,"Kentucky",50,2018,0,-6,4387.865
"1809",2012,"LA",885982,"Louisiana",50,2016,0,-4,4602.067
"1810",2012,"MA",NA,"Massachusetts",50,2025,0,-13,6664.269
"1811",2012,"MD",NA,"Maryland",50,2018,0,-6,5888.375
"1812",2012,"ME",NA,"Maine",100,2007,1,5,1328.094
"1813",2012,"MI",63602,"Michigan",100,1991,1,21,9898.289
"1814",2012,"MN",46370,"Minnesota",93,2007,1,5,5377.5
"1815",2012,"MO",2,"Missouri",100,2020,0,-8,6026.027
"1816",2012,"MS",116379,"Mississippi",100,NA,NA,NA,2984.599
"1817",2012,"MT",305617,"Montana",33.34,2025,0,-13,1004.168
"1818",2012,"NC",1562,"North Carolina",50,2016,0,-4,9751.81
"1819",2012,"ND",1713225,"North Dakota",33.34,2016,0,-4,702.227
"1820",2012,"NE",5355,"Nebraska",100,1988,1,24,1853.691
"1821",2012,"NH",0,"New Hampshire",50,2022,0,-10,1324.677
"1822",2012,"NJ",NA,"New Jersey",70,2012,1,0,8845.671
"1823",2012,"NM",944952,"New Mexico",33.34,NA,NA,NA,2087.715
"1824",2012,"NV",303038,"Nevada",NA,NA,NA,NA,2744.67
"1825",2012,"NY",NA,"New York",100,2015,0,-3,19574.362
"1826",2012,"OH",10182,"Ohio",60,NA,NA,NA,11550.971
"1827",2012,"OK",848947,"Oklahoma",33.34,NA,NA,NA,3819.32
"1828",2012,"OR",14119,"Oregon",100,2004,1,8,3900.102
"1829",2012,"PA",NA,"Pennsylvania",90,2007,1,5,12769.123
"1830",2012,"RI",NA,"Rhode Island",33.34,2015,0,-3,1054.893
"1831",2012,"SC",NA,"South Carolina",100,2007,1,5,4719.027
"1832",2012,"SD",13759,"South Dakota",NA,NA,NA,NA,833.859
"1833",2012,"TN",2450,"Tennessee",50,2024,0,-12,6455.752
"1834",2012,"TX",3807555,"Texas",NA,NA,NA,NA,26084.12
"1835",2012,"UT",107075,"Utah",83.34,2011,1,1,2854.146
"1836",2012,"VA",1986,"Virginia",50,NA,NA,NA,8187.456
"1837",2012,"VT",NA,"Vermont",50,2023,0,-11,626.361
"1838",2012,"WA",36302,"Washington",NA,NA,NA,NA,6898.599
"1839",2012,"WI",5013,"Wisconsin",100,2006,1,6,5720.825
"1840",2012,"WV",626203,"West Virginia",50,2022,0,-10,1857.446
"1841",2012,"WY",968525,"Wyoming",NA,NA,NA,NA,576.656
"1842",2013,"AK",4016966,"Alaska",33.34,NA,NA,NA,737.626
"1843",2013,"AL",119424,"Alabama",50,2021,0,-8,4831.586
"1844",2013,"AR",80862,"Arkansas",50,2021,0,-8,2960.459
"1845",2013,"AZ",29829,"Arizona",80,2007,1,6,6634.69
"1846",2013,"CA",37732,"California",100,2011,1,2,38253.768
"1847",2013,"CO",147732,"Colorado",100,2009,1,4,5270.774
"1848",2013,"CT",NA,"Connecticut",50,2016,0,-3,3595.792
"1849",2013,"DE",NA,"Delaware",33.34,2017,0,-4,924.062
"1850",2013,"FL",47050,"Florida",50,NA,NA,NA,19551.678
"1851",2013,"GA",NA,"Georgia",100,2006,1,7,9975.592
"1852",2013,"HI",NA,"Hawaii",33.34,NA,NA,NA,1408.822
"1853",2013,"IA",NA,"Iowa",100,1978,1,35,3093.935
"1854",2013,"ID",6224,"Idaho",50,2022,0,-9,1612.053
"1855",2013,"IL",0,"Illinois",100,1999,1,14,12895.778
"1856",2013,"IN",2421,"Indiana",100,2007,1,6,6570.575
"1857",2013,"KS",73806,"Kansas",33.34,NA,NA,NA,2894.306
"1858",2013,"KY",269786,"Kentucky",50,2018,0,-5,4406.906
"1859",2013,"LA",834116,"Louisiana",50,2016,0,-3,4626.04
"1860",2013,"MA",NA,"Massachusetts",50,2025,0,-12,6715.158
"1861",2013,"MD",NA,"Maryland",50,2018,0,-5,5925.197
"1862",2013,"ME",NA,"Maine",100,2007,1,6,1328.543
"1863",2013,"MI",70087,"Michigan",100,1991,1,22,9914.802
"1864",2013,"MN",54343,"Minnesota",96,2007,1,6,5414.722
"1865",2013,"MO",8,"Missouri",100,2020,0,-7,6042.989
"1866",2013,"MS",104692,"Mississippi",100,NA,NA,NA,2989.839
"1867",2013,"MT",282356,"Montana",33.34,2025,0,-12,1014.158
"1868",2013,"NC",1656,"North Carolina",50,2016,0,-3,9846.717
"1869",2013,"ND",2457530,"North Dakota",33.34,2016,0,-3,723.149
"1870",2013,"NE",4064,"Nebraska",100,1988,1,25,1865.813
"1871",2013,"NH",0,"New Hampshire",50,2022,0,-9,1327.272
"1872",2013,"NJ",NA,"New Jersey",90,2012,1,1,8857.821
"1873",2013,"NM",843207,"New Mexico",33.34,NA,NA,NA,2092.833
"1874",2013,"NV",290448,"Nevada",NA,NA,NA,NA,2776.956
"1875",2013,"NY",NA,"New York",100,2015,0,-2,19626.488
"1876",2013,"OH",12308,"Ohio",60,NA,NA,NA,11579.692
"1877",2013,"OK",515981,"Oklahoma",33.34,NA,NA,NA,3853.891
"1878",2013,"OR",23305,"Oregon",100,2004,1,9,3924.11
"1879",2013,"PA",NA,"Pennsylvania",100,2007,1,6,12779.538
"1880",2013,"RI",NA,"Rhode Island",33.34,2015,0,-2,1055.56
"1881",2013,"SC",NA,"South Carolina",100,2007,1,6,4766.469
"1882",2013,"SD",10816,"South Dakota",NA,NA,NA,NA,842.751
"1883",2013,"TN",2502,"Tennessee",50,2024,0,-11,6496.943
"1884",2013,"TX",4799751,"Texas",NA,NA,NA,NA,26479.646
"1885",2013,"UT",112050,"Utah",100,2011,1,2,2898.773
"1886",2013,"VA",2117,"Virginia",50,NA,NA,NA,8255.861
"1887",2013,"VT",NA,"Vermont",50,2023,0,-10,626.603
"1888",2013,"WA",38656,"Washington",NA,NA,NA,NA,6966.252
"1889",2013,"WI",6201,"Wisconsin",100,2006,1,7,5738.012
"1890",2013,"WV",608371,"West Virginia",50,2022,0,-9,1854.768
"1891",2013,"WY",867933,"Wyoming",NA,NA,NA,NA,582.62
"1892",2014,"AK",2456212,"Alaska",33.34,NA,NA,NA,737.075
"1893",2014,"AL",115437,"Alabama",50,2021,0,-7,4843.737
"1894",2014,"AR",108511,"Arkansas",50,2021,0,-7,2968.759
"1895",2014,"AZ",26190,"Arizona",85,2007,1,7,6732.873
"1896",2014,"CA",39445,"California",100,2011,1,3,38586.706
"1897",2014,"CO",245087,"Colorado",100,2009,1,5,5352.637
"1898",2014,"CT",NA,"Connecticut",50,2016,0,-2,3595.697
"1899",2014,"DE",NA,"Delaware",33.34,2017,0,-3,933.131
"1900",2014,"FL",49100,"Florida",50,NA,NA,NA,19853.88
"1901",2014,"GA",NA,"Georgia",100,2006,1,8,10071.204
"1902",2014,"HI",NA,"Hawaii",33.34,NA,NA,NA,1415.335
"1903",2014,"IA",NA,"Iowa",100,1978,1,36,3110.643
"1904",2014,"ID",6004,"Idaho",50,2022,0,-8,1632.248
"1905",2014,"IL",0,"Illinois",100,1999,1,15,12885.092
"1906",2014,"IN",2500,"Indiana",100,2007,1,7,6596.019
"1907",2014,"KS",124883,"Kansas",33.34,NA,NA,NA,2901.861
"1908",2014,"KY",241989,"Kentucky",50,2018,0,-4,4416.992
"1909",2014,"LA",862150,"Louisiana",50,2016,0,-2,4645.938
"1910",2014,"MA",NA,"Massachusetts",50,2025,0,-11,6764.864
"1911",2014,"MD",NA,"Maryland",50,2018,0,-4,5960.064
"1912",2014,"ME",NA,"Maine",100,2007,1,7,1331.217
"1913",2014,"MI",73488,"Michigan",100,1991,1,23,9932.033
"1914",2014,"MN",50578,"Minnesota",100,2007,1,7,5452.665
"1915",2014,"MO",5,"Missouri",100,2020,0,-6,6059.13
"1916",2014,"MS",91059,"Mississippi",100,NA,NA,NA,2991.892
"1917",2014,"MT",305614,"Montana",33.34,2025,0,-11,1022.657
"1918",2014,"NC",1776,"North Carolina",50,2016,0,-2,9937.295
"1919",2014,"ND",3293053,"North Dakota",33.34,2016,0,-2,738.736
"1920",2014,"NE",6762,"Nebraska",100,1988,1,26,1879.955
"1921",2014,"NH",NA,"New Hampshire",50,2022,0,-8,1334.257
"1922",2014,"NJ",NA,"New Jersey",100,2012,1,2,8867.277
"1923",2014,"NM",1066343,"New Mexico",33.34,NA,NA,NA,2090.236
"1924",2014,"NV",111395,"Nevada",NA,NA,NA,NA,2818.935
"1925",2014,"NY",NA,"New York",100,2015,0,-1,19653.431
"1926",2014,"OH",10194,"Ohio",NA,NA,NA,NA,11606.573
"1927",2014,"OK",679406,"Oklahoma",33.34,NA,NA,NA,3879.187
"1928",2014,"OR",23424,"Oregon",100,2004,1,10,3965.447
"1929",2014,"PA",NA,"Pennsylvania",100,2007,1,7,12792.392
"1930",2014,"RI",NA,"Rhode Island",33.34,2015,0,-1,1056.511
"1931",2014,"SC",NA,"South Carolina",100,2007,1,7,4826.858
"1932",2014,"SD",8950,"South Dakota",NA,NA,NA,NA,849.67
"1933",2014,"TN",2487,"Tennessee",50,2024,0,-10,6544.617
"1934",2014,"TX",6014350,"Texas",NA,NA,NA,NA,26963.092
"1935",2014,"UT",155743,"Utah",100,2011,1,3,2938.327
"1936",2014,"VA",2165,"Virginia",50,NA,NA,NA,8315.43
"1937",2014,"VT",NA,"Vermont",50,2023,0,-9,625.693
"1938",2014,"WA",41950,"Washington",NA,NA,NA,NA,7057.531
"1939",2014,"WI",8984,"Wisconsin",100,2006,1,8,5753.199
"1940",2014,"WV",681824,"West Virginia",50,2022,0,-8,1850.569
"1941",2014,"WY",883025,"Wyoming",NA,NA,NA,NA,583.159
"1942",2015,"AK",635820,"Alaska",33.34,NA,NA,NA,738.43
"1943",2015,"AL",79235,"Alabama",50,2021,0,-6,4854.803
"1944",2015,"AR",104383,"Arkansas",50,2021,0,-6,2979.732
"1945",2015,"AZ",24862,"Arizona",90,2007,1,8,6832.81
"1946",2015,"CA",67500,"California",100,2011,1,4,38904.296
"1947",2015,"CO",292683,"Colorado",100,2009,1,6,5454.328
"1948",2015,"CT",NA,"Connecticut",50,2016,0,-1,3588.561
"1949",2015,"DE",NA,"Delaware",33.34,2017,0,-2,942.065
"1950",2015,"FL",37220,"Florida",50,NA,NA,NA,20219.111
"1951",2015,"GA",NA,"Georgia",100,2006,1,9,10183.353
"1952",2015,"HI",NA,"Hawaii",33.34,NA,NA,NA,1422.999
"1953",2015,"IA",NA,"Iowa",100,1978,1,37,3122.541
"1954",2015,"ID",6143,"Idaho",50,2022,0,-7,1652.495
"1955",2015,"IL",NA,"Illinois",100,1999,1,16,12859.585
"1956",2015,"IN",2015,"Indiana",100,2007,1,8,6611.442
"1957",2015,"KS",148077,"Kansas",33.34,NA,NA,NA,2910.717
"1958",2015,"KY",220613,"Kentucky",50,2018,0,-3,4429.126
"1959",2015,"LA",731330,"Louisiana",50,2016,0,-1,4666.998
"1960",2015,"MA",NA,"Massachusetts",50,2025,0,-10,6797.484
"1961",2015,"MD",NA,"Maryland",50,2018,0,-3,5988.528
"1962",2015,"ME",NA,"Maine",100,2007,1,8,1329.098
"1963",2015,"MI",36883,"Michigan",100,1991,1,24,9934.483
"1964",2015,"MN",58931,"Minnesota",100,2007,1,8,5484.002
"1965",2015,"MO",1,"Missouri",100,2020,0,-5,6075.411
"1966",2015,"MS",78726,"Mississippi",100,NA,NA,NA,2990.231
"1967",2015,"MT",269287,"Montana",33.34,2025,0,-10,1031.495
"1968",2015,"NC",1870,"North Carolina",50,2016,0,-1,10037.218
"1969",2015,"ND",2849324,"North Dakota",33.34,2016,0,-1,755.537
"1970",2015,"NE",5282,"Nebraska",100,1988,1,27,1892.059
"1971",2015,"NH",NA,"New Hampshire",50,2022,0,-7,1337.48
"1972",2015,"NJ",NA,"New Jersey",100,2012,1,3,8870.312
"1973",2015,"NM",1001741,"New Mexico",33.34,NA,NA,NA,2090.071
"1974",2015,"NV",121604,"Nevada",NA,NA,NA,NA,2868.531
"1975",2015,"NY",NA,"New York",100,2015,1,0,19657.321
"1976",2015,"OH",22891,"Ohio",NA,NA,NA,NA,11622.315
"1977",2015,"OK",556546,"Oklahoma",33.34,NA,NA,NA,3910.518
"1978",2015,"OR",24149,"Oregon",100,2004,1,11,4018.542
"1979",2015,"PA",NA,"Pennsylvania",100,2007,1,8,12789.838
"1980",2015,"RI",NA,"Rhode Island",100,2015,1,0,1056.886
"1981",2015,"SC",NA,"South Carolina",100,2007,1,8,4896.006
"1982",2015,"SD",8098,"South Dakota",NA,NA,NA,NA,854.663
"1983",2015,"TN",2195,"Tennessee",50,2024,0,-9,6595.354
"1984",2015,"TX",4005371,"Texas",NA,NA,NA,NA,27468.531
"1985",2015,"UT",130212,"Utah",100,2011,1,4,2983.626
"1986",2015,"VA",2258,"Virginia",50,NA,NA,NA,8367.303
"1987",2015,"VT",NA,"Vermont",50,2023,0,-8,625.81
"1988",2015,"WA",43893,"Washington",NA,NA,NA,NA,7167.287
"1989",2015,"WI",9263,"Wisconsin",100,2006,1,9,5762.927
"1990",2015,"WV",668880,"West Virginia",50,2022,0,-7,1843.332
"1991",2015,"WY",883913,"Wyoming",NA,NA,NA,NA,586.389
"1992",2016,"AK",336801,"Alaska",33.34,NA,NA,NA,742.575
"1993",2016,"AL",58474,"Alabama",50,2021,0,-5,4866.824
"1994",2016,"AR",48340,"Arkansas",50,2021,0,-5,2991.815
"1995",2016,"AZ",15196,"Arizona",95,2007,1,9,6944.767
"1996",2016,"CA",68500,"California",100,2011,1,5,39149.186
"1997",2016,"CO",84079,"Colorado",100,2009,1,7,5543.844
"1998",2016,"CT",NA,"Connecticut",100,2016,1,0,3579.83
"1999",2016,"DE",NA,"Delaware",33.34,2017,0,-1,949.989
"2000",2016,"FL",35180,"Florida",50,NA,NA,NA,20627.237
"2001",2016,"GA",NA,"Georgia",100,2006,1,10,10308.442
"2002",2016,"HI",NA,"Hawaii",33.34,NA,NA,NA,1428.885
"2003",2016,"IA",NA,"Iowa",100,1978,1,38,3133.21
"2004",2016,"ID",5303,"Idaho",50,2022,0,-6,1684.036
"2005",2016,"IL",NA,"Illinois",100,1999,1,17,12821.709
"2006",2016,"IN",1013,"Indiana",100,2007,1,9,6637.898
"2007",2016,"KS",49727,"Kansas",33.34,NA,NA,NA,2912.977
"2008",2016,"KY",149403,"Kentucky",50,2018,0,-2,4440.306
"2009",2016,"LA",456267,"Louisiana",100,2016,1,0,4681.346
"2010",2016,"MA",NA,"Massachusetts",50,2025,0,-9,6827.28
"2011",2016,"MD",NA,"Maryland",50,2018,0,-2,6007.014
"2012",2016,"ME",NA,"Maine",100,2007,1,9,1332.348
"2013",2016,"MI",23637,"Michigan",100,1991,1,25,9954.117
"2014",2016,"MN",49711,"Minnesota",100,2007,1,9,5525.36
"2015",2016,"MO",9,"Missouri",100,2020,0,-4,6091.384
"2016",2016,"MS",39194,"Mississippi",100,NA,NA,NA,2990.595
"2017",2016,"MT",164373,"Montana",33.34,2025,0,-9,1042.137
"2018",2016,"NC",1961,"North Carolina",60,2016,1,0,10161.802
"2019",2016,"ND",1550122,"North Dakota",50,2016,1,0,756.114
"2020",2016,"NE",2527,"Nebraska",100,1988,1,28,1906.483
"2021",2016,"NH",NA,"New Hampshire",50,2022,0,-6,1343.694
"2022",2016,"NJ",NA,"New Jersey",100,2012,1,4,8873.584
"2023",2016,"NM",861653,"New Mexico",33.34,NA,NA,NA,2092.555
"2024",2016,"NV",102686,"Nevada",NA,NA,NA,NA,2919.555
"2025",2016,"NY",NA,"New York",100,2015,1,1,19636.391
"2026",2016,"OH",35383,"Ohio",NA,NA,NA,NA,11640.06
"2027",2016,"OK",330824,"Oklahoma",33.34,NA,NA,NA,3928.143
"2028",2016,"OR",13590,"Oregon",100,2004,1,12,4093.271
"2029",2016,"PA",NA,"Pennsylvania",100,2007,1,9,12788.468
"2030",2016,"RI",NA,"Rhode Island",100,2015,1,1,1057.816
"2031",2016,"SC",NA,"South Carolina",100,2007,1,9,4963.031
"2032",2016,"SD",8967,"South Dakota",NA,NA,NA,NA,863.693
"2033",2016,"TN",1444,"Tennessee",50,2024,0,-8,6651.277
"2034",2016,"TX",2347708,"Texas",NA,NA,NA,NA,27914.064
"2035",2016,"UT",52823,"Utah",100,2011,1,5,3044.241
"2036",2016,"VA",2468,"Virginia",50,NA,NA,NA,8417.651
"2037",2016,"VT",NA,"Vermont",50,2023,0,-7,624.366
"2038",2016,"WA",39731,"Washington",NA,NA,NA,NA,7299.961
"2039",2016,"WI",10562,"Wisconsin",100,2006,1,10,5775.17
"2040",2016,"WV",414253,"West Virginia",50,2022,0,-6,1832.435
"2041",2016,"WY",593959,"Wyoming",NA,NA,NA,NA,585.243
"2042",2017,"AK",598175,"Alaska",33.34,NA,NA,NA,740.983
"2043",2017,"AL",54515,"Alabama",50,2021,0,-4,4877.989
"2044",2017,"AR",55815,"Arkansas",50,2021,0,-4,3003.855
"2045",2017,"AZ",18377,"Arizona",100,2007,1,10,7048.088
"2046",2017,"CA",93928,"California",100,2011,1,6,39337.785
"2047",2017,"CO",0,"Colorado",100,2009,1,8,5617.421
"2048",2017,"CT",NA,"Connecticut",100,2016,1,1,3575.324
"2049",2017,"DE",NA,"Delaware",50,2017,1,0,957.942
"2050",2017,"FL",34148,"Florida",50,NA,NA,NA,20977.089
"2051",2017,"GA",NA,"Georgia",100,2006,1,11,10417.031
"2052",2017,"HI",NA,"Hawaii",33.34,NA,NA,NA,1425.763
"2053",2017,"IA",NA,"Iowa",100,1978,1,39,3143.734
"2054",2017,"ID",5261,"Idaho",50,2022,0,-5,1719.745
"2055",2017,"IL",NA,"Illinois",100,1999,1,18,12779.893
"2056",2017,"IN",1011,"Indiana",100,2007,1,10,6662.068
"2057",2017,"KS",52731,"Kansas",33.34,NA,NA,NA,2910.892
"2058",2017,"KY",145122,"Kentucky",50,2018,0,-1,4455.59
"2059",2017,"LA",410279,"Louisiana",100,2016,1,1,4673.673
"2060",2017,"MA",NA,"Massachusetts",50,2025,0,-8,6863.56
"2061",2017,"MD",NA,"Maryland",50,2018,0,-1,6028.186
"2062",2017,"ME",NA,"Maine",100,2007,1,10,1335.743
"2063",2017,"MI",24973,"Michigan",100,1991,1,26,9976.752
"2064",2017,"MN",46593,"Minnesota",100,2007,1,10,5569.283
"2065",2017,"MO",18,"Missouri",100,2020,0,-3,6111.382
"2066",2017,"MS",42134,"Mississippi",100,NA,NA,NA,2990.674
"2067",2017,"MT",167471,"Montana",33.34,2025,0,-8,1053.862
"2068",2017,"NC",1892,"North Carolina",66.67,2016,1,1,10275.758
"2069",2017,"ND",1517134,"North Dakota",50,2016,1,1,756.755
"2070",2017,"NE",3289,"Nebraska",100,1988,1,29,1916.998
"2071",2017,"NH",NA,"New Hampshire",50,2022,0,-5,1350.395
"2072",2017,"NJ",NA,"New Jersey",100,2012,1,5,8888.147
"2073",2017,"NM",749782,"New Mexico",33.34,NA,NA,NA,2092.844
"2074",2017,"NV",68605,"Nevada",NA,NA,NA,NA,2972.097
"2075",2017,"NY",NA,"New York",100,2015,1,2,19593.849
"2076",2017,"OH",45256,"Ohio",NA,NA,NA,NA,11665.706
"2077",2017,"OK",441971,"Oklahoma",33.34,NA,NA,NA,3933.602
"2078",2017,"OR",15293,"Oregon",100,2004,1,13,4147.294
"2079",2017,"PA",NA,"Pennsylvania",100,2007,1,10,12794.679
"2080",2017,"RI",NA,"Rhode Island",100,2015,1,2,1056.554
"2081",2017,"SC",NA,"South Carolina",100,2007,1,10,5027.102
"2082",2017,"SD",10176,"South Dakota",NA,NA,NA,NA,873.732
"2083",2017,"TN",1261,"Tennessee",60,2024,0,-7,6714.748
"2084",2017,"TX",3282673,"Texas",NA,NA,NA,NA,28291.024
"2085",2017,"UT",29589,"Utah",100,2011,1,6,3103.54
"2086",2017,"VA",2583,"Virginia",50,NA,NA,NA,8471.011
"2087",2017,"VT",NA,"Vermont",50,2023,0,-6,625.132
"2088",2017,"WA",35055,"Washington",NA,NA,NA,NA,7427.951
"2089",2017,"WI",10151,"Wisconsin",100,2006,1,11,5793.147
"2090",2017,"WV",321031,"West Virginia",50,2022,0,-5,1818.683
"2091",2017,"WY",446410,"Wyoming",NA,NA,NA,NA,579.994
"2092",2018,"AK",931084,"Alaska",33.34,NA,NA,NA,736.624
"2093",2018,"AL",56162,"Alabama",50,2021,0,-3,4891.628
"2094",2018,"AR",54655,"Arkansas",50,2021,0,-3,3012.161
"2095",2018,"AZ",24562,"Arizona",100,2007,1,11,7164.228
"2096",2018,"CA",108912,"California",100,2011,1,7,39437.463
"2097",2018,"CO",102722,"Colorado",100,2009,1,9,5697.155
"2098",2018,"CT",NA,"Connecticut",100,2016,1,2,3574.561
"2099",2018,"DE",NA,"Delaware",60,2017,1,1,966.985
"2100",2018,"FL",36200,"Florida",50,NA,NA,NA,21254.926
"2101",2018,"GA",NA,"Georgia",100,2006,1,12,10519.389
"2102",2018,"HI",NA,"Hawaii",33.34,NA,NA,NA,1423.102
"2103",2018,"IA",NA,"Iowa",100,1978,1,40,3149.9
"2104",2018,"ID",5463,"Idaho",50,2022,0,-4,1752.074
"2105",2018,"IL",NA,"Illinois",100,1999,1,19,12724.685
"2106",2018,"IN",1074,"Indiana",100,2007,1,11,6698.481
"2107",2018,"KS",52213,"Kansas",33.34,NA,NA,NA,2912.748
"2108",2018,"KY",122972,"Kentucky",100,2018,1,0,4464.273
"2109",2018,"LA",435228,"Louisiana",100,2016,1,2,4664.45
"2110",2018,"MA",NA,"Massachusetts",50,2025,0,-7,6885.72
"2111",2018,"MD",NA,"Maryland",60,2018,1,0,6042.153
"2112",2018,"ME",NA,"Maine",100,2007,1,11,1340.123
"2113",2018,"MI",32548,"Michigan",100,1991,1,27,9987.286
"2114",2018,"MN",49623,"Minnesota",100,2007,1,11,5608.762
"2115",2018,"MO",2,"Missouri",100,2020,0,-2,6125.986
"2116",2018,"MS",47418,"Mississippi",100,NA,NA,NA,2982.879
"2117",2018,"MT",185397,"Montana",33.34,2025,0,-7,1061.818
"2118",2018,"NC",1913,"North Carolina",100,2016,1,2,10391.358
"2119",2018,"ND",2115757,"North Dakota",60,2016,1,2,760.062
"2120",2018,"NE",3236,"Nebraska",100,1988,1,30,1925.512
"2121",2018,"NH",NA,"New Hampshire",50,2022,0,-4,1355.064
"2122",2018,"NJ",NA,"New Jersey",100,2012,1,6,8891.73
"2123",2018,"NM",1042547,"New Mexico",33.34,NA,NA,NA,2093.754
"2124",2018,"NV",155938,"Nevada",NA,NA,NA,NA,3030.725
"2125",2018,"NY",NA,"New York",100,2015,1,3,19544.098
"2126",2018,"OH",66120,"Ohio",NA,NA,NA,NA,11680.892
"2127",2018,"OK",699937,"Oklahoma",33.34,NA,NA,NA,3943.488
"2128",2018,"OR",15682,"Oregon",100,2004,1,14,4183.538
"2129",2018,"PA",NA,"Pennsylvania",100,2007,1,11,12809.107
"2130",2018,"RI",NA,"Rhode Island",100,2015,1,3,1059.338
"2131",2018,"SC",NA,"South Carolina",100,2007,1,11,5091.702
"2132",2018,"SD",8000,"South Dakota",NA,NA,NA,NA,879.386
"2133",2018,"TN",1025,"Tennessee",60,2024,0,-6,6778.18
"2134",2018,"TX",5231610,"Texas",NA,NA,NA,NA,28624.564
"2135",2018,"UT",42015,"Utah",100,2011,1,7,3155.153
"2136",2018,"VA",3327,"Virginia",50,NA,NA,NA,8510.92
"2137",2018,"VT",NA,"Vermont",50,2023,0,-5,624.802
"2138",2018,"WA",41307,"Washington",NA,NA,NA,NA,7526.793
"2139",2018,"WI",10667,"Wisconsin",100,2006,1,12,5809.319
"2140",2018,"WV",411895,"West Virginia",50,2022,0,-4,1805.953
"2141",2018,"WY",531659,"Wyoming",NA,NA,NA,NA,579.054
"2142",2019,"AK",888310,"Alaska",33.34,NA,NA,NA,733.603
"2143",2019,"AL",51752,"Alabama",50,2021,0,-2,4907.965
"2144",2019,"AR",56035,"Arkansas",50,2021,0,-2,3020.985
"2145",2019,"AZ",17252,"Arizona",100,2007,1,12,7291.843
"2146",2019,"CA",114081,"California",100,2011,1,8,39437.61
"2147",2019,"CO",217945,"Colorado",100,2009,1,10,5758.486
"2148",2019,"CT",NA,"Connecticut",100,2016,1,3,3566.022
"2149",2019,"DE",NA,"Delaware",75,2017,1,2,976.668
"2150",2019,"FL",34245,"Florida",50,NA,NA,NA,21492.056
"2151",2019,"GA",NA,"Georgia",100,2006,1,13,10628.02
"2152",2019,"HI",NA,"Hawaii",33.34,NA,NA,NA,1415.615
"2153",2019,"IA",NA,"Iowa",100,1978,1,41,3159.596
"2154",2019,"ID",5633,"Idaho",50,2022,0,-3,1789.06
"2155",2019,"IL",NA,"Illinois",100,1999,1,20,12667.017
"2156",2019,"IN",1118,"Indiana",100,2007,1,12,6731.01
"2157",2019,"KS",55460,"Kansas",33.34,NA,NA,NA,2912.635
"2158",2019,"KY",127758,"Kentucky",100,2018,1,1,4472.345
"2159",2019,"LA",505002,"Louisiana",100,2016,1,3,4658.285
"2160",2019,"MA",NA,"Massachusetts",50,2025,0,-6,6894.883
"2161",2019,"MD",NA,"Maryland",66.67,2018,1,1,6054.954
"2162",2019,"ME",NA,"Maine",100,2007,1,12,1345.77
"2163",2019,"MI",23852,"Michigan",100,1991,1,28,9984.795
"2164",2019,"MN",60158,"Minnesota",100,2007,1,12,5640.053
"2165",2019,"MO",4,"Missouri",100,2020,0,-1,6140.475
"2166",2019,"MS",51741,"Mississippi",100,NA,NA,NA,2978.227
"2167",2019,"MT",202463,"Montana",33.34,2025,0,-6,1070.123
"2168",2019,"NC",1824,"North Carolina",100,2016,1,3,10501.384
"2169",2019,"ND",2610995,"North Dakota",100,2016,1,3,763.724
"2170",2019,"NE",3382,"Nebraska",100,1988,1,31,1932.571
"2171",2019,"NH",NA,"New Hampshire",50,2022,0,-3,1360.783
"2172",2019,"NJ",NA,"New Jersey",100,2012,1,7,8891.258
"2173",2019,"NM",1491507,"New Mexico",33.34,NA,NA,NA,2099.634
"2174",2019,"NV",123584,"Nevada",NA,NA,NA,NA,3090.771
"2175",2019,"NY",NA,"New York",100,2015,1,4,19463.131
"2176",2019,"OH",68563,"Ohio",NA,NA,NA,NA,11696.507
"2177",2019,"OK",1153138,"Oklahoma",33.34,NA,NA,NA,3960.676
"2178",2019,"OR",16218,"Oregon",100,2004,1,15,4216.116
"2179",2019,"PA",NA,"Pennsylvania",100,2007,1,12,12798.883
"2180",2019,"RI",NA,"Rhode Island",100,2015,1,4,1058.158
"2181",2019,"SC",NA,"South Carolina",100,2007,1,12,5157.702
"2182",2019,"SD",5770,"South Dakota",NA,NA,NA,NA,887.127
"2183",2019,"TN",1024,"Tennessee",60,2024,0,-5,6830.325
"2184",2019,"TX",5765731,"Texas",NA,NA,NA,NA,28986.794
"2185",2019,"UT",45797,"Utah",100,2011,1,8,3203.383
"2186",2019,"VA",3357,"Virginia",50,NA,NA,NA,8556.642
"2187",2019,"VT",NA,"Vermont",50,2023,0,-4,624.046
"2188",2019,"WA",47100,"Washington",NA,NA,NA,NA,7614.024
"2189",2019,"WI",267,"Wisconsin",100,2006,1,13,5824.581
"2190",2019,"WV",462451,"West Virginia",50,2022,0,-3,1795.263
"2191",2019,"WY",668178,"Wyoming",NA,NA,NA,NA,580.116
"2192",2020,"AK",609307,"Alaska",33.34,NA,NA,NA,732.964
