"State_Acronym","year","year_effective","State_Name","log_ci","Post","rel_year","treated","event_id","year_event_id"
"NC",2008,2016,"North Carolina",16.6768099975208,0,-8,0,"MN_2007","2008_MN_2007"
"NC",2009,2016,"North Carolina",16.3854030847205,0,-7,0,"MN_2007","2009_MN_2007"
"NC",2010,2016,"North Carolina",16.7471401574146,0,-6,0,"MN_2007","2010_MN_2007"
"NC",2011,2016,"North Carolina",16.5772416356924,0,-5,0,"MN_2007","2011_MN_2007"
"ND",2003,2016,"North Dakota",13.1867054506759,0,-13,0,"MN_2007","2003_MN_2007"
"ND",2004,2016,"North Dakota",13.0697057442084,0,-12,0,"MN_2007","2004_MN_2007"
"ND",2005,2016,"North Dakota",13.8955884298547,0,-11,0,"MN_2007","2005_MN_2007"
"ND",2006,2016,"North Dakota",14.3554482822737,0,-10,0,"MN_2007","2006_MN_2007"
"ND",2007,2016,"North Dakota",14.4827829989255,0,-9,0,"MN_2007","2007_MN_2007"
"ND",2008,2016,"North Dakota",14.7282565531376,0,-8,0,"MN_2007","2008_MN_2007"
"ND",2009,2016,"North Dakota",14.5051284409508,0,-7,0,"MN_2007","2009_MN_2007"
"ND",2010,2016,"North Dakota",14.1378997169364,0,-6,0,"MN_2007","2010_MN_2007"
"ND",2011,2016,"North Dakota",14.735793311108,0,-5,0,"MN_2007","2011_MN_2007"
"OK",2003,NA,"Oklahoma",14.3698553356438,0,-99,0,"MN_2007","2003_MN_2007"
"OK",2004,NA,"Oklahoma",14.6138357375269,0,-99,0,"MN_2007","2004_MN_2007"
"OK",2005,NA,"Oklahoma",14.850413611172,0,-99,0,"MN_2007","2005_MN_2007"
"OK",2006,NA,"Oklahoma",15.4394462019104,0,-99,0,"MN_2007","2006_MN_2007"
"OK",2007,NA,"Oklahoma",16.0515551271501,0,-99,0,"MN_2007","2007_MN_2007"
"OK",2008,NA,"Oklahoma",15.6074505664497,0,-99,0,"MN_2007","2008_MN_2007"
"OK",2009,NA,"Oklahoma",15.5582023245126,0,-99,0,"MN_2007","2009_MN_2007"
"OK",2010,NA,"Oklahoma",15.0982945427145,0,-99,0,"MN_2007","2010_MN_2007"
"OK",2011,NA,"Oklahoma",15.5903838097025,0,-99,0,"MN_2007","2011_MN_2007"
"RI",2003,2015,"Rhode Island",13.5221531519712,0,-12,0,"MN_2007","2003_MN_2007"
"RI",2004,2015,"Rhode Island",13.5567254362724,0,-11,0,"MN_2007","2004_MN_2007"
"RI",2005,2015,"Rhode Island",14.0459695086002,0,-10,0,"MN_2007","2005_MN_2007"
"RI",2006,2015,"Rhode Island",14.4507048915588,0,-9,0,"MN_2007","2006_MN_2007"
"RI",2007,2015,"Rhode Island",14.5040248008005,0,-8,0,"MN_2007","2007_MN_2007"
"RI",2008,2015,"Rhode Island",14.2983892796793,0,-7,0,"MN_2007","2008_MN_2007"
"RI",2009,2015,"Rhode Island",14.0024234104627,0,-6,0,"MN_2007","2009_MN_2007"
"RI",2010,2015,"Rhode Island",14.1169969113925,0,-5,0,"MN_2007","2010_MN_2007"
"RI",2011,2015,"Rhode Island",14.1881769543211,0,-4,0,"MN_2007","2011_MN_2007"
"TN",2003,2024,"Tennessee",16.1394379420369,0,-21,0,"MN_2007","2003_MN_2007"
"TN",2004,2024,"Tennessee",16.1847444439052,0,-20,0,"MN_2007","2004_MN_2007"
"TN",2005,2024,"Tennessee",16.332711870783,0,-19,0,"MN_2007","2005_MN_2007"
"TN",2006,2024,"Tennessee",16.4745310277416,0,-18,0,"MN_2007","2006_MN_2007"
"TN",2007,2024,"Tennessee",16.6625839671061,0,-17,0,"MN_2007","2007_MN_2007"
"TN",2008,2024,"Tennessee",16.5547413473191,0,-16,0,"MN_2007","2008_MN_2007"
"TN",2009,2024,"Tennessee",16.3458574448319,0,-15,0,"MN_2007","2009_MN_2007"
"TN",2010,2024,"Tennessee",16.4453131059847,0,-14,0,"MN_2007","2010_MN_2007"
"TN",2011,2024,"Tennessee",16.615202680569,0,-13,0,"MN_2007","2011_MN_2007"
"VT",2003,2023,"Vermont",12.9647434387887,0,-20,0,"MN_2007","2003_MN_2007"
"VT",2004,2023,"Vermont",13.3664632391853,0,-19,0,"MN_2007","2004_MN_2007"
"VT",2005,2023,"Vermont",13.4692138082155,0,-18,0,"MN_2007","2005_MN_2007"
"VT",2006,2023,"Vermont",13.6909701270678,0,-17,0,"MN_2007","2006_MN_2007"
"VT",2007,2023,"Vermont",13.7500667582718,0,-16,0,"MN_2007","2007_MN_2007"
"VT",2008,2023,"Vermont",13.8129543524766,0,-15,0,"MN_2007","2008_MN_2007"
"VT",2009,2023,"Vermont",13.8359934613173,0,-14,0,"MN_2007","2009_MN_2007"
"VT",2010,2023,"Vermont",13.8176024860033,0,-13,0,"MN_2007","2010_MN_2007"
"VT",2011,2023,"Vermont",14.0275527162073,0,-12,0,"MN_2007","2011_MN_2007"
"VA",2003,NA,"Virginia",15.5155323472932,0,-99,0,"MN_2007","2003_MN_2007"
"VA",2004,NA,"Virginia",15.7664532605477,0,-99,0,"MN_2007","2004_MN_2007"
"VA",2005,NA,"Virginia",16.127978322757,0,-99,0,"MN_2007","2005_MN_2007"
"VA",2006,NA,"Virginia",16.4819514176329,0,-99,0,"MN_2007","2006_MN_2007"
"VA",2007,NA,"Virginia",16.5006048320089,0,-99,0,"MN_2007","2007_MN_2007"
"VA",2008,NA,"Virginia",16.3896851802326,0,-99,0,"MN_2007","2008_MN_2007"
"VA",2009,NA,"Virginia",16.1724102100591,0,-99,0,"MN_2007","2009_MN_2007"
"VA",2010,NA,"Virginia",16.3927621369574,0,-99,0,"MN_2007","2010_MN_2007"
"VA",2011,NA,"Virginia",16.4037807307469,0,-99,0,"MN_2007","2011_MN_2007"
"WV",2003,2022,"West Virginia",14.5217055773735,0,-19,0,"MN_2007","2003_MN_2007"
"WV",2004,2022,"West Virginia",14.5170391825521,0,-18,0,"MN_2007","2004_MN_2007"
"WV",2005,2022,"West Virginia",15.4539655941355,0,-17,0,"MN_2007","2005_MN_2007"
"WV",2006,2022,"West Virginia",15.5942729671773,0,-16,0,"MN_2007","2006_MN_2007"
"WV",2007,2022,"West Virginia",15.6056687458254,0,-15,0,"MN_2007","2007_MN_2007"
"WV",2008,2022,"West Virginia",15.6332885895909,0,-14,0,"MN_2007","2008_MN_2007"
"WV",2009,2022,"West Virginia",15.4143751219806,0,-13,0,"MN_2007","2009_MN_2007"
"WV",2010,2022,"West Virginia",14.8415901037416,0,-12,0,"MN_2007","2010_MN_2007"
"WV",2011,2022,"West Virginia",15.1006121767687,0,-11,0,"MN_2007","2011_MN_2007"
"PA",2003,2007,"Pennsylvania",16.292472821604,0,-4,1,"PA_2007","2003_PA_2007"
"PA",2004,2007,"Pennsylvania",16.6366975674411,0,-3,1,"PA_2007","2004_PA_2007"
"PA",2005,2007,"Pennsylvania",16.6516607616938,0,-2,1,"PA_2007","2005_PA_2007"
"PA",2006,2007,"Pennsylvania",16.869074414347,0,-1,1,"PA_2007","2006_PA_2007"
"PA",2007,2007,"Pennsylvania",16.946130223779,1,0,1,"PA_2007","2007_PA_2007"
"PA",2008,2007,"Pennsylvania",16.9036458868252,1,1,1,"PA_2007","2008_PA_2007"
"PA",2009,2007,"Pennsylvania",16.6732869649136,1,2,1,"PA_2007","2009_PA_2007"
"PA",2010,2007,"Pennsylvania",16.6192385116753,1,3,1,"PA_2007","2010_PA_2007"
"PA",2011,2007,"Pennsylvania",16.8012132232484,1,4,1,"PA_2007","2011_PA_2007"
"AL",2003,2021,"Alabama",15.3941221852396,0,-18,0,"PA_2007","2003_PA_2007"
"AL",2004,2021,"Alabama",15.3180517326203,0,-17,0,"PA_2007","2004_PA_2007"
"AL",2005,2021,"Alabama",15.6258350866039,0,-16,0,"PA_2007","2005_PA_2007"
"AL",2006,2021,"Alabama",15.9668576482426,0,-15,0,"PA_2007","2006_PA_2007"
"AL",2007,2021,"Alabama",15.8674346355304,0,-14,0,"PA_2007","2007_PA_2007"
"AL",2008,2021,"Alabama",15.9041557694848,0,-13,0,"PA_2007","2008_PA_2007"
"AL",2009,2021,"Alabama",15.8436021234882,0,-12,0,"PA_2007","2009_PA_2007"
"AL",2010,2021,"Alabama",15.7008187497815,0,-11,0,"PA_2007","2010_PA_2007"
"AL",2011,2021,"Alabama",15.3488247401581,0,-10,0,"PA_2007","2011_PA_2007"
"AK",2003,NA,"Alaska",14.6052968221786,0,-99,0,"PA_2007","2003_PA_2007"
"AK",2004,NA,"Alaska",15.0998782174452,0,-99,0,"PA_2007","2004_PA_2007"
"AK",2005,NA,"Alaska",15.6501222997282,0,-99,0,"PA_2007","2005_PA_2007"
"AK",2006,NA,"Alaska",15.9835473280616,0,-99,0,"PA_2007","2006_PA_2007"
"AK",2007,NA,"Alaska",15.9738837156521,0,-99,0,"PA_2007","2007_PA_2007"
"AK",2008,NA,"Alaska",16.4404204099519,0,-99,0,"PA_2007","2008_PA_2007"
"AK",2009,NA,"Alaska",15.7212997711582,0,-99,0,"PA_2007","2009_PA_2007"
"AK",2010,NA,"Alaska",15.7384662486171,0,-99,0,"PA_2007","2010_PA_2007"
"AK",2011,NA,"Alaska",15.8524845253928,0,-99,0,"PA_2007","2011_PA_2007"
"AR",2003,2021,"Arkansas",14.8165665564661,0,-18,0,"PA_2007","2003_PA_2007"
"AR",2004,2021,"Arkansas",14.8441954726999,0,-17,0,"PA_2007","2004_PA_2007"
"AR",2005,2021,"Arkansas",15.266262908133,0,-16,0,"PA_2007","2005_PA_2007"
"AR",2006,2021,"Arkansas",15.550626412947,0,-15,0,"PA_2007","2006_PA_2007"
"AR",2007,2021,"Arkansas",15.5354792892809,0,-14,0,"PA_2007","2007_PA_2007"
"AR",2008,2021,"Arkansas",15.4774796137193,0,-13,0,"PA_2007","2008_PA_2007"
"AR",2009,2021,"Arkansas",15.4881832574285,0,-12,0,"PA_2007","2009_PA_2007"
"AR",2010,2021,"Arkansas",15.5953142251871,0,-11,0,"PA_2007","2010_PA_2007"
"AR",2011,2021,"Arkansas",15.5730342021469,0,-10,0,"PA_2007","2011_PA_2007"
"CT",2003,2016,"Connecticut",15.3406504996991,0,-13,0,"PA_2007","2003_PA_2007"
"CT",2004,2016,"Connecticut",15.4377251663523,0,-12,0,"PA_2007","2004_PA_2007"
"CT",2005,2016,"Connecticut",15.8523646587512,0,-11,0,"PA_2007","2005_PA_2007"
"CT",2006,2016,"Connecticut",15.9516316951652,0,-10,0,"PA_2007","2006_PA_2007"
"CT",2007,2016,"Connecticut",16.2940827428804,0,-9,0,"PA_2007","2007_PA_2007"
"CT",2008,2016,"Connecticut",15.9022801835297,0,-8,0,"PA_2007","2008_PA_2007"
"CT",2009,2016,"Connecticut",15.5939843848108,0,-7,0,"PA_2007","2009_PA_2007"
"CT",2010,2016,"Connecticut",15.728015583827,0,-6,0,"PA_2007","2010_PA_2007"
"CT",2011,2016,"Connecticut",16.0221939629142,0,-5,0,"PA_2007","2011_PA_2007"
"DE",2003,2017,"Delaware",14.688500171188,0,-14,0,"PA_2007","2003_PA_2007"
"DE",2004,2017,"Delaware",14.7330327152309,0,-13,0,"PA_2007","2004_PA_2007"
"DE",2005,2017,"Delaware",14.8665290929152,0,-12,0,"PA_2007","2005_PA_2007"
"DE",2006,2017,"Delaware",15.0385318175081,0,-11,0,"PA_2007","2006_PA_2007"
"DE",2007,2017,"Delaware",15.0607642859691,0,-10,0,"PA_2007","2007_PA_2007"
"DE",2008,2017,"Delaware",15.0818946224116,0,-9,0,"PA_2007","2008_PA_2007"
"DE",2009,2017,"Delaware",14.6903900412823,0,-8,0,"PA_2007","2009_PA_2007"
"DE",2010,2017,"Delaware",14.3083618131846,0,-7,0,"PA_2007","2010_PA_2007"
"DE",2011,2017,"Delaware",15.184310831954,0,-6,0,"PA_2007","2011_PA_2007"
"FL",2003,NA,"Florida",16.9204885173914,0,-99,0,"PA_2007","2003_PA_2007"
"FL",2004,NA,"Florida",17.0815045005604,0,-99,0,"PA_2007","2004_PA_2007"
"FL",2005,NA,"Florida",17.2954703875576,0,-99,0,"PA_2007","2005_PA_2007"
"FL",2006,NA,"Florida",17.5938413266643,0,-99,0,"PA_2007","2006_PA_2007"
"FL",2007,NA,"Florida",17.6089613072926,0,-99,0,"PA_2007","2007_PA_2007"
"FL",2008,NA,"Florida",17.5082914823448,0,-99,0,"PA_2007","2008_PA_2007"
"FL",2009,NA,"Florida",17.323957578857,0,-99,0,"PA_2007","2009_PA_2007"
"FL",2010,NA,"Florida",17.2999232317053,0,-99,0,"PA_2007","2010_PA_2007"
"FL",2011,NA,"Florida",17.3418015614473,0,-99,0,"PA_2007","2011_PA_2007"
"HI",2003,NA,"Hawaii",13.0777255179731,0,-99,0,"PA_2007","2003_PA_2007"
"HI",2004,NA,"Hawaii",13.7191201073775,0,-99,0,"PA_2007","2004_PA_2007"
"HI",2005,NA,"Hawaii",14.4779165969699,0,-99,0,"PA_2007","2005_PA_2007"
"HI",2006,NA,"Hawaii",14.6544071549307,0,-99,0,"PA_2007","2006_PA_2007"
"HI",2007,NA,"Hawaii",14.2702319914131,0,-99,0,"PA_2007","2007_PA_2007"
"HI",2008,NA,"Hawaii",14.3133839120641,0,-99,0,"PA_2007","2008_PA_2007"
"HI",2009,NA,"Hawaii",14.0209610053724,0,-99,0,"PA_2007","2009_PA_2007"
"HI",2010,NA,"Hawaii",14.0368149190045,0,-99,0,"PA_2007","2010_PA_2007"
"HI",2011,NA,"Hawaii",13.8740594976305,0,-99,0,"PA_2007","2011_PA_2007"
"ID",2003,2022,"Idaho",14.0226316963812,0,-19,0,"PA_2007","2003_PA_2007"
"ID",2004,2022,"Idaho",14.1270890339467,0,-18,0,"PA_2007","2004_PA_2007"
"ID",2005,2022,"Idaho",14.4305895057302,0,-17,0,"PA_2007","2005_PA_2007"
"ID",2006,2022,"Idaho",14.7745683388815,0,-16,0,"PA_2007","2006_PA_2007"
"ID",2007,2022,"Idaho",14.7224365243505,0,-15,0,"PA_2007","2007_PA_2007"
"ID",2008,2022,"Idaho",14.7328218215503,0,-14,0,"PA_2007","2008_PA_2007"
"ID",2009,2022,"Idaho",14.4422929894435,0,-13,0,"PA_2007","2009_PA_2007"
"ID",2010,2022,"Idaho",14.0730758764958,0,-12,0,"PA_2007","2010_PA_2007"
"ID",2011,2022,"Idaho",14.6218336866036,0,-11,0,"PA_2007","2011_PA_2007"
"KS",2003,NA,"Kansas",14.3426834664482,0,-99,0,"PA_2007","2003_PA_2007"
"KS",2004,NA,"Kansas",14.6338749016278,0,-99,0,"PA_2007","2004_PA_2007"
"KS",2005,NA,"Kansas",15.0319965811233,0,-99,0,"PA_2007","2005_PA_2007"
"KS",2006,NA,"Kansas",15.4617040859459,0,-99,0,"PA_2007","2006_PA_2007"
"KS",2007,NA,"Kansas",15.7862356188935,0,-99,0,"PA_2007","2007_PA_2007"
"KS",2008,NA,"Kansas",15.7873422685681,0,-99,0,"PA_2007","2008_PA_2007"
"KS",2009,NA,"Kansas",15.4758006746122,0,-99,0,"PA_2007","2009_PA_2007"
"KS",2010,NA,"Kansas",15.4247186567592,0,-99,0,"PA_2007","2010_PA_2007"
"KS",2011,NA,"Kansas",15.074450329044,0,-99,0,"PA_2007","2011_PA_2007"
"KY",2003,2018,"Kentucky",15.3150578439457,0,-15,0,"PA_2007","2003_PA_2007"
"KY",2004,2018,"Kentucky",15.3469227172029,0,-14,0,"PA_2007","2004_PA_2007"
"KY",2005,2018,"Kentucky",15.5733789247828,0,-13,0,"PA_2007","2005_PA_2007"
"KY",2006,2018,"Kentucky",16.4763882857294,0,-12,0,"PA_2007","2006_PA_2007"
"KY",2007,2018,"Kentucky",16.4627638009724,0,-11,0,"PA_2007","2007_PA_2007"
"KY",2008,2018,"Kentucky",16.0008687106523,0,-10,0,"PA_2007","2008_PA_2007"
"KY",2009,2018,"Kentucky",15.6863738326967,0,-9,0,"PA_2007","2009_PA_2007"
"KY",2010,2018,"Kentucky",15.6713266614077,0,-8,0,"PA_2007","2010_PA_2007"
"KY",2011,2018,"Kentucky",15.9682858138041,0,-7,0,"PA_2007","2011_PA_2007"
"LA",2003,2016,"Louisiana",14.7253605930084,0,-13,0,"PA_2007","2003_PA_2007"
"LA",2004,2016,"Louisiana",14.9004675358094,0,-12,0,"PA_2007","2004_PA_2007"
"LA",2005,2016,"Louisiana",15.2975013879056,0,-11,0,"PA_2007","2005_PA_2007"
"LA",2006,2016,"Louisiana",15.6603644069847,0,-10,0,"PA_2007","2006_PA_2007"
"LA",2007,2016,"Louisiana",16.0572476448185,0,-9,0,"PA_2007","2007_PA_2007"
"LA",2008,2016,"Louisiana",15.989119581363,0,-8,0,"PA_2007","2008_PA_2007"
"LA",2009,2016,"Louisiana",15.8511063323983,0,-7,0,"PA_2007","2009_PA_2007"
"LA",2010,2016,"Louisiana",15.4073851340178,0,-6,0,"PA_2007","2010_PA_2007"
"LA",2011,2016,"Louisiana",14.7153263197446,0,-5,0,"PA_2007","2011_PA_2007"
"MD",2003,2018,"Maryland",15.5046042900536,0,-15,0,"PA_2007","2003_PA_2007"
"MD",2004,2018,"Maryland",15.9121252224013,0,-14,0,"PA_2007","2004_PA_2007"
"MD",2005,2018,"Maryland",16.2604058964443,0,-13,0,"PA_2007","2005_PA_2007"
"MD",2006,2018,"Maryland",16.3085542501409,0,-12,0,"PA_2007","2006_PA_2007"
"MD",2007,2018,"Maryland",16.2289084188957,0,-11,0,"PA_2007","2007_PA_2007"
"MD",2008,2018,"Maryland",16.003023483032,0,-10,0,"PA_2007","2008_PA_2007"
"MD",2009,2018,"Maryland",16.0214525832535,0,-9,0,"PA_2007","2009_PA_2007"
"MD",2010,2018,"Maryland",16.1954965504492,0,-8,0,"PA_2007","2010_PA_2007"
"MD",2011,2018,"Maryland",16.0566650225877,0,-7,0,"PA_2007","2011_PA_2007"
"MA",2003,2025,"Massachusetts",16.338802551839,0,-22,0,"PA_2007","2003_PA_2007"
"MA",2004,2025,"Massachusetts",16.4325805597727,0,-21,0,"PA_2007","2004_PA_2007"
"MA",2005,2025,"Massachusetts",16.4566679365713,0,-20,0,"PA_2007","2005_PA_2007"
"MA",2006,2025,"Massachusetts",16.7894862860403,0,-19,0,"PA_2007","2006_PA_2007"
"MA",2007,2025,"Massachusetts",16.9146056689344,0,-18,0,"PA_2007","2007_PA_2007"
"MA",2008,2025,"Massachusetts",16.9486936384569,0,-17,0,"PA_2007","2008_PA_2007"
"MA",2009,2025,"Massachusetts",16.7513548133427,0,-16,0,"PA_2007","2009_PA_2007"
"MA",2010,2025,"Massachusetts",16.8528966617854,0,-15,0,"PA_2007","2010_PA_2007"
"MA",2011,2025,"Massachusetts",16.96880120505,0,-14,0,"PA_2007","2011_PA_2007"
"MS",2003,NA,"Mississippi",15.5691457793678,0,-99,0,"PA_2007","2003_PA_2007"
"MS",2004,NA,"Mississippi",15.4000244310309,0,-99,0,"PA_2007","2004_PA_2007"
"MS",2005,NA,"Mississippi",15.5497503716419,0,-99,0,"PA_2007","2005_PA_2007"
"MS",2006,NA,"Mississippi",15.6623293877086,0,-99,0,"PA_2007","2006_PA_2007"
"MS",2007,NA,"Mississippi",15.8148395978684,0,-99,0,"PA_2007","2007_PA_2007"
"MS",2008,NA,"Mississippi",15.8558031839133,0,-99,0,"PA_2007","2008_PA_2007"
"MS",2009,NA,"Mississippi",15.6851596494092,0,-99,0,"PA_2007","2009_PA_2007"
"MS",2010,NA,"Mississippi",15.6602766862653,0,-99,0,"PA_2007","2010_PA_2007"
"MS",2011,NA,"Mississippi",15.755583704819,0,-99,0,"PA_2007","2011_PA_2007"
"MO",2003,2020,"Missouri",15.0069037699564,0,-17,0,"PA_2007","2003_PA_2007"
"MO",2004,2020,"Missouri",15.0936226482394,0,-16,0,"PA_2007","2004_PA_2007"
"MO",2005,2020,"Missouri",15.0658889713809,0,-15,0,"PA_2007","2005_PA_2007"
"MO",2006,2020,"Missouri",15.5200811799103,0,-14,0,"PA_2007","2006_PA_2007"
"MO",2007,2020,"Missouri",15.6481739383573,0,-13,0,"PA_2007","2007_PA_2007"
"MO",2008,2020,"Missouri",15.6310125951372,0,-12,0,"PA_2007","2008_PA_2007"
"MO",2009,2020,"Missouri",15.3103399905035,0,-11,0,"PA_2007","2009_PA_2007"
"MO",2010,2020,"Missouri",15.0127535679377,0,-10,0,"PA_2007","2010_PA_2007"
"MO",2011,2020,"Missouri",15.4598305545283,0,-9,0,"PA_2007","2011_PA_2007"
"MT",2003,2025,"Montana",13.3906813930405,0,-22,0,"PA_2007","2003_PA_2007"
"MT",2004,2025,"Montana",13.8188088164286,0,-21,0,"PA_2007","2004_PA_2007"
"MT",2005,2025,"Montana",14.1905317314761,0,-20,0,"PA_2007","2005_PA_2007"
"MT",2006,2025,"Montana",14.6382229428789,0,-19,0,"PA_2007","2006_PA_2007"
"MT",2007,2025,"Montana",14.7891305532803,0,-18,0,"PA_2007","2007_PA_2007"
"MT",2008,2025,"Montana",14.689206119232,0,-17,0,"PA_2007","2008_PA_2007"
"MT",2009,2025,"Montana",14.7048030583875,0,-16,0,"PA_2007","2009_PA_2007"
"MT",2010,2025,"Montana",14.1383988861507,0,-15,0,"PA_2007","2010_PA_2007"
"MT",2011,2025,"Montana",14.4235435506317,0,-14,0,"PA_2007","2011_PA_2007"
"NH",2003,2022,"New Hampshire",15.3546825199827,0,-19,0,"PA_2007","2003_PA_2007"
"NH",2004,2022,"New Hampshire",15.2985955749244,0,-18,0,"PA_2007","2004_PA_2007"
"NH",2005,2022,"New Hampshire",15.4547465512789,0,-17,0,"PA_2007","2005_PA_2007"
"NH",2006,2022,"New Hampshire",15.5847554014262,0,-16,0,"PA_2007","2006_PA_2007"
"NH",2007,2022,"New Hampshire",15.6781884909833,0,-15,0,"PA_2007","2007_PA_2007"
"NH",2008,2022,"New Hampshire",15.7095891657914,0,-14,0,"PA_2007","2008_PA_2007"
"NH",2009,2022,"New Hampshire",15.5742423329429,0,-13,0,"PA_2007","2009_PA_2007"
"NH",2010,2022,"New Hampshire",15.5868051806774,0,-12,0,"PA_2007","2010_PA_2007"
"NH",2011,2022,"New Hampshire",15.6236160915272,0,-11,0,"PA_2007","2011_PA_2007"
"NJ",2003,2012,"New Jersey",17.097692060998,0,-9,0,"PA_2007","2003_PA_2007"
"NJ",2004,2012,"New Jersey",16.8637288032722,0,-8,0,"PA_2007","2004_PA_2007"
"NJ",2005,2012,"New Jersey",17.0230481248094,0,-7,0,"PA_2007","2005_PA_2007"
"NJ",2006,2012,"New Jersey",17.1431124287346,0,-6,0,"PA_2007","2006_PA_2007"
"NJ",2007,2012,"New Jersey",17.2837215202756,0,-5,0,"PA_2007","2007_PA_2007"
"NJ",2008,2012,"New Jersey",17.2601597176773,0,-4,0,"PA_2007","2008_PA_2007"
"NJ",2009,2012,"New Jersey",17.0978705983852,0,-3,0,"PA_2007","2009_PA_2007"
"NJ",2010,2012,"New Jersey",16.9400630048679,0,-2,0,"PA_2007","2010_PA_2007"
"NJ",2011,2012,"New Jersey",17.0193575693999,0,-1,0,"PA_2007","2011_PA_2007"
"NM",2003,NA,"New Mexico",14.1052891154652,0,-99,0,"PA_2007","2003_PA_2007"
"NM",2004,NA,"New Mexico",14.4134501850326,0,-99,0,"PA_2007","2004_PA_2007"
"NM",2005,NA,"New Mexico",14.9756222147457,0,-99,0,"PA_2007","2005_PA_2007"
"NM",2006,NA,"New Mexico",15.4175130009445,0,-99,0,"PA_2007","2006_PA_2007"
"NM",2007,NA,"New Mexico",15.6157428035635,0,-99,0,"PA_2007","2007_PA_2007"
"NM",2008,NA,"New Mexico",15.4849537053879,0,-99,0,"PA_2007","2008_PA_2007"
"NM",2009,NA,"New Mexico",14.5754552194477,0,-99,0,"PA_2007","2009_PA_2007"
"NM",2010,NA,"New Mexico",14.3138906351508,0,-99,0,"PA_2007","2010_PA_2007"
"NM",2011,NA,"New Mexico",14.9219865830926,0,-99,0,"PA_2007","2011_PA_2007"
"NY",2003,2015,"New York",17.1425129893312,0,-12,0,"PA_2007","2003_PA_2007"
"NY",2004,2015,"New York",17.1209329406993,0,-11,0,"PA_2007","2004_PA_2007"
"NY",2005,2015,"New York",17.4299254122378,0,-10,0,"PA_2007","2005_PA_2007"
"NY",2006,2015,"New York",17.7966115157043,0,-9,0,"PA_2007","2006_PA_2007"
"NY",2007,2015,"New York",18.0951546458336,0,-8,0,"PA_2007","2007_PA_2007"
"NY",2008,2015,"New York",18.0775613937172,0,-7,0,"PA_2007","2008_PA_2007"
"NY",2009,2015,"New York",17.9484605754905,0,-6,0,"PA_2007","2009_PA_2007"
"NY",2010,2015,"New York",17.8203692372677,0,-5,0,"PA_2007","2010_PA_2007"
"NY",2011,2015,"New York",17.8507797085221,0,-4,0,"PA_2007","2011_PA_2007"
"NC",2003,2016,"North Carolina",16.3819849504078,0,-13,0,"PA_2007","2003_PA_2007"
"NC",2004,2016,"North Carolina",16.3113296718664,0,-12,0,"PA_2007","2004_PA_2007"
"NC",2005,2016,"North Carolina",16.7297380047447,0,-11,0,"PA_2007","2005_PA_2007"
"NC",2006,2016,"North Carolina",16.7576754048146,0,-10,0,"PA_2007","2006_PA_2007"
"NC",2007,2016,"North Carolina",16.9373926997749,0,-9,0,"PA_2007","2007_PA_2007"
"NC",2008,2016,"North Carolina",16.6768099975208,0,-8,0,"PA_2007","2008_PA_2007"
"NC",2009,2016,"North Carolina",16.3854030847205,0,-7,0,"PA_2007","2009_PA_2007"
"NC",2010,2016,"North Carolina",16.7471401574146,0,-6,0,"PA_2007","2010_PA_2007"
"NC",2011,2016,"North Carolina",16.5772416356924,0,-5,0,"PA_2007","2011_PA_2007"
"ND",2003,2016,"North Dakota",13.1867054506759,0,-13,0,"PA_2007","2003_PA_2007"
"ND",2004,2016,"North Dakota",13.0697057442084,0,-12,0,"PA_2007","2004_PA_2007"
"ND",2005,2016,"North Dakota",13.8955884298547,0,-11,0,"PA_2007","2005_PA_2007"
"ND",2006,2016,"North Dakota",14.3554482822737,0,-10,0,"PA_2007","2006_PA_2007"
"ND",2007,2016,"North Dakota",14.4827829989255,0,-9,0,"PA_2007","2007_PA_2007"
"ND",2008,2016,"North Dakota",14.7282565531376,0,-8,0,"PA_2007","2008_PA_2007"
"ND",2009,2016,"North Dakota",14.5051284409508,0,-7,0,"PA_2007","2009_PA_2007"
"ND",2010,2016,"North Dakota",14.1378997169364,0,-6,0,"PA_2007","2010_PA_2007"
"ND",2011,2016,"North Dakota",14.735793311108,0,-5,0,"PA_2007","2011_PA_2007"
"OK",2003,NA,"Oklahoma",14.3698553356438,0,-99,0,"PA_2007","2003_PA_2007"
"OK",2004,NA,"Oklahoma",14.6138357375269,0,-99,0,"PA_2007","2004_PA_2007"
"OK",2005,NA,"Oklahoma",14.850413611172,0,-99,0,"PA_2007","2005_PA_2007"
"OK",2006,NA,"Oklahoma",15.4394462019104,0,-99,0,"PA_2007","2006_PA_2007"
"OK",2007,NA,"Oklahoma",16.0515551271501,0,-99,0,"PA_2007","2007_PA_2007"
"OK",2008,NA,"Oklahoma",15.6074505664497,0,-99,0,"PA_2007","2008_PA_2007"
"OK",2009,NA,"Oklahoma",15.5582023245126,0,-99,0,"PA_2007","2009_PA_2007"
"OK",2010,NA,"Oklahoma",15.0982945427145,0,-99,0,"PA_2007","2010_PA_2007"
"OK",2011,NA,"Oklahoma",15.5903838097025,0,-99,0,"PA_2007","2011_PA_2007"
"RI",2003,2015,"Rhode Island",13.5221531519712,0,-12,0,"PA_2007","2003_PA_2007"
"RI",2004,2015,"Rhode Island",13.5567254362724,0,-11,0,"PA_2007","2004_PA_2007"
"RI",2005,2015,"Rhode Island",14.0459695086002,0,-10,0,"PA_2007","2005_PA_2007"
