"Year","State","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
1986,"WA",0,55.6325,0,4452.72,0
1986,"WI",407590,55.6325,732647.283512335,4755.618,154.059321735332
1986,"WV",88909,55.6325,159814.856423853,1882.35,84.9017751341956
1986,"WY",0,55.6325,0,495.633,0
1987,"AK",141068,57.00375,247471.438282569,539.309,458.867621869038
1987,"AL",162699,57.00375,285418.064601013,4015.264,71.0832624208553
1987,"AR",115620,57.00375,202828.761265706,2342.355,86.591810919227
1987,"AZ",198948,57.00375,349008.617854089,3437.103,101.541506860309
1987,"CA",4758950,57.00375,8348485.84522948,27777.158,300.552196348866
1987,"CO",124085,57.00375,217678.661491569,3260.48,66.7627654491268
1987,"CT",630687,57.00375,1106395.63186632,3247.291,340.713422932013
1987,"DE",105097,57.00375,184368.572243054,636.947,289.456693010649
1987,"FL",596434,57.00375,1046306.60263579,11997.283,87.2119631283008
1987,"GA",449176,57.00375,787976.229634015,6208.467,126.919613108037
1987,"HI",76793,57.00375,134715.698528606,1067.918,126.147980021505
1987,"IA",149602,57.00375,262442.383176545,2767.011,94.846888276391
1987,"ID",47308,57.00375,82991.031291801,984.997,84.2551107179017
1987,"IL",862435,57.00375,1512944.32383834,11391.178,132.817196240664
1987,"IN",235709,57.00375,413497.357629981,5473.012,75.5520648648278
1987,"KS",137061,57.00375,240442.076179199,2445.367,98.3255585681818
1987,"KY",267378,57.00375,469053.351753174,3683.329,127.344951198542
1987,"LA",191189,57.00375,335397.232638204,4344.148,77.2066772674881
1987,"MA",1113164,57.00375,1952790.82516501,5935.204,329.0183159947
1987,"MD",270489,57.00375,474510.887441616,4565.557,103.932748499606
1987,"ME",68336,57.00375,119879.832467162,1184.574,101.20079662998
1987,"MI",1524371,57.00375,2674159.15619586,9187.481,291.065544102443
1987,"MN",422999,57.00375,742054.68938447,4235.136,175.213898534656
1987,"MO",235352,57.00375,412871.083042782,5056.696,81.64838919381
1987,"MS",102865,57.00375,180453.040370151,2588.545,69.7121511776504
1987,"MT",34568,57.00375,60641.6244545315,805.063,75.325315477834
1987,"NC",566480,57.00375,993759.182509923,6403.7,155.18515584895
1987,"ND",33442,57.00375,58666.3158125562,661.136,88.735624459349
1987,"NE",67423,57.00375,118278.183452843,1566.547,75.5024799465595
1987,"NH",159747,57.00375,280239.457930399,1054.289,265.808955542929
1987,"NJ",1088311,57.00375,1909191.93912681,7670.742,248.892732818652
1987,"NM",99139,57.00375,173916.628291998,1478.52,117.628864196628
1987,"NV",0,57.00375,0,1023.376,0
1987,"NY",2143390,57.00375,3760085.95925707,17868.848,210.426881422746
1987,"OH",474588,57.00375,832555.752910993,10760.09,77.3744227893069
1987,"OK",88703,57.00375,155609.060807403,3210.122,48.4745005976106
1987,"OR",136376,57.00375,239240.400850821,2700.991,88.5750455484009
1987,"PA",1015814,57.00375,1782012.58689121,11810.866,150.879079221728
1987,"RI",87675,57.00375,153805.670679561,989.604,155.421431885442
1987,"SC",190474,57.00375,334142.929193255,3380.506,98.8440574260939
1987,"SD",24035,57.00375,42163.8927263557,696.036,60.5771723392981
1987,"TN",298644,57.00375,523902.37484376,4782.927,109.535933716689
1987,"TX",0,57.00375,0,16621.791,0
1987,"UT",60891,57.00375,106819.288204723,1678.119,63.6541795931772
1987,"VA",320598,57.00375,562415.630550622,5932.268,94.80617371815
1987,"VT",38445,57.00375,67442.931386093,540.267,124.832594598769
1987,"WA",0,57.00375,0,4531.901,0
1987,"WI",470689,57.00375,825715.852027279,4777.919,172.819139886482
1987,"WV",89890,57.00375,157691.379953073,1857.585,84.8905325748609
1987,"WY",0,57.00375,0,476.965,0
1988,"AK",181387,59.01325,307366.565983063,541.983,567.114772941334
1988,"AL",177657,59.01325,301045.95154478,4023.844,74.815512615494
1988,"AR",116202,59.01325,196908.321436288,2342.656,84.053451055677
1988,"AZ",148134,59.01325,251018.203539036,3535.183,71.0057169710977
1988,"CA",4781873,59.01325,8103049.73882984,28464.249,284.674636553026
1988,"CO",146776,59.01325,248717.025413784,3262.281,76.2402213095022
1988,"CT",601212,59.01325,1018774.59723028,3271.953,311.365902025573
1988,"DE",119323,59.01325,202196.964241081,647.622,312.21447733567
1988,"FL",624032,59.01325,1057443.87912884,12306.395,85.9263723559044
1988,"GA",478969,59.01325,811629.5916595,6316.142,128.500846190523
1988,"HI",78053,59.01325,132263.517091501,1079.828,122.485726515242
1988,"IA",158040,59.01325,267804.264296577,2768.388,96.7365355927627
1988,"ID",61352,59.01325,103963.093034191,985.664,105.475185290516
1988,"IL",973704,59.01325,1649975.21742998,11390.183,144.859412480904
1988,"IN",261125,59.01325,442485.374047354,5491.735,80.5729653829535
1988,"KS",195520,59.01325,331315.424925758,2461.996,134.571877828298
1988,"KY",255760,59.01325,433394.195371378,3679.999,117.770193788471
1988,"LA",219894,59.01325,372618.013751149,4288.863,86.8803721991467
1988,"MA",1068341,59.01325,1810340.89801867,5979.982,302.733502879887
1988,"MD",313070,59.01325,530507.979140278,4657.904,113.894141901653
1988,"ME",84704,59.01325,143533.867394187,1203.84,119.23002009751
1988,"MI",1856105,59.01325,3145234.3329676,9217.998,341.205794682056
1988,"MN",411960,59.01325,698080.515816363,4296.166,162.489185896533
1988,"MO",224228,59.01325,379962.127149411,5081.736,74.7701429490652
1988,"MS",96170,59.01325,162963.402286775,2580.352,63.1554928501131
1988,"MT",46200,59.01325,78287.5032302068,800.202,97.8346757821235
1988,"NC",633049,59.01325,1072723.49853635,6480.594,165.528576321299
1988,"ND",41765,59.01325,70772.2418270473,655.331,107.994649767899
1988,"NE",73783,59.01325,125027.853914163,1571.477,79.5607278465819
1988,"NH",145680,59.01325,246859.815380444,1082.577,228.029798693713
1988,"NJ",1181849,59.01325,2002684.14296789,7712.333,259.672934631828
1988,"NM",49576,59.01325,84008.2523839985,1490.337,56.3686282927945
1988,"NV",0,59.01325,0,1075.022,0
1988,"NY",2172245,59.01325,3680944.53364287,17941.309,205.165884698985
1988,"OH",582026,59.01325,986263.254438622,10798.552,91.3329170835703
1988,"OK",83725,59.01325,141874.917920975,3167.057,44.797083829238
1988,"OR",167047,59.01325,283066.938357064,2741.297,103.260222572404
1988,"PA",1046443,59.01325,1773233.97711531,11845.752,149.693660403773
1988,"RI",79194,59.01325,134196.981186428,996.408,134.680754456435
1988,"SC",203959,59.01325,345615.603275536,3412.096,101.291289364524
1988,"SD",26357,59.01325,44662.8511393628,698.165,63.971770483142
1988,"TN",352120,59.01325,596679.559251524,4822.437,123.729881645219
1988,"TX",0,59.01325,0,16667.022,0
1988,"UT",71663,59.01325,121435.440346024,1689.372,71.8820013271346
1988,"VA",334382,59.01325,566621.90270829,6036.909,93.8596064158479
1988,"VT",44688,59.01325,75725.3667608546,549.763,137.741839230459
1988,"WA",0,59.01325,0,4639.893,0
1988,"WI",461369,59.01325,781805.780905136,4822.388,162.120049424712
1988,"WV",176704,59.01325,299431.05997382,1830.215,163.60430876909
1988,"WY",0,59.01325,0,465.101,0
1989,"AK",459686,61.33125,749513.502496688,547.159,1369.82760494973
1989,"AL",215817,61.33125,351887.496178539,4030.222,87.3121868171379
1989,"AR",111671,61.33125,182078.467339244,2346.358,77.6004630747925
1989,"AZ",200027,61.33125,326142.056455722,3622.185,90.0401432990645
1989,"CA",5062844,61.33125,8254917.35452971,29218.164,282.526901913813
1989,"CO",171176,61.33125,279100.784673392,3275.818,85.2003330689898
1989,"CT",799953,61.33125,1304315.49984714,3283.403,397.245022876308
1989,"DE",155400,61.33125,253378.171812901,658.273,384.913511283162
1989,"FL",725364,61.33125,1182698.86884745,12637.715,93.5848663185908
1989,"GA",525015,61.33125,856031.794558239,6411.099,133.5234091001
1989,"HI",88099,61.33125,143644.553143789,1094.588,131.231616958882
1989,"IA",202685,61.33125,330475.899317232,2770.592,119.279886507011
1989,"ID",71621,61.33125,116777.336186691,994.416,117.43308251948
1989,"IL",1073022,61.33125,1749551.81901559,11409.782,153.337883144094
1989,"IN",282022,61.33125,459834.097625599,5523.693,83.2475841118612
1989,"KS",198305,61.33125,323334.352389687,2472.849,130.753779300591
1989,"KY",310803,61.33125,506761.235096301,3677.306,137.807741617451
1989,"LA",344584,61.33125,561840.823397534,4252.894,132.107883102079
1989,"MA",1189321,61.33125,1939176.19484357,6015.478,322.364439674382
1989,"MD",331079,61.33125,539821.05370427,4727.301,114.192232249283
1989,"ME",96333,61.33125,157070.009171507,1219.961,128.750024936459
1989,"MI",1862126,61.33125,3036178.13105065,9253.295,328.11859246362
1989,"MN",487818,61.33125,795382.451849587,4338.057,183.349931051986
1989,"MO",243226,61.33125,396577.601141343,5095.83,77.8239464702204
1989,"MS",142787,61.33125,232812.799347804,2574.269,90.4384115831733
1989,"MT",56140,61.33125,91535.7179252013,799.636,114.471732044582
1989,"NC",789261,61.33125,1286882.29899113,6565.459,196.007971261587
1989,"ND",42433,61.33125,69186.5892183838,646.351,107.041822815133
1989,"NE",80624,61.33125,131456.639152145,1574.864,83.4717405135586
1989,"NH",152005,61.33125,247842.657698971,1104.522,224.389063956147
1989,"NJ",1309625,61.33125,2135330.68378681,7726.089,276.37925006906
1989,"NM",76542,61.33125,124800.9782941,1503.901,82.9848362984664
1989,"NV",0,61.33125,0,1137.382,0
1989,"NY",2008913,61.33125,3275512.89106288,17983.086,182.144093125222
1989,"OH",730510,61.33125,1191089.37124223,10829.217,109.988503438636
1989,"OK",112851,61.33125,184002.445735249,3150.307,58.4077823955726
1989,"OR",157816,61.33125,257317.436054214,2790.575,92.2094679606225
1989,"PA",1169237,61.33125,1906429.4303475,11865.996,160.663245659909
1989,"RI",77624,61.33125,126565.168653827,1000.666,126.48093235288
1989,"SC",220379,61.33125,359325.792316315,3456.775,103.948273265201
1989,"SD",26490,61.33125,43191.6845001529,696.701,61.9945780186233
1989,"TN",371545,61.33125,605800.468765923,4854.444,124.792966767342
1989,"TX",0,61.33125,0,16806.735,0
1989,"UT",92207,61.33125,150342.606746153,1705.864,88.1328211077513
1989,"VA",347447,61.33125,566508.916743096,6120.246,92.563095787832
1989,"VT",38310,61.33125,62464.078263528,557.707,112.001603464773
1989,"WA",0,61.33125,0,4746.316,0
1989,"WI",448367,61.33125,731057.984306532,4856.574,150.529567614234
1989,"WV",206487,61.33125,336675.022928768,1806.568,186.361666391062
1989,"WY",0,61.33125,0,458.374,0
1990,"AK",185140,63.6315,290956.523105695,553.12,526.027847674456
1990,"AL",179833,63.6315,282616.314246875,4048.508,69.8075227335292
1990,"AR",130300,63.6315,204772.793349206,2354.343,86.9766186784194
1990,"AZ",179832,63.6315,282614.742698192,3679.056,76.8171897079555
1990,"CA",4928377,63.6315,7745184.38194919,29950.111,258.602860668837
1990,"CO",123357,63.6315,193861.530845572,3303.862,58.6772482765842
1990,"CT",679726,63.6315,1068222.49986249,3289.056,324.780879335131
1990,"DE",117802,63.6315,185131.577913455,669.063,276.702758803663
1990,"FL",698825,63.6315,1098237.50815241,13018.365,84.3606327025252
1990,"GA",478218,63.6315,751542.867919191,6506.531,115.505922882592
1990,"HI",94750,63.6315,148904.237681023,1112.703,133.822087008863
1990,"IA",199558,63.6315,313615.112012132,2779.769,112.820566029815
1990,"ID",72692,63.6315,114239.016839144,1011.882,112.897567936918
1990,"IL",939149,63.6315,1475918.37376142,11446.979,128.935186634082
1990,"IN",340978,63.6315,535863.526712399,5555.097,96.4633968970117
1990,"KS",210462,63.6315,330751.27884774,2480.683,133.330731434746
1990,"KY",279483,63.6315,439221.140472879,3692.584,118.946824357382
1990,"LA",393978,63.6315,619155.606892812,4219.179,146.747887893074
1990,"MA",871195,63.6315,1369125.35458067,6018.664,227.479944815107
1990,"MD",292552,63.6315,459759.710206423,4797.431,95.8345644171689
1990,"ME",57658,63.6315,90612.3539441943,1231.296,73.591040614275
1990,"MI",1815601,63.6315,2853305.35976678,9310.462,306.462274349735
1990,"MN",481854,63.6315,757257.018929304,4387.283,172.602729053335
1990,"MO",221471,63.6315,348052.458295027,5126.37,67.8945254234531
1990,"MS",119985,63.6315,188562.268687678,2577.426,73.159139656261
1990,"MT",80316,63.6315,126220.503995663,799.824,157.810348271198
1990,"NC",612388,63.6315,962397.55467025,6656.987,144.569540945513
1990,"ND",46762,63.6315,73488.7594980474,637.364,115.301083051517
1990,"NE",71948,63.6315,113069.784619253,1580.664,71.5330928136865
1990,"NH",126589,63.6315,198940.776187894,1111.831,178.93076932366
1990,"NJ",1123096,63.6315,1765000.03928872,7757.158,227.531789256931
1990,"NM",61732,63.6315,97014.8432773076,1519.933,63.8283682749882
1990,"NV",0,63.6315,0,1218.629,0
1990,"NY",1885429,63.6315,2963043.46117882,18002.855,164.587420227448
1990,"OH",643428,63.6315,1011178.42577968,10861.837,93.0946050635523
1990,"OK",95920,63.6315,150742.949639722,3147.105,47.8989260414641
1990,"OR",147784,63.6315,232249.750516647,2858.547,81.2474836050088
1990,"PA",1094778,63.6315,1720496.92369345,11895.604,144.633002552325
1990,"RI",68828,63.6315,108166.552729387,1004.649,107.666013432937
1990,"SC",150926,63.6315,237187.556477531,3499.064,67.7860011927564
1990,"SD",30714,63.6315,48268.5462388911,696.667,69.2849614505798
1990,"TN",332036,63.6315,521810.738392149,4890.626,106.696103605581
1990,"TX",0,63.6315,0,17044.714,0
1990,"UT",94167,63.6315,147988.024799038,1729.722,85.5559591651364
1990,"VA",306170,63.6315,481161.060166741,6213.526,77.4376835578931
1990,"VT",27128,63.6315,42632.9726629107,564.526,75.5199453398262
1990,"WA",0,63.6315,0,4900.78,0
1990,"WI",436562,63.6315,686078.435994751,4902.265,139.951315564285
1990,"WV",221642,63.6315,348321.19311976,1792.481,194.32350642476
1990,"WY",0,63.6315,0,453.401,0
1991,"AK",253649,65.7795,385604.937708557,569.273,677.363826685188
1991,"AL",168253,65.7795,255783.336753852,4091.025,62.5230441646903
1991,"AR",122240,65.7795,185832.972278597,2370.666,78.3885086632183
1991,"AZ",192325,65.7795,292378.324554002,3762.394,77.7107141235081
1991,"CA",4440479,65.7795,6750551.46360188,30414.114,221.954565686243
1991,"CO",114514,65.7795,174087.671691028,3367.567,51.6953847365258
1991,"CT",515879,65.7795,784254.973053915,3288.64,238.473950646442
1991,"DE",122457,65.7795,186162.862289923,680.495,273.56977243025
1991,"FL",582149,65.7795,885000.646097948,13289.497,66.5939911870214
1991,"GA",416558,65.7795,633264.162847088,6621.279,95.640761074573
1991,"HI",116380,65.7795,176924.421742336,1131.412,156.374885313516
1991,"IA",201929,65.7795,306978.617958483,2791.227,109.979811014469
1991,"ID",59712,65.7795,90776.0016418489,1038.915,87.3757734192392
1991,"IL",940759,65.7795,1430170.49384687,11535.973,123.974847535346
1991,"IN",310394,65.7795,471870.415554998,5602.062,84.2315589429389
1991,"KS",212950,65.7795,323733.077934615,2495.209,129.741868490621
1991,"KY",319351,65.7795,485487.119847369,3714.686,130.693985937807
1991,"LA",326659,65.7795,496596.964099757,4240.95,117.095689432735
1991,"MA",719569,65.7795,1093910.71686468,5998.652,182.359422894457
1991,"MD",255488,65.7795,388400.641537257,4856.176,79.9807588393124
1991,"ME",76053,65.7795,115618.087702096,1235.439,93.5846186676121
1991,"MI",1593109,65.7795,2421892.83895439,9395.022,257.784690547227
1991,"MN",458271,65.7795,696677.536314505,4427.429,157.354874875352
1991,"MO",224759,65.7795,341685.479518695,5157.77,66.246746077994
1991,"MS",139823,65.7795,212563.184578782,2591.23,82.0317704637497
1991,"MT",70784,65.7795,107607.993371795,807.837,133.205081435729
1991,"NC",499958,65.7795,760051.383789783,6748.135,112.631324623734
1991,"ND",50911,65.7795,77396.4533023206,634.199,122.038119426742
1991,"NE",81948,65.7795,124579.8463047,1590.805,78.3124558350646
1991,"NH",122205,65.7795,185779.764212255,1107.055,167.814394237192
1991,"NJ",1030620,65.7795,1566779.92383645,7784.269,201.275151698438
1991,"NM",48989,65.7795,74474.5703448643,1547.115,48.1377081502437
1991,"NV",0,65.7795,0,1285.046,0
1991,"NY",2030332,65.7795,3086572.56440076,18029.532,171.195379025965
1991,"OH",630183,65.7795,958023.396346886,10933.683,87.6212888508736
1991,"OK",137582,65.7795,209156.348102372,3166.471,66.0534544931477
1991,"OR",149074,65.7795,226626.836628433,2918.745,77.6453018774963
1991,"PA",1011966,65.7795,1538421.54470618,11943.16,128.811934589018
1991,"RI",45966,65.7795,69878.9136433083,1003.99,69.6012048360126
1991,"SC",151433,65.7795,230213.060299941,3559.47,64.6762187347951
1991,"SD",38578,65.7795,58647.4509535646,701.445,83.6094789378563
1991,"TN",345542,65.7795,525303.476006963,4946.886,106.188716701166
1991,"TX",0,65.7795,0,17339.904,0
1991,"UT",82463,65.7795,125362.764995173,1771.941,70.748837007086
1991,"VA",285106,65.7795,433426.82750705,6283.853,68.9746923594569
1991,"VT",27387,65.7795,41634.5517980526,567.141,73.4112889000312
1991,"WA",0,65.7795,0,5013.443,0
1991,"WI",440918,65.7795,670296.977021717,4952.675,135.340392216674
1991,"WV",191214,65.7795,290689.348505233,1798.212,161.654659464642
1991,"WY",0,65.7795,0,457.739,0
1992,"AK",200025,67.27675,297316.680725511,587.073,506.439030112969
1992,"AL",164779,67.27675,244927.110777497,4139.269,59.1715857987236
1992,"AR",125525,67.27675,186580.059232945,2394.098,77.9333424249738
1992,"AZ",210824,67.27675,313368.288450319,3867.333,81.0295592467261
1992,"CA",4518418,67.27675,6716165.68874091,30875.92,217.521152041491
1992,"CO",123458,67.27675,183507.675385627,3459.995,53.0369770435006
1992,"CT",593720,67.27675,882503.985403575,3274.997,269.467112612187
1992,"DE",128737,67.27675,191354.368336758,690.158,277.261682595519
1992,"FL",695114,67.27675,1033215.78405616,13504.775,76.5074415572388
1992,"GA",375286,67.27675,557824.211187372,6759.474,82.524795744073
1992,"HI",67768,67.27675,100730.192822929,1149.926,87.5971087034548
1992,"IA",192818,67.27675,286604.213194008,2806.923,102.106190014478
1992,"ID",68171,67.27675,101329.211057312,1066.49,95.0118717074815
1992,"IL",970531,67.27675,1442594.95293694,11635.197,123.985434276441
1992,"IN",672100,67.27675,999007.829599379,5648.649,176.857834430742
1992,"KS",198998,67.27675,295790.150386278,2526.042,117.09629150516
1992,"KY",271027,67.27675,402853.88339954,3756.358,107.245870441406
1992,"LA",232061,67.27675,344934.914364918,4270.849,80.7649519720594
1992,"MA",756781,67.27675,1124877.46509753,5993.474,187.683714836759
1992,"MD",216946,67.27675,322468.01458156,4902.545,65.7756358343595
1992,"ME",69921,67.27675,103930.406864184,1235.748,84.1032369578458
1992,"MI",1729549,67.27675,2570797.48947445,9470.323,271.458269108081
1992,"MN",422812,67.27675,628466.743711609,4471.503,140.549328427513
1992,"MO",229730,67.27675,341470.121550164,5193.686,65.7471632960029
1992,"MS",146308,67.27675,217471.860635361,2610.193,83.316391023714
1992,"MT",57683,67.27675,85739.8729873247,822.436,104.251118612664
1992,"NC",643865,67.27675,957039.393252498,6831.85,140.084954039169
1992,"ND",38610,67.27675,57389.8114876239,635.427,90.3169230889211
1992,"NE",103617,67.27675,154016.06052611,1602.406,96.115504139469
1992,"NH",95635,67.27675,142151.634851565,1112.766,127.746206166943
1992,"NJ",845823,67.27675,1257229.2805464,7827.77,160.611423246518
1992,"NM",77786,67.27675,115620.92401907,1580.75,73.1430801955211
1992,"NV",0,67.27675,0,1330.694,0
1992,"NY",2518790,67.27675,3743923.42079545,18082.032,207.052139980476
1992,"OH",641701,67.27675,953822.8288376,11007.609,86.6512272408658
1992,"OK",149142,67.27675,221684.31144489,3204.174,69.1861027038138
1992,"OR",152161,67.27675,226171.745811146,2973.934,76.0513669137062
1992,"PA",1623774,67.27675,2413573.78291906,11980.819,201.453154656544
1992,"RI",48502,67.27675,72093.2565856704,1000.571,72.0521148281036
1992,"SC",141895,67.27675,210912.388009231,3600.576,58.5774020626786
1992,"SD",35222,67.27675,52353.896405519,708.698,73.8733514212246
1992,"TN",295266,67.27675,438882.674921128,5013.999,87.5314643902258
1992,"TX",0,67.27675,0,17650.479,0
1992,"UT",76375,67.27675,113523.616999929,1821.498,62.3243160299539
1992,"VA",273258,67.27675,406170.036453901,6383.315,63.6299534730624
1992,"VT",30954,67.27675,46009.9514319583,570.115,80.7029308682604
1992,"WA",0,67.27675,0,5139.011,0
1992,"WI",437689,67.27675,650579.880865232,5004.636,129.995444397001
1992,"WV",182081,67.27675,270644.762120643,1805.462,149.903327857713
1992,"WY",0,67.27675,0,463.491,0
1993,"AK",872260,68.87275,1266480.57468302,596.993,2121.43287221629
1993,"AL",189506,68.87275,275153.81627712,4193.114,65.6203996068602
1993,"AR",153926,68.87275,223493.326460756,2423.743,92.2099935763635
1993,"AZ",244856,68.87275,355519.418057214,3993.39,89.0269715848475
1993,"CA",4727879,68.87275,6864658.37359478,31147.208,220.394019701374
1993,"CO",137748,68.87275,200003.629882646,3560.884,56.1668478621168
1993,"CT",713381,68.87275,1035795.72472422,3272.325,316.532045174064
1993,"DE",113748,68.87275,165156.756482063,699.475,236.115310028326
1993,"FL",755900,68.87275,1097531.31681253,13713.593,80.0323676524839
1993,"GA",470710,68.87275,683448.824099517,6894.092,99.1354371394401
1993,"HI",53127,68.87275,77137.9101313655,1161.508,66.4118629672508
1993,"IA",167046,68.87275,242542.950586408,2820.525,85.9921293328044
1993,"ID",71029,68.87275,103130.773782084,1101.204,93.6527417100592
1993,"IL",1097305,68.87275,1593235.35070111,11725.984,135.872209163948
1993,"IN",656228,68.87275,952812.251579906,5701.965,167.102437770121
1993,"KS",219074,68.87275,318085.164306638,2547.605,124.856547348054
1993,"KY",254775,68.87275,369921.340443063,3792.288,97.5456875751691
1993,"LA",245273,68.87275,356124.882482549,4284.749,83.1145260743509
1993,"MA",959332,68.87275,1392905.03138034,6010.884,231.730479473625
1993,"MD",260401,68.87275,378090.028349383,4942.504,76.4976676497142
1993,"ME",74933,68.87275,108799.198521912,1238.256,87.8648668142226
1993,"MI",1843420,68.87275,2676559.30683761,9529.24,280.878570257188
1993,"MN",509534,68.87275,739819.449637193,4521.709,163.615006988993
1993,"MO",192718,68.87275,279817.489500564,5237.757,53.4231522196551
1993,"MS",171049,68.87275,248355.118679013,2635.574,94.2318897815098
1993,"MT",85054,68.87275,123494.415425549,839.876,147.038866958395
1993,"NC",710658,68.87275,1031842.05654631,6947.412,148.52178862378
1993,"ND",54174,68.87275,78658.1049834659,637.229,123.437735858641
1993,"NE",102755,68.87275,149195.436511538,1612.149,92.5444462711189
1993,"NH",126169,68.87275,183191.465419923,1122.191,163.244461432967
1993,"NJ",946641,68.87275,1374478.29511672,7874.891,174.539342210161
1993,"NM",90428,68.87275,131297.211161163,1614.937,81.3017542858718
1993,"NV",0,68.87275,0,1380.197,0
1993,"NY",2637556,68.87275,3829607.5007895,18140.894,211.103570793672
1993,"OH",677183,68.87275,983237.92791779,11070.385,88.8169587523641
1993,"OK",142023,68.87275,206210.729207125,3228.829,63.8654847336681
1993,"OR",205031,68.87275,297695.387508122,3034.49,98.1039276808037
1993,"PA",1469962,68.87275,2134315.82156949,12022.128,177.532282268954
1993,"RI",69846,68.87275,101413.113314047,997.852,101.63141759905
1993,"SC",176339,68.87275,256035.950357725,3634.507,70.4458542404032
1993,"SD",28142,68.87275,40860.8629683002,716.258,57.0476880792957
1993,"TN",365323,68.87275,530431.847138382,5085.666,104.299387167459
1993,"TX",0,68.87275,0,17996.764,0
1993,"UT",83936,68.87275,121871.131906305,1875.993,64.963532329974
1993,"VA",365340,68.87275,530456.530340374,6464.795,82.0531092386339
1993,"VT",32572,68.87275,47293.0150168245,574.004,82.3914380680701
1993,"WA",0,68.87275,0,5247.704,0
1993,"WI",492015,68.87275,714382.684007826,5055.318,141.313105131631
1993,"WV",179009,68.87275,259912.66502354,1816.179,143.109608151807
1993,"WY",0,68.87275,0,469.033,0
1994,"AK",176070,70.3425,250303.870348651,600.624,416.739707951482
1994,"AL",218131,70.3425,310098.446884885,4232.965,73.2579756470665
1994,"AR",184281,70.3425,261976.756583858,2450.605,106.902889932836
1994,"AZ",303239,70.3425,431089.313004229,4147.561,103.938028398914
1994,"CA",4633449,70.3425,6586983.68696023,31317.179,210.331322848722
1994,"CO",146042,70.3425,207615.595123858,3653.91,56.8201173876363
1994,"CT",701942,70.3425,997891.743967019,3268.346,305.320105021628
1994,"DE",155070,70.3425,220449.941358354,708.416,311.187129255062
1994,"FL",950235,70.3425,1350868.96257597,13961.798,96.7546559960236
1994,"GA",521399,70.3425,741228.986743434,7045.9,105.200043535025
1994,"HI",68429,70.3425,97279.7384227174,1173.903,82.8686343102602
1994,"IA",174285,70.3425,247766.286384476,2829.422,87.567809391627
1994,"ID",90061,70.3425,128032.128514056,1135.459,112.758037510871
1994,"IL",1229274,70.3425,1747555.17645804,11804.986,148.035345104013
1994,"IN",798600,70.3425,1135302.27103103,5745.626,197.594182258126
1994,"KS",254892,70.3425,362358.460390233,2569.118,141.043914833897
1994,"KY",269067,70.3425,382509.862458684,3823.215,100.049268079008
1994,"LA",219190,70.3425,311603.937875395,4306.5,72.3566557239974
1994,"MA",1062930,70.3425,1511077.9400789,6031.352,250.537183052639
1994,"MD",320068,70.3425,455013.683050787,4985.411,91.2690414192104
1994,"ME",91955,70.3425,130724.668585848,1237.687,105.620135450924
1994,"MI",2174644,70.3425,3091507.97881793,9584.481,322.553509033815
1994,"MN",551822,70.3425,784478.800156378,4566.028,171.807706863904
1994,"MO",252392,70.3425,358804.421224722,5281.206,67.9398647249742
1994,"MS",167873,70.3425,238650.886732772,2663.45,89.6021651364854
1994,"MT",68872,70.3425,97909.5141628461,854.923,114.524365542682
1994,"NC",737260,70.3425,1048100.36606603,7060.959,148.43597959796
1994,"ND",71461,70.3425,101590.07712265,639.762,158.793546854377
1994,"NE",113142,70.3425,160844.439705726,1621.551,99.1917242847903
1994,"NH",144157,70.3425,204935.849593063,1133.054,180.870328857286
1994,"NJ",1085055,70.3425,1542531.18669368,7918.796,194.793651294171
1994,"NM",122528,70.3425,174187.724348722,1653.329,105.355754570761
1994,"NV",0,70.3425,0,1456.388,0
1994,"NY",3120034,70.3425,4435489.21349113,18156.652,244.290038355702
1994,"OH",652543,70.3425,927665.351672175,11111.451,83.4873277731392
1994,"OK",162214,70.3425,230605.96367772,3246.119,71.0405144351516
1994,"OR",263682,70.3425,374854.462096172,3087.142,121.424431430809
1994,"PA",1486299,70.3425,2112945.94306429,12042.545,175.45676126303
1994,"RI",79320,70.3425,112762.554643352,993.412,113.510360900968
1994,"SC",219052,70.3425,311407.754913459,3666.456,84.934267563407
1994,"SD",36540,70.3425,51945.8364431176,723.038,71.843853909639
1994,"TN",421960,70.3425,599864.94651171,5163.016,116.184986936262
1994,"TX",0,70.3425,0,18338.319,0
1994,"UT",125191,70.3425,177973.486867825,1930.436,92.1934147870352
1994,"VA",306667,70.3425,435962.611507979,6536.771,66.6938785996907
1994,"VT",34932,70.3425,49659.8784518605,578.9,85.7831723127665
1994,"WA",0,70.3425,0,5334.896,0
1994,"WI",541284,70.3425,769497.814265913,5095.504,151.015054500185
1994,"WV",184625,70.3425,262465.792373032,1818.49,144.33172157836
1994,"WY",0,70.3425,0,474.982,0
1995,"AK",528005,71.81975,735180.78244494,601.345,1222.5607304375
1995,"AL",236279,71.81975,328988.892331148,4262.731,77.1779622807885
1995,"AR",191600,71.81975,266778.984889254,2480.121,107.566923101435
1995,"AZ",417481,71.81975,581289.965503918,4306.908,134.966887034485
1995,"CA",5747929,71.81975,8003270.68807675,31493.525,254.124322001959
1995,"CO",190026,71.81975,264587.387174141,3738.061,70.7819875529428
1995,"CT",698918,71.81975,973155.712739184,3265.293,298.030134734979
1995,"DE",193649,71.81975,269631.96056795,718.265,375.393428007699
1995,"FL",944969,71.81975,1315750.89024955,14185.403,92.7538604472182
1995,"GA",653296,71.81975,909632.795992746,7188.538,126.539331918778
