"Abbreviation","State","EffectiveYear","Year","Revenue","GDPDEF","RealRev","population","RealRevPerCapita"
"OR","Oregon",2005,1984,144065,52.85775,272552.274737385,2666.588,102.210118225007
"OR","Oregon",2005,1988,167047,59.01325,283066.938357064,2741.297,103.260222572404
"OR","Oregon",2005,1954,14811,14.56225,101708.183831482,1626,62.5511585679471
"OR","Oregon",2005,1971,24517,22.75975,107720.866881227,2151.022,50.0789238237577
"OR","Oregon",2005,2021,1223523,118.8655,1029333.99514577,4256.301,241.837688440214
"OR","Oregon",2005,2000,407084,78.02075,521763.76156343,3429.708,152.130665806952
"OR","Oregon",2005,2011,468606,98.161,477385.112213608,3872.672,123.270215554947
"OR","Oregon",2005,1995,312001,71.81975,434422.286348811,3141.421,138.288464471591
"OR","Oregon",2005,2001,322651,79.782,404415.783008699,3467.937,116.615666031044
"OR","Oregon",2005,2005,365347,87.4985,417546.586512912,3613.202,115.561373682654
"OR","Oregon",2005,1962,21466,17.00825,126209.339585201,1818,69.4220789797585
"OR","Oregon",2005,1993,205031,68.87275,297695.387508122,3034.49,98.1039276808037
"OR","Oregon",2005,1960,22442,16.62725,134971.206904329,1772,76.1688526548132
"PA","Pennsylvania",2013,1986,963228,55.6325,1731412.39383454,11782.752,146.944652135133
"PA","Pennsylvania",2013,2017,2344344,107.743,2175866.64562895,12794.679,170.060276278049
"PA","Pennsylvania",2013,1990,1094778,63.6315,1720496.92369345,11895.604,144.633002552325
"PA","Pennsylvania",2013,1985,942971,54.5315,1729222.55943812,11770.862,146.90704550254
"PA","Pennsylvania",2013,2019,2962361,112.31475,2637552.94829931,12798.883,206.076807507289
"PA","Pennsylvania",2013,2002,1198438,81.02425,1479110.26637087,12331.031,119.950251229672
"PA","Pennsylvania",2013,1951,91495,14.013,652929.422678941,10461,62.4155838523029
"PA","Pennsylvania",2013,1963,142760,17.20275,829867.317725364,11424,72.6424472798813
"PA","Pennsylvania",2013,1952,127854,14.255,896906.348649597,10503,85.3952536084544
"PA","Pennsylvania",2013,1959,128102,16.4025,780990.702636793,11234,69.5202690614913
"PA","Pennsylvania",2013,1997,1575707,74.39475,2118035.21081797,12015.888,176.2695533462
"PA","Pennsylvania",2013,2020,2510056,113.7685,2206283.81318203,12994.44,169.786755965015
"PA","Pennsylvania",2013,1958,137952,16.1795,852634.506628759,11058,77.1056707025465
"PA","Pennsylvania",2013,1968,270932,19.613,1381389.89445776,11741,117.655216289733
"PA","Pennsylvania",2013,1999,1537722,76.29125,2015594.18675143,11994.016,168.049983154219
"PA","Pennsylvania",2013,1957,164059,15.82125,1036953.46448606,10954,94.6643659381103
"PA","Pennsylvania",2013,1974,540103,27.30475,1978055.10030306,11870.884,166.630817073359
"PA","Pennsylvania",2013,1991,1011966,65.7795,1538421.54470618,11943.16,128.811934589018
"PA","Pennsylvania",2013,1967,244503,18.81325,1299631.90836246,11681,111.260329454881
"PA","Pennsylvania",2013,1953,142467,14.4295,987331.508368273,10662,92.6028426531864
"PA","Pennsylvania",2013,1973,497212,25.0445,1985314.14082932,11890.527,166.96603445998
"PA","Pennsylvania",2013,1966,229088,18.28275,1253028.12760662,11664,107.426965672721
"PA","Pennsylvania",2013,2007,2286527,92.638,2468238.735724,12563.937,196.454243261806
"PA","Pennsylvania",2013,1983,830108,51.012,1627279.85572022,11837.723,137.465613591416
"PA","Pennsylvania",2013,1969,283965,20.577,1380011.6635078,11741,117.537830125867
"PA","Pennsylvania",2013,1955,97911,14.807,661248.05835078,10939,60.4486752308968
"PA","Pennsylvania",2013,1996,1504010,73.133,2056540.82288433,12038.008,170.837303221956
"PA","Pennsylvania",2013,1975,601016,29.8215,2015378.16675888,11906.095,169.272810838388
"PA","Pennsylvania",2013,1992,1623774,67.27675,2413573.78291906,11980.819,201.453154656544
"PA","Pennsylvania",2013,1995,1784579,71.81975,2484802.57867787,12044.78,206.29704973257
"PA","Pennsylvania",2013,1998,1562856,75.23225,2077375.06189168,12002.329,173.080996354264
"PA","Pennsylvania",2013,1950,64214,13.079,490970.257664959,10507,46.7279202117597
"PA","Pennsylvania",2013,2018,2486379,110.33475,2253486.77547192,12809.107,175.928483966284
"PA","Pennsylvania",2013,1987,1015814,57.00375,1782012.58689121,11810.866,150.879079221728
"PA","Pennsylvania",2013,1994,1486299,70.3425,2112945.94306429,12042.545,175.45676126303
"PA","Pennsylvania",2013,2021,4045313,118.8655,3403269.24128532,13012.059,261.547326313639
"PA","Pennsylvania",2013,2011,1978061,98.161,2015119.03912959,12747.052,158.08510384437
"PA","Pennsylvania",2013,1979,853715,38.7415,2203618.85833021,11887.975,185.365367804879
"PA","Pennsylvania",2013,2003,1189314,82.61875,1439520.68991603,12374.658,116.32811912184
"PA","Pennsylvania",2013,2006,2116954,90.201,2346929.63492644,12510.809,187.592156104888
"PA","Pennsylvania",2013,1989,1169237,61.33125,1906429.4303475,11865.996,160.663245659909
"PA","Pennsylvania",2013,1978,786976,35.76175,2200608.19171321,11879.396,185.245797994545
"PA","Pennsylvania",2013,1961,154343,16.803,918544.307564126,11392,80.6306449757835
"PA","Pennsylvania",2013,2012,1837374,99.9985,1837401.56102342,12769.123,143.894107764756
"PA","Pennsylvania",2013,1964,155457,17.4655,890080.444304486,11519,77.270634977384
"PA","Pennsylvania",2013,1956,137628,15.3125,898795.102040816,10972,81.9171620525716
"PA","Pennsylvania",2013,1984,865299,52.85775,1637033.35840061,11815.172,138.553493626721
"PA","Pennsylvania",2013,1980,861682,42.247,2039628.84938576,11868.305,171.855108997094
"PA","Pennsylvania",2013,2014,2301589,103.6485,2220571.45062398,12792.392,173.58531935419
"PA","Pennsylvania",2013,2004,1677998,84.8365,1977919.88118322,12410.722,159.371862586497
"PA","Pennsylvania",2013,1976,616872,31.4675,1960346.38913164,11897.378,164.771295753706
"PA","Pennsylvania",2013,1972,481600,23.74125,2028536.82935818,11908.233,170.347425126648
"PA","Pennsylvania",2013,1962,148900,17.00825,875457.498566872,11355,77.0988550036875
"PA","Pennsylvania",2013,1988,1046443,59.01325,1773233.97711531,11845.752,149.693660403773
"PA","Pennsylvania",2013,2013,2208163,101.7475,2170238.08938795,12779.538,169.821326043864
"PA","Pennsylvania",2013,1965,184665,17.78375,1038391.79025796,11620,89.3624604352806
"PA","Pennsylvania",2013,1954,121797,14.56225,836388.607529743,10817,77.3216795349675
"PA","Pennsylvania",2013,1970,529770,21.66325,2445477.9407522,11800.766,207.23044086733
"PA","Pennsylvania",2013,1971,431696,22.75975,1896751.94147563,11886.4,159.573288924791
"PA","Pennsylvania",2013,1960,142086,16.62725,854536.9799576,11329,75.4291623230294
"PA","Pennsylvania",2013,1977,665993,33.4185,1992887.17327229,11893.591,167.559753254697
"PA","Pennsylvania",2013,1993,1469962,68.87275,2134315.82156949,12022.128,177.532282268954
"PA","Pennsylvania",2013,2009,1740532,95.02275,1831700.30334841,12666.858,144.605734377729
"PA","Pennsylvania",2013,2010,1648956,96.1615,1714777.7436916,12711.406,134.900713870016
"PA","Pennsylvania",2013,2000,1696845,78.02075,2174863.73817222,12284.173,177.046003680689
"PA","Pennsylvania",2013,2016,2456231,105.73675,2322968.12602998,12788.468,181.645536121291
"PA","Pennsylvania",2013,2001,1389458,79.782,1741568.27354541,12298.97,141.602774341706
"PA","Pennsylvania",2013,1981,821962,46.244,1777445.72268835,11858.567,149.887058249816
"PA","Pennsylvania",2013,2008,2191420,94.4225,2320866.31893881,12612.285,184.016323682728
"PA","Pennsylvania",2013,2015,2510136,104.6895,2397696.04401588,12789.838,187.468836119416
"PA","Pennsylvania",2013,1982,869714,49.1005,1771293.57134856,11845.146,149.537504337098
"PA","Pennsylvania",2013,2005,1703295,87.4985,1946656.22839249,12449.99,156.358055580164
"RI","Rhode Island",2015,2011,130644,98.161,133091.553672029,1053.829,126.293311032463
"RI","Rhode Island",2015,2019,176463,112.31475,157114.715564964,1058.158,148.479447837623
"RI","Rhode Island",2015,1951,6678,14.013,47655.7482337829,784,60.7853931553353
"RI","Rhode Island",2015,2014,137528,103.6485,132686.917803924,1056.511,125.589717290141
"RI","Rhode Island",2015,1966,14715,18.28275,80485.7037371293,899,89.5280353027022
"RI","Rhode Island",2015,2008,145866,94.4225,154482.247345707,1055.003,146.428254086204
"RI","Rhode Island",2015,2007,179168,92.638,193406.593406593,1057.315,182.922396264683
"RI","Rhode Island",2015,2020,213303,113.7685,187488.628223102,1096.345,171.012435157822
"RI","Rhode Island",2015,1968,17192,19.613,87656.146433488,922,95.0717423356703
"RI","Rhode Island",2015,1952,7983,14.255,56001.4030164854,802,69.8271858060915
"RI","Rhode Island",2015,2006,169865,90.201,188318.311326925,1063.096,177.141397697786
"RI","Rhode Island",2015,1974,34610,27.30475,126754.50242174,950.615,133.339472259264
"RI","Rhode Island",2015,1950,4382,13.079,33504.0905267987,786,42.6260693725174
"RI","Rhode Island",2015,1975,36652,29.8215,122904.615797327,942.788,130.362940340063
"RI","Rhode Island",2015,1955,6227,14.807,42054.433713784,823,51.0989474043548
"RI","Rhode Island",2015,1973,30941,25.0445,123544.0915171,975.738,126.616050125239
"RI","Rhode Island",2015,1997,89198,74.39475,119898.245507916,986.966,121.481637166747
"RI","Rhode Island",2015,1980,53620,42.247,126920.254692641,948.773,133.773046548164
"RI","Rhode Island",2015,1967,17485,18.81325,92939.8163528364,909,102.244022390359
"RI","Rhode Island",2015,1969,28134,20.577,136725.470185158,932,146.701148267337
"RI","Rhode Island",2015,1962,9483,17.00825,55755.2952243764,871,64.0129681106503
"RI","Rhode Island",2015,1989,77624,61.33125,126565.168653827,1000.666,126.48093235288
"RI","Rhode Island",2015,1959,7555,16.4025,46060.0518213687,857,53.7456847390533
"RI","Rhode Island",2015,2002,28273,81.02425,34894.4914639753,1065.995,32.7341980628195
"RI","Rhode Island",2015,1957,7880,15.82125,49806.4312238287,851,58.5269462089644
"RI","Rhode Island",2015,2012,136362,99.9985,136364.045460682,1054.893,129.268130000561
"RI","Rhode Island",2015,1958,7260,16.1795,44871.5967736951,858,52.29789833764
"RI","Rhode Island",2015,2015,176336,104.6895,168437.140305379,1056.886,159.371152901428
"RI","Rhode Island",2015,1956,7560,15.3125,49371.4285714286,840,58.7755102040817
"RI","Rhode Island",2015,1977,40842,33.4185,122213.743884375,950.23,128.614907847968
"RI","Rhode Island",2015,1990,68828,63.6315,108166.552729387,1004.649,107.666013432937
"RI","Rhode Island",2015,2021,257943,118.8655,217004.092861259,1096.985,197.818650994552
"RI","Rhode Island",2015,2017,129732,107.743,120408.750452466,1056.554,113.963650180176
"RI","Rhode Island",2015,2000,74825,78.02075,95903.9742632569,1050.268,91.3138115826217
"RI","Rhode Island",2015,1972,28619,23.74125,120545.464118359,974.79,123.663008564264
"RI","Rhode Island",2015,2010,121668,96.1615,126524.648637968,1053.994,120.043044493582
"RI","Rhode Island",2015,1961,8858,16.803,52716.7767660537,858,61.4414647623003
"RI","Rhode Island",2015,1985,70504,54.5315,129290.410129925,968.955,133.432832412161
"RI","Rhode Island",2015,1995,82160,71.81975,114397.50207986,989.203,115.646133381985
"RI","Rhode Island",2015,1971,27647,22.75975,121473.214776085,963.107,126.126395900025
"RI","Rhode Island",2015,1991,45966,65.7795,69878.9136433083,1003.99,69.6012048360126
"RI","Rhode Island",2015,1981,50340,46.244,108857.36527982,953.013,114.224428501836
"RI","Rhode Island",2015,1953,7683,14.4295,53245.0881873939,815,65.3313965489496
"RI","Rhode Island",2015,1970,23090,21.66325,106586.03856762,949.723,112.228553554689
"RI","Rhode Island",2015,1994,79320,70.3425,112762.554643352,993.412,113.510360900968
"RI","Rhode Island",2015,2004,69479,84.8365,81897.5323121534,1074.579,76.2135983600586
"RI","Rhode Island",2015,1976,35780,31.4675,113704.61587352,946.089,120.183847263334
"RI","Rhode Island",2015,2003,67118,82.61875,81238.2177169226,1071.342,75.8284634756433
"RI","Rhode Island",2015,1986,67656,55.6325,121612.366871882,977.341,124.431868582083
"RI","Rhode Island",2015,2013,144310,101.7475,141831.494631318,1055.56,134.36611337235
"RI","Rhode Island",2015,1978,43610,35.76175,121945.933853908,951.816,128.119230874358
"RI","Rhode Island",2015,2009,108497,95.02275,114180.025309728,1053.646,108.36659116034
"RI","Rhode Island",2015,1982,52524,49.1005,106972.434089266,954.17,112.110456301567
"RI","Rhode Island",2015,2005,113326,87.4985,129517.648873981,1067.916,121.280745745902
"RI","Rhode Island",2015,1988,79194,59.01325,134196.981186428,996.408,134.680754456435
"RI","Rhode Island",2015,2018,118118,110.33475,107054.214560689,1059.338,101.057655404308
"RI","Rhode Island",2015,1963,10572,17.20275,61455.2905785412,876,70.1544412997046
"RI","Rhode Island",2015,2001,77998,79.782,97763.9066456093,1057.142,92.4794461345867
"RI","Rhode Island",2015,1996,86973,73.133,118924.425362012,987.858,120.386154044419
"RI","Rhode Island",2015,1983,42446,51.012,83207.8726574139,956.382,87.002758999452
"RI","Rhode Island",2015,1979,55903,38.7415,144297.458797414,950.382,151.831009843846
"RI","Rhode Island",2015,1993,69846,68.87275,101413.113314047,997.852,101.63141759905
"RI","Rhode Island",2015,1998,69714,75.23225,92665.0472370559,987.704,93.8186412498642
"RI","Rhode Island",2015,1999,66318,76.29125,86927.3999311848,990.819,87.7328754607903
"RI","Rhode Island",2015,2016,144269,105.73675,136441.681818289,1057.816,128.984324134149
"RI","Rhode Island",2015,1984,59274,52.85775,112138.711920201,961.894,116.581153349746
"RI","Rhode Island",2015,1965,12292,17.78375,69119.2802417938,893,77.4012096772607
"RI","Rhode Island",2015,1964,10804,17.4655,61859.0936417509,885,69.897280951131
"RI","Rhode Island",2015,1960,8419,16.62725,50633.7488159497,855,59.220758849064
"RI","Rhode Island",2015,1992,48502,67.27675,72093.2565856704,1000.571,72.0521148281036
"RI","Rhode Island",2015,1954,7095,14.56225,48721.8664698106,816,59.7081696933953
"RI","Rhode Island",2015,1987,87675,57.00375,153805.670679561,989.604,155.421431885442
"SC","South Carolina",2011,2007,311902,92.638,336689.047691012,4444.11,75.7607367259163
"SC","South Carolina",2011,1957,17412,15.82125,110054.515287983,2274,48.3968844714085
"SC","South Carolina",2011,1990,150926,63.6315,237187.556477531,3499.064,67.7860011927564
"SC","South Carolina",2011,2014,366263,103.6485,353370.285146432,4826.858,73.2091735755292
"SC","South Carolina",2011,1958,15856,16.1795,98000.5562594641,2304,42.5349636542813
"SC","South Carolina",2011,2017,340327,107.743,315869.244405669,5027.102,62.8332674383112
"SC","South Carolina",2011,1951,13552,14.013,96710.1976735888,2167,44.6286099093626
"SC","South Carolina",2011,1989,220379,61.33125,359325.792316315,3456.775,103.948273265201
"SC","South Carolina",2011,1991,151433,65.7795,230213.060299941,3559.47,64.6762187347951
"SC","South Carolina",2011,1971,43579,22.75975,191473.983677325,2662.269,71.9213511772571
"SC","South Carolina",2011,2019,396207,112.31475,352764.886179242,5157.702,68.3957479860686
"SC","South Carolina",2011,1997,239350,74.39475,321729.691947348,3790.066,84.8876225235518
"SC","South Carolina",2011,1994,219052,70.3425,311407.754913459,3666.456,84.934267563407
"SC","South Carolina",2011,1952,17520,14.255,122904.244124868,2178,56.429864152832
"SC","South Carolina",2011,1956,16283,15.3125,106337.959183673,2229,47.7065765741018
"SC","South Carolina",2011,1955,11941,14.807,80644.2898629027,2200,36.6564953922285
"SC","South Carolina",2011,2006,296753,90.201,328990.80941453,4357.847,75.4938870994163
"SC","South Carolina",2011,1972,52312,23.74125,220342.231348391,2719.197,81.0320956327883
"SC","South Carolina",2011,1959,14211,16.4025,86639.231824417,2348,36.8991617650839
"SC","South Carolina",2011,1961,21369,16.803,127173.718978754,2409,52.7910830131814
"SC","South Carolina",2011,1995,250214,71.81975,348391.633220667,3699.943,94.1613514642434
"SC","South Carolina",2011,1950,14487,13.079,110765.349032801,2113,52.4208940051117
"SC","South Carolina",2011,1998,213622,75.23225,283950.034725799,3839.578,73.9534487190517
"SC","South Carolina",2011,2008,312600,94.4225,331065.159257592,4528.996,73.0990178082719
"SC","South Carolina",2011,1953,14717,14.4295,101992.446030701,2181,46.7640742919308
"SC","South Carolina",2011,1963,18757,17.20275,109034.892677043,2460,44.323127104489
"SC","South Carolina",2011,2011,216082,98.161,220130.194272675,4672.655,47.1103033013726
"SC","South Carolina",2011,1966,37525,18.28275,205248.116393869,2520,81.4476652356623
"SC","South Carolina",2011,2000,227161,78.02075,291154.596693828,4024.223,72.3505125570397
"SC","South Carolina",2011,1993,176339,68.87275,256035.950357725,3634.507,70.4458542404032
"SC","South Carolina",2011,2020,505025,113.7685,443905.826305172,5131.848,86.5001898546434
"SC","South Carolina",2011,1968,33521,19.613,170912.150104523,2559,66.7886479501848
"SC","South Carolina",2011,1992,141895,67.27675,210912.388009231,3600.576,58.5774020626786
"SC","South Carolina",2011,2002,159837,81.02425,197270.570230517,4107.795,48.0234700686176
"SC","South Carolina",2011,1974,77568,27.30475,284082.439868521,2844.749,99.862040506393
"SC","South Carolina",2011,2012,252904,99.9985,252907.793616904,4719.027,53.5932075864164
"SC","South Carolina",2011,2015,377329,104.6895,360426.78587633,4896.006,73.6164918662947
"SC","South Carolina",2011,1960,18797,16.62725,113049.361740516,2392,47.2614388547308
"SC","South Carolina",2011,1973,63295,25.0445,252730.140350177,2776.605,91.0212797103574
"SC","South Carolina",2011,1980,153475,42.247,363280.232915947,3134.502,115.897272649993
"SC","South Carolina",2011,1970,42318,21.66325,195344.650502579,2590.713,75.4018876280696
"SC","South Carolina",2011,1983,128180,51.012,251274.209989806,3234.066,77.6960674240433
"SC","South Carolina",2011,1969,40467,20.577,196661.320892258,2570,76.5219147440693
"SC","South Carolina",2011,1962,18036,17.00825,106042.655769994,2423,43.7650250804763
"SC","South Carolina",2011,1996,250867,73.133,343028.455006632,3738.974,91.7440065126508
"SC","South Carolina",2011,1975,82682,29.8215,277256.341900977,2902.028,95.5388238504167
"SC","South Carolina",2011,2016,408297,105.73675,386144.836114218,4963.031,77.8042361843434
"SC","South Carolina",2011,1978,122924,35.76175,343730.382321894,3044.364,112.907123564033
"SC","South Carolina",2011,1954,14305,14.56225,98233.4460677436,2176,45.1440469061322
"SC","South Carolina",2011,2005,246935,87.4985,282216.26656457,4270.15,66.090480794485
"SC","South Carolina",2011,1967,43395,18.81325,230661.900522238,2533,91.0627321445866
"SC","South Carolina",2011,2018,404164,110.33475,366307.079138712,5091.702,71.9419712973603
"SC","South Carolina",2011,2001,192070,79.782,240743.526108646,4064.995,59.2235725034461
"SC","South Carolina",2011,2010,148500,96.1615,154427.707554479,4635.846,33.3116560719401
"SC","South Carolina",2011,2021,740197,118.8655,622718.114171059,5193.266,119.908765345557
"SC","South Carolina",2011,1976,79732,31.4675,253378.882974497,2943.657,86.0762252444823
"SC","South Carolina",2011,1987,190474,57.00375,334142.929193255,3380.506,98.8440574260939
"SC","South Carolina",2011,1977,106601,33.4185,318987.985696545,2991.681,106.624999689654
"SC","South Carolina",2011,1979,140185,38.7415,361847.114851,3090.267,117.092508463185
"SC","South Carolina",2011,1999,257488,76.29125,337506.594792981,3885.736,86.8578294544408
"SC","South Carolina",2011,2009,249200,95.02275,262252.986784744,4589.872,57.13732034025
"SC","South Carolina",2011,1985,199771,54.5315,366340.555458772,3303.209,110.904443363642
"SC","South Carolina",2011,1964,19021,17.4655,108906.129226189,2475,44.0024764550259
"SC","South Carolina",2011,1981,152674,46.244,330148.776057435,3179.255,103.844698225665
"SC","South Carolina",2011,2004,196510,84.8365,231633.789701367,4210.921,55.0078687539773
"SC","South Carolina",2011,2003,173886,82.61875,210467.962780846,4150.297,50.7115425187272
"SC","South Carolina",2011,1986,188351,55.6325,338562.8903968,3342.758,101.282500975781
"SC","South Carolina",2011,2013,386847,101.7475,380202.953389518,4766.469,79.7661651401736
"SC","South Carolina",2011,1984,159334,52.85775,301439.240224943,3271.868,92.1306239203241
"SC","South Carolina",2011,1965,24569,17.78375,138154.213818795,2494,55.3946326458681
"SC","South Carolina",2011,1988,203959,59.01325,345615.603275536,3412.096,101.291289364524
"SC","South Carolina",2011,1982,131546,49.1005,267911.732059755,3207.614,83.5236821075588
"SD","South Dakota",NA,2007,76665,92.638,82757.6156652777,791.623,104.541701877381
"SD","South Dakota",NA,1974,1299,27.30475,4757.41400305808,679.585,7.00046940862156
"SD","South Dakota",NA,1955,173,14.807,1168.36631323023,663,1.76224179974394
"SD","South Dakota",NA,2011,15208,98.161,15492.914701358,823.74,18.8080155162527
"SD","South Dakota",NA,2008,69879,94.4225,74006.7250920067,799.124,92.6098141114604
"SD","South Dakota",NA,2015,4334,104.6895,4139.86120862169,854.663,4.84385214829903
"SD","South Dakota",NA,1990,30714,63.6315,48268.5462388911,696.667,69.2849614505798
"SD","South Dakota",NA,2012,59837,99.9985,59837.8975684635,833.859,71.7602107412206
"SD","South Dakota",NA,2014,24819,103.6485,23945.3537677825,849.67,28.1819456586469
"SD","South Dakota",NA,2017,30728,107.743,28519.7182183529,873.732,32.6412655349156
"SD","South Dakota",NA,2019,46295,112.31475,41218.98503981,887.127,46.4634545446255
"SD","South Dakota",NA,1997,36888,74.39475,49584.1440424223,730.855,67.8440238384116
"SD","South Dakota",NA,1951,150,14.013,1070.43459644616,655,1.63425129228421
"SD","South Dakota",NA,1975,1869,29.8215,6267.2903777476,681.042,9.20250201565777
"SD","South Dakota",NA,1976,2047,31.4675,6505.12433463097,686.39,9.47730056473866
"SD","South Dakota",NA,2006,61865,90.201,68585.7141273378,783.033,87.5898131079249
"SD","South Dakota",NA,1957,188,15.82125,1188.27526270048,666,1.78419709114186
"SD","South Dakota",NA,1991,38578,65.7795,58647.4509535646,701.445,83.6094789378563
"SD","South Dakota",NA,1950,143,13.079,1093.35576114382,655,1.66924543686079
"SD","South Dakota",NA,1961,470,16.803,2797.11956198298,693,4.036247564189
"SD","South Dakota",NA,1977,2504,33.4185,7492.85575354968,688.48,10.8831857912353
"SD","South Dakota",NA,1994,36540,70.3425,51945.8364431176,723.038,71.843853909639
"SD","South Dakota",NA,1966,586,18.28275,3205.20709411877,683,4.69283615537155
"SD","South Dakota",NA,1973,900,25.0445,3593.60338597297,678.715,5.29471631829703
"SD","South Dakota",NA,2000,45123,78.02075,57834.6145096016,755.844,76.5166019834802
"SD","South Dakota",NA,1972,850,23.74125,3580.26641394198,677.234,5.28660169740737
"SD","South Dakota",NA,1989,26490,61.33125,43191.6845001529,696.701,61.9945780186233
"SD","South Dakota",NA,1952,161,14.255,1129.42827078218,651,1.73491285834436
"SD","South Dakota",NA,1992,35222,67.27675,52353.896405519,708.698,73.8733514212246
"SD","South Dakota",NA,2009,48772,95.02275,51326.6559850141,807.067,63.5965241857418
"SD","South Dakota",NA,1995,39914,71.81975,55575.2421861675,728.251,76.3133070688094
"SD","South Dakota",NA,1998,38269,75.23225,50867.8126734213,730.789,69.6067027191451
"SD","South Dakota",NA,1981,3680,46.244,7957.78911858836,689.584,11.5399851484204
"SD","South Dakota",NA,2018,32376,110.33475,29343.429880432,879.386,33.3680885076997
"SD","South Dakota",NA,1963,495,17.20275,2877.44691982387,708,4.06419056472298
"SD","South Dakota",NA,1980,3292,42.247,7792.26927355789,690.851,11.2792328209091
"SD","South Dakota",NA,1983,2565,51.012,5028.22865208186,693.008,7.25565744130206
"SD","South Dakota",NA,2004,47108,84.8365,55527.9861851915,770.396,72.077199498948
"SD","South Dakota",NA,2020,37459,113.7685,32925.6340727003,887.799,37.0868113984137
"SD","South Dakota",NA,2010,31157,96.1615,32400.700904208,816.193,39.6973521020249
"SD","South Dakota",NA,2013,37172,101.7475,36533.5757635323,842.751,43.3503796062328
"SD","South Dakota",NA,1968,586,19.613,2987.81420486412,669,4.46608999232305
"SD","South Dakota",NA,2002,40547,81.02425,50043.0426693243,760.02,65.8443760286891
"SD","South Dakota",NA,1985,16938,54.5315,31060.9464254605,698.402,44.4743091020079
"SD","South Dakota",NA,1954,148,14.56225,1016.3264605401,655,1.55164345120626
"SD","South Dakota",NA,1971,800,22.75975,3514.97709772735,671.297,5.23609832567008
"SD","South Dakota",NA,1956,184,15.3125,1201.63265306122,670,1.79348157173316
"SD","South Dakota",NA,1953,151,14.4295,1046.46730655948,648,1.61491868296216
"SD","South Dakota",NA,2001,43387,79.782,54381.9407886491,757.972,71.7466354807949
"SD","South Dakota",NA,1959,378,16.4025,2304.52674897119,667,3.4550625921607
"SD","South Dakota",NA,1970,780,21.66325,3600.56778184252,666.257,5.40417253678764
"SD","South Dakota",NA,1993,28142,68.87275,40860.8629683002,716.258,57.0476880792957
"SD","South Dakota",NA,2003,43976,82.61875,53227.6269006733,763.729,69.6943901575995
"SD","South Dakota",NA,1958,249,16.1795,1538.98451744491,656,2.34601298390992
"SD","South Dakota",NA,1999,50819,76.29125,66611.8329428342,733.133,90.8591387140317
"SD","South Dakota",NA,2016,33736,105.73675,31905.6524812802,863.693,36.9409645340187
"SD","South Dakota",NA,1982,1041,49.1005,2120.14134275618,690.597,3.07001238458346
"SD","South Dakota",NA,1978,2969,35.76175,8302.16642082672,688.58,12.0569380766603
"SD","South Dakota",NA,1964,537,17.4655,3074.63284761387,701,4.38606682969168
"SD","South Dakota",NA,1967,583,18.81325,3098.87977887925,671,4.61830071367995
"SD","South Dakota",NA,1984,17881,52.85775,33828.5303479622,697.249,48.5171443027702
"SD","South Dakota",NA,1962,466,17.00825,2739.846839034,705,3.88630757309787
"SD","South Dakota",NA,2021,53960,118.8655,45395.8465660768,896.164,50.6557355194772
"SD","South Dakota",NA,1996,38099,73.133,52095.4972447459,730.699,71.2954270427986
"SD","South Dakota",NA,1987,24035,57.00375,42163.8927263557,696.036,60.5771723392981
"SD","South Dakota",NA,1960,395,16.62725,2375.61833736788,683,3.47821132850348
"SD","South Dakota",NA,1986,23617,55.6325,42451.8042511122,696.034,60.9909921801409
"SD","South Dakota",NA,1965,562,17.78375,3160.18837421804,692,4.5667462055174
"SD","South Dakota",NA,1979,2908,38.7415,7506.16264212795,688.335,10.9048103643254
"SD","South Dakota",NA,1969,606,20.577,2945.03571949264,668,4.40873610702491
"SD","South Dakota",NA,2005,49142,87.4985,56163.2485128316,775.493,72.4226376161121
"SD","South Dakota",NA,1988,26357,59.01325,44662.8511393628,698.165,63.971770483142
"TN","Tennessee",NA,1959,16482,16.4025,100484.682213077,3522,28.5305741661207
"TN","Tennessee",NA,1991,345542,65.7795,525303.476006963,4946.886,106.188716701166
"TN","Tennessee",NA,1990,332036,63.6315,521810.738392149,4890.626,106.696103605581
"TN","Tennessee",NA,1994,421960,70.3425,599864.94651171,5163.016,116.184986936262
"TN","Tennessee",NA,2007,1120422,92.638,1209462.63952158,6175.727,195.8413381164
"TN","Tennessee",NA,1957,19647,15.82125,124181.0855653,3434,36.1622264313628
"TN","Tennessee",NA,1974,112974,27.30475,413752.185974968,4213.509,98.1965829371595
"TN","Tennessee",NA,2006,928349,90.201,1029200.34145963,6088.766,169.032664658098
"TN","Tennessee",NA,1958,19285,16.1795,119194.041843073,3471,34.3399717208508
"TN","Tennessee",NA,2017,1726223,107.743,1602167.19415646,6714.748,238.604217783967
"TN","Tennessee",NA,1973,102978,25.0445,411180.099423027,4147.401,99.1416309691363
"TN","Tennessee",NA,1961,21093,16.803,125531.155150866,3622,34.6579666346952
"TN","Tennessee",NA,1995,493072,71.81975,686540.958441097,5241.168,130.990069091679
"TN","Tennessee",NA,2012,1115383,99.9985,1115399.73099596,6455.752,172.776112061919
"TN","Tennessee",NA,1968,49957,19.613,254713.710294193,3878,65.6817200346037
"TN","Tennessee",NA,1960,21392,16.62725,128656.272083477,3575,35.9877684149586
"TN","Tennessee",NA,1963,22881,17.20275,133007.803984828,3718,35.7740193611694
"TN","Tennessee",NA,1966,38032,18.28275,208021.222190316,3822,54.4273213475447
"TN","Tennessee",NA,1997,479660,74.39475,644749.797532756,5378.433,119.876885615709
