"","state","state_name","fips","year","cit","cit_flag","property","payroll","sales","throwback","throwout","sal","ui","ui_rate","ui_base","pinc","pr","property_taxes_state","property_taxes_local","total_revenue_state","total_revenue_local","general_revenue_state","general_revenue_local","fa1","fa2","fa3","fa4","fa5","fa6","fa7","fa8","fa9","fa10","fa11","fa12","fa13","fa14","fa15","fa16","fa17","fa18","ti1","ti2","ti3","ti4","ti5","ti6","ti7","ti8","ti9","ti10","ti11","ti12","ti13","ti14","ti15","ue","gdp","bal"
"492","ID","Idaho",16,1986,7.7,0,33.33,33.33,33.34,1,0,5,87360,5.6,15600,7.5,0.104510366026655,149,300068,1743619,1128986,1354011,1064071,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,8.1,13220,0.149705356595337
"493","ID","Idaho",16,1987,7.7,0,33.33,33.33,33.34,1,0,5,90720,5.6,16200,8.2,0.108381188988105,138,333158,1867960,1207260,1439422,1140320,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,7.5,13996,0.16372199656109
"494","ID","Idaho",16,1988,8,0,33.33,33.33,33.34,1,0,5,90720,5.6,16200,8.2,0.111673953778888,80,357500,1929193,1272807,1566375,1205103,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,6.1,15285,0.140664984319643
"495","ID","Idaho",16,1989,8,0,33.33,33.33,33.34,1,0,5,90720,5.4,16800,8.2,0.108165848917315,78,390986,2218682,1396729,1803530,1326095,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.3,16909,0.194060165793104
"496","ID","Idaho",16,1990,8,0,33.33,33.33,33.34,1,0,5,93960,5.4,17400,8.2,0.105253561748549,105,416691,2436034,1523889,1993773,1449237,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.5,18004,0.190187442134295
"497","ID","Idaho",16,1991,8,0,33.33,33.33,33.34,1,0,5,97200,5.4,18000,8.28,0.104093180973681,99,443357,2583740,1676443,2147617,1598989,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.9,18852,0.120860338200717
"498","ID","Idaho",16,1992,8,0,33.33,33.33,33.34,1,0,5,100440,5.4,18600,8.28,0.102124135218326,12,481864,2827234,1891298,2452721,1807110,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,6.4,20632,0.0856827311627364
"499","ID","Idaho",16,1993,8,0,25,25,50,1,0,5,103680,5.4,19200,8.28,0.0994220817333328,109,518232,3295943,1917597,2633243,1831985,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,6.1,23100,0.18749741041103
"500","ID","Idaho",16,1994,8,0,25,25,50,1,0,5,110160,5.4,20400,8.28,0.101118665610997,0,581231,3620436,2127573,2837089,2035752,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.4,25455,0.21112197941742
"501","ID","Idaho",16,1995,8,0,25,25,50,1,0,5,113400,5.4,21000,8.28,0.100818331334693,111,633543,3845325,2439782,3151005,2333167,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.2,27762,0.144335023453165
"502","ID","Idaho",16,1996,8,0,25,25,50,1,0,5,116640,5.4,21600,8.28,0.0935767109559352,0,652780,4383680,2592201,3304739,2479083,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.3,28915,0.252015681041717
"503","ID","Idaho",16,1997,8,0,25,25,50,1,0,5,113400,5.4,21000,8.28,0.0999583920063189,0,711346,4289183,2827238,3401851,2696464,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,5.1,30312,0.167375571891645
"504","ID","Idaho",16,1998,8,0,25,25,50,1,0,5,55920,2.4,23300,8.28,0.0981365368849271,0,763342,4705173,3073194,3591719,2940850,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,5.1,31095,0.24290914047474
"505","ID","Idaho",16,1999,8,0,25,25,50,1,0,5,127440,5.4,23600,8.28,0.100592869703708,0,815660,4870426,3238101,3847418,3108154,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,4.9,34322,0.151309766247827
"506","ID","Idaho",16,2000,8,0,25,25,50,1,0,5,132840,5.4,24600,8.18,0.0977449076022326,0,867068,5576284,3294439,4202391,3154860,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,4.6,38356,0.241228593458684
"507","ID","Idaho",16,2001,8,0,25,25,50,1,0,5,138780,5.4,25700,7.88,0.103120714316939,0,912915,5286097,3566780,4558746,3426726,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,4.9,37838,0.067540595990152
"508","ID","Idaho",16,2002,7.6,0,25,25,50,1,0,5,149040,5.4,27600,7.88,0.115141914162882,0,958763,4487672,3839122,4375145,3698592,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,5.4,39190,-0.142599980474
"509","ID","Idaho",16,2003,7.6,0,25,25,50,1,0,5,149040,5.4,27600,7.88,0.107552632692667,0,1021616,5492993,4005761,4616599,3838612,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,5.2,41110,0.0143772882611671
"510","ID","Idaho",16,2004,7.6,0,25,25,50,1,0,6,149040,5.4,27600,7.88,0.0961003703754904,0,1084470,7112364,4172400,5309905,3978633,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,4.6,44377,0.234223159449584
"511","ID","Idaho",16,2005,7.6,0,25,25,50,1,0,6,151200,5.4,28000,7.88,0.0996895084324037,0,1154118,7204275,4372851,5679277,4193369,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,3.7,47899,0.172587213948633
"512","ID","Idaho",16,2006,7.6,0,25,25,50,1,0,5,157680,5.4,29200,7.85,0.0990435493928715,0,1234748,7785621,4681097,5978897,4494361,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,3,51632,0.225526989665783
"513","ID","Idaho",16,2007,7.6,0,25,25,50,1,0,6,163080,5.4,30200,7.85,0.0765816605569602,0,1088970,9095154,5124569,6409015,4907409,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,3,54921,0.316835263775292
"514","ID","Idaho",16,2008,7.6,0,25,25,50,1,0,6,173880,5.4,32200,7.83,0.0924626296140703,0,1164307,7151673,5440517,6808584,5229206,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,4.8,55787,-0.0739795256937286
"515","ID","Idaho",16,2009,7.6,0,25,25,50,1,0,6,179280,5.4,33200,7.83,0.112156620615715,0,1253027,5579623,5592495,6451878,5393454,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,7.4,54063,-0.324539935824537
"516","ID","Idaho",16,2010,7.6,0,25,25,50,1,0,6,226440,6.8,33300,7.8,0.0907570422596333,0,1307091,8859444,5542645,6726503,5344174,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,1,1,8.7,55427,0.0405644770571084
"517","ID","Idaho",16,2011,7.6,0,25,25,50,1,0,6,226440,6.8,33300,7.8,0.084741719312398,0,1367956,10476454,5666197,7344101,5461854,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,8.4,56956,0.199573137184068
"518","ID","Idaho",16,2012,7.6,0,25,25,50,1,0,6,231880,6.8,34100,7.4,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,1,1,7.3,58231,NA
"519","IL","Illinois",17,1976,6.85,0,33.33,33.33,33.34,1,0,4,16800,4,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,104819,-0.0346717230871177
"520","IL","Illinois",17,1977,6.85,0,33.33,33.33,33.34,1,0,4,16800,4,4200,2.5,0.180377693822282,4778,3537703,9852612,9786629,8166462,8818641,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,6.2,115077,-0.0087158566735629
"521","IL","Illinois",17,1978,6.85,0,33.33,33.33,33.34,1,0,4,24000,4,6000,2.5,0.176854400036973,4132,3654169,10317928,10367455,8778468,9328268,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,6,128122,0.0366741877478483
"522","IL","Illinois",17,1979,6.85,0,33.33,33.33,33.34,1,0,4,24000,4,6000,2.5,0.172471805096891,5593,3919431,11201902,11555580,9655908,10390333,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,5.5,139253,0.0762727815226885
"523","IL","Illinois",17,1980,6.85,0,33.33,33.33,33.34,1,0,4,26000,4,6500,2.5,0.164237654851413,103979,4087543,12729899,12791179,11045235,11557742,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,8.2,145264,0.0242292070970877
"524","IL","Illinois",17,1981,6.5,0,33.33,33.33,33.34,1,0,4,34450,5.3,6500,2.5,0.159521439199214,154119,4427208,14250233,14468960,11891487,13061566,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,8.6,159649,0.0226753927798719
"525","IL","Illinois",17,1982,6.5,0,33.33,33.33,33.34,1,0,4,37100,5.3,7000,2.5,0.16403139191572,133356,4748284,14417560,15342841,11855169,13691297,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,11.3,164267,0.0197565651219455
"526","IL","Illinois",17,1983,7.3,0,33.33,33.33,33.34,1,0,4,39900,5.7,7000,3,0.174254924524591,165025,5317228,15119889,16341219,12037448,14574386,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,11.7,173119,0.00773193333990941
"527","IL","Illinois",17,1984,7.3,0,33.33,33.33,33.34,1,0,5,53600,6.7,8000,2.75,0.175627409609303,189981,5727290,16470268,17221916,14159818,15287810,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,9.1,194244,0.0943794926055503
"528","IL","Illinois",17,1985,6.5,0,33.33,33.33,33.34,1,0,5,59500,7,8500,2.5,0.169823227956173,196267,5867602,17573049,18133898,15377208,16146911,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,9.1,206281,0.0656465684735894
"529","IL","Illinois",17,1986,6.5,0,33.33,33.33,33.34,1,0,5,62050,7.3,8500,2.5,0.161135987725846,209695,6015742,19437185,19197493,16293640,16933089,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,8.3,218696,0.0905817822788123
"530","IL","Illinois",17,1987,6.5,0,25,25,50,1,0,5,62050,7.3,8500,2.5,0.157186258109546,222432,6230391,20632044,20420037,17276208,17656435,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,7.4,231210,0.0962362917623055
"531","IL","Illinois",17,1988,6.5,0,25,25,50,1,0,5,67500,7.5,9000,2.5,0.173028315533327,231191,7057365,20549230,21574257,17850468,18762935,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,6.8,252197,0.0695965445167668
"532","IL","Illinois",17,1989,7.3,0,25,25,50,1,0,5,64800,7.2,9000,2.75,0.171022913453644,229010,7434386,22243147,22566030,18933727,19737844,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6.1,266608,0.0932584642432431
"533","IL","Illinois",17,1990,7.3,0,25,25,50,1,0,6.25,62100,6.9,9000,3,0.175512648232543,229444,8392942,24567779,24559085,20839749,21628439,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6.3,279019,0.113059057493089
"534","IL","Illinois",17,1991,7.3,0,25,25,50,1,0,6.25,61200,6.8,9000,3,0.174505028061486,228436,8837385,25092123,26859509,21800813,23097941,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,7.3,288473,0.0192111339618763
"535","IL","Illinois",17,1992,7.3,0,25,25,50,1,0,6.25,61200,6.8,9000,3,0.174520351865144,223973,9674806,27864641,28855271,23103286,24958614,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,7.8,306236,0.038498625821087
"536","IL","Illinois",17,1993,7.3,0,25,25,50,1,0,6.25,69300,7.7,9000,3,0.178083054235072,222675,10539953,30350874,30085129,24971077,26298847,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,7.4,320079,0.0791172470680678
"537","IL","Illinois",17,1994,7.3,0,25,25,50,1,0,6.25,77400,8.6,9000,3,0.175149279946271,217726,10986382,31989692,31979215,26688123,27993873,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.8,347971,0.086292342590768
"538","IL","Illinois",17,1995,7.3,0,25,25,50,1,0,6.25,73800,8.2,9000,3,0.171943787758858,204886,11663112,34689103,34333443,29063506,30349418,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.2,364451,0.051461728728408
"539","IL","Illinois",17,1996,7.3,0,25,25,50,1,0,6.25,61200,6.8,9000,3,0.170726985858863,212144,12297383,37221576,36050537,30537262,31754608,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.3,383504,0.0911809924671244
"540","IL","Illinois",17,1997,7.3,0,25,25,50,1,0,6.25,61200,6.8,9000,3,0.166727957499812,204263,12709792,39012673,38443173,32042774,32990556,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4.8,408048,0.105116204312553
"541","IL","Illinois",17,1998,7.3,0,16.67,16.67,66.66,1,0,6.25,61200,6.8,9000,3,0.165895689919752,206134,13112005,40460377,39819822,33786763,34667026,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4.5,444487,0.133812091256283
"542","IL","Illinois",17,1999,7.3,0,8.33,8.33,83.34,1,0,6.25,61200,6.8,9000,3,0.164750235388894,210240,13889728,43294450,42289452,35686350,36628034,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4.5,466894,0.12999119824985
"543","IL","Illinois",17,2000,7.3,0,0,0,100,1,0,6.25,57600,6.4,9000,3,0.154756742410135,54452,14456662,48524070,45243179,38758562,38733611,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4.5,494485,0.178257609031165
"544","IL","Illinois",17,2001,7.3,0,0,0,100,1,0,6.25,57600,6.4,9000,3,0.163175903955305,58711,15136253,47348197,45771949,40226623,40649931,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.4,505826,0.0482162410543735
"545","IL","Illinois",17,2002,7.3,0,0,0,100,1,0,6.25,61200,6.8,9000,3,0.181618790466252,56823,15815844,41094791,46300720,40339722,42566252,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6.5,514524,-0.16357339221329
"546","IL","Illinois",17,2003,7.3,0,0,0,100,1,0,6.25,64800,7.2,9000,3,0.176128206200077,56729,16825934,44422828,51431569,40815713,44942052,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6.7,531529,-0.13390750713233
"547","IL","Illinois",17,2004,7.3,0,0,0,100,1,0,6.25,84280,8.6,9800,3,0.153991546205642,57084,17836025,59632980,56562418,44896487,47317852,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6.2,560104,0.0869670541310978
"548","IL","Illinois",17,2005,7.3,0,0,0,100,1,0,6.25,93450,8.9,10500,3,0.160063506253425,56131,18255549,58790939,55611653,46436435,48267480,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.8,587637,0.0617263271543196
"549","IL","Illinois",17,2006,7.3,0,0,0,100,1,0,6.25,89100,8.1,11000,3,0.158322176267868,64596,19451687,62515779,60753642,49058341,53647437,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4.6,623078,0.121438338549037
"550","IL","Illinois",17,2007,7.3,0,0,0,100,1,0,6.25,85100,7.4,11500,3,0.150400518162995,60397,20394141,71322681,64677768,52409684,55281972,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,5.1,646172,0.191414946973594
"551","IL","Illinois",17,2008,7.3,0,0,0,100,1,0,6.25,79200,6.6,12000,3,0.181056180436378,59134,21579870,56667679,62847733,53365067,57445595,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,6.4,642245,-0.0764513913612136
"552","IL","Illinois",17,2009,7.3,0,0,0,100,1,0,6.25,83640,6.8,12300,3,0.250753498907904,63853,23077384,38582919,53703877,53810273,59029736,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,10,636975,-0.436126583249334
"553","IL","Illinois",17,2010,7.3,0,0,0,100,1,0,6.25,91396,7.3,12520,3,0.164329319853219,50962,23337404,72314006,70012184,54713399,60226287,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,10.5,652681,-0.0392675859427245
"554","IL","Illinois",17,2011,9.5,0,0,0,100,1,0,6.25,107016,8.4,12740,5,0.159003964237988,58273,24113772,80685183,71336467,59375068,61106318,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,9.7,676911,0.0807689190289923
"555","IL","Illinois",17,2012,9.5,0,0,0,100,1,0,6.25,127464,9.4,13560,5,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,8.9,704138,NA
"556","IN","Indiana",18,1976,5.5,0,33.33,33.33,33.34,1,0,4,13020,3.1,4200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,43775,-0.00816029445871551
"557","IN","Indiana",18,1977,6,0,33.33,33.33,33.34,1,0,4,13860,3.3,4200,2,0.171677918723089,23568,1247125,3763796,3637814,3437094,3353701,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,5.8,47901,0.0888836428314361
"558","IN","Indiana",18,1978,6,0,33.33,33.33,33.34,1,0,4,19800,3.3,6000,2,0.160678718558171,23650,1291460,4223577,3961141,3887805,3631902,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,5.6,53729,0.132562198613491
"559","IN","Indiana",18,1979,6,0,33.33,33.33,33.34,1,0,4,19800,3.3,6000,1.7,0.147547120398855,20883,1312126,4612299,4422164,4230331,4055428,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,6.4,57917,0.128111614173662
"560","IN","Indiana",18,1980,6,0,33.33,33.33,33.34,1,0,4,19800,3.3,6000,1.9,0.142026430363614,30313,1318538,4794272,4702911,4322869,4298725,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,9.6,58870,-0.0149034150543149
"561","IN","Indiana",18,1981,6,0,33.33,33.33,33.34,1,0,4,19800,3.3,6000,1.9,0.154745928844043,29862,1663032,5488141,5451688,4880168,5006734,1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,9.7,64724,-0.0310820811991675
"562","IN","Indiana",18,1982,6,0,33.33,33.33,33.34,1,0,4,19800,3.3,6000,1.9,0.148277274582956,26083,1694767,5657182,5948440,5099096,5323100,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,11.9,64982,-0.00646889646955681
"563","IN","Indiana",18,1983,7,0,33.33,33.33,33.34,1,0,5,31500,4.5,7000,3,0.139240758929571,28575,1687911,6166425,6161043,5420009,5517890,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,11.1,69335,0.0552927773559293
"564","IN","Indiana",18,1984,7,0,33.33,33.33,33.34,1,0,5,31500,4.5,7000,3,0.135228710511146,20154,1858673,7163189,6730510,6519441,5972883,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,8.4,78859,0.116392757898937
"565","IN","Indiana",18,1985,7,0,33.33,33.33,33.34,1,0,5,37800,5.4,7000,3,0.134605255089388,39028,2037541,7916853,7510249,7102450,6698802,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,0,7.7,82011,0.117565026637418
"566","IN","Indiana",18,1986,7,0,33.33,33.33,33.34,1,0,5,37800,5.4,7000,3,0.13350979149853,25352,2140264,8485339,7735314,7617073,6932287,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,6.8,86437,0.124102294123624
"567","IN","Indiana",18,1987,7.9,0,33.33,33.33,33.34,1,0,5,37800,5.4,7000,3.2,0.133469530555397,39957,2275326,9050566,8296337,8215399,7400331,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,6.1,91650,0.0849553200184275
"568","IN","Indiana",18,1988,7.9,0,33.33,33.33,33.34,1,0,5,37800,5.4,7000,3.4,0.136914414063316,23707,2453069,9744252,8345706,8941796,7459882,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,5.1,99492,0.101324176966825
"569","IN","Indiana",18,1989,7.9,0,33.33,33.33,33.34,1,0,5,37800,5.4,7000,3.4,0.130761640519709,3189,2683121,10733223,9810340,9849648,8831805,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,4.7,107199,0.110168917384896
"570","IN","Indiana",18,1990,7.9,0,33.33,33.33,33.34,1,0,5,35000,5,7000,3.4,0.120822016842665,3541,2615615,11490775,10187029,10702285,9204442,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,5,110860,0.103400683927849
"571","IN","Indiana",18,1991,7.9,0,33.33,33.33,33.34,1,0,5,37800,5.4,7000,3.4,0.138345381377585,4910,3197339,12288307,10858465,11222425,9828646,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,5.6,114637,0.047215739545681
"572","IN","Indiana",18,1992,7.9,0,33.33,33.33,33.34,1,0,5,38500,5.5,7000,3.4,0.129877265106546,4431,3274572,13977004,11269932,12752021,10193958,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,6.1,124714,0.13259208010682
"573","IN","Indiana",18,1993,7.9,0,33.33,33.33,33.34,1,0,5,38500,5.5,7000,3.4,0.134239529817701,3041,3603279,14673154,12191660,13485006,11094562,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,5,132108,0.0379738239232028
"574","IN","Indiana",18,1994,7.9,0,33.33,33.33,33.34,1,0,5,38500,5.5,7000,3.4,0.147321255703839,3020,4250472,16005546,12866676,14678257,11695606,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,4.5,143335,0.0636313614681533
"575","IN","Indiana",18,1995,7.9,0,33.33,33.33,33.34,1,0,5,38500,5.5,7000,3.4,0.141453820220969,3174,4234641,16259769,13699231,14848073,12545822,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,4.3,150404,0.0638334664779742
