State_Acronym,year,BUSLICTAX,CORPINCTX,CORPLICTAX,PROPTAX,SLGRTAX,SVRNCTAX,TLINCTAX,TLSLTAX,TOTLTAX,INCTAX,SALESTAX,state,sales,Log_CORPINCTX,group,type,year_pass_intro,year_effective,Post,treatment
MA,1999,54468,1249673,21693,168,4735403,NA,9286258,1465576,14731769,8036585,NA,Massachusetts,50,14.038392475055236,c,DWS-Step-wise,2023,2025,0,0
MA,2000,75221,1306353,22951,151,5059849,NA,10348289,1494582,16152874,9041936,NA,Massachusetts,50,14.08274984326127,c,DWS-Step-wise,2023,2025,0,0
MA,2001,94386,1211584,23129,105,5260248,NA,11114261,1504410,17225270,9902677,NA,Massachusetts,50,14.007439152369582,c,DWS-Step-wise,2023,2025,0,0
MA,2002,87002,812257,18709,2884,5210827,NA,8725191,1514953,14822592,7912934,NA,Massachusetts,50,13.60757207153053,c,DWS-Step-wise,2023,2025,0,0
MA,2003,106235,1184610,23228,72,5410920,NA,9210759,1702851,15608027,8026149,NA,Massachusetts,50,13.984924164457444,c,DWS-Step-wise,2023,2025,0,0
MA,2004,140493,1301076,25575,51,5602614,NA,10131410,1859410,16839243,8830334,NA,Massachusetts,50,14.078702172391072,c,DWS-Step-wise,2023,2025,0,0
MA,2005,144893,1332796,25978,70,5802502,NA,11023066,1911557,18034862,9690270,NA,Massachusetts,50,14.102789549189731,c,DWS-Step-wise,2023,2025,0,0
MA,2006,158386,1859109,24443,76,5962245,NA,12342546,1952874,19419634,10483437,NA,Massachusetts,50,14.435607898658713,c,DWS-Step-wise,2023,2025,0,0
MA,2007,162032,2106898,25418,74,6005944,NA,13506547,1930395,20691368,11399649,NA,Massachusetts,50,14.560727281552822,c,DWS-Step-wise,2023,2025,0,0
MA,2008,167563,2179956,23561,3798,6206992,NA,14676098,2108903,22059169,12496142,NA,Massachusetts,50,14.594815251075344,c,DWS-Step-wise,2023,2025,0,0
MA,2009,219336,1789553,24429,4255,6096326,NA,12388638,2216239,19682914,10599085,NA,Massachusetts,50,14.397476425961148,c,DWS-Step-wise,2023,2025,0,0
MA,2010,249807,1834859,25137,4549,6813852,NA,11962894,2188170,20090563,10128035,NA,Massachusetts,50,14.422478197281466,c,DWS-Step-wise,2023,2025,0,0
MA,2011,235333,1931571,24073,6167,7106364,NA,13549171,2185843,22107646,11617600,NA,Massachusetts,50,14.473844219408477,c,DWS-Step-wise,2023,2025,0,0
MA,2012,258897,2001780,25968,4441,7312892,NA,13956618,2233787,22820892,11954838,NA,Massachusetts,50,14.509547342709052,c,DWS-Step-wise,2023,2025,0,0
MA,2013,265590,1888449,25624,4795,7455326,NA,14764641,2271014,23901047,12876192,NA,Massachusetts,50,14.451266415210023,c,DWS-Step-wise,2023,2025,0,0
MA,2014,317250,2194620,25972,4710,7933030,NA,15440841,2414450,25237003,13246221,NA,Massachusetts,50,14.601519468775356,c,DWS-Step-wise,2023,2025,0,0
MA,2015,295550,2227381,25653,5311,8274172,NA,16719284,2470238,26973576,14491903,NA,Massachusetts,50,14.616337013779946,c,DWS-Step-wise,2023,2025,0,0
MA,2016,324481,2333892,26922,5818,8711293,NA,16764223,2621433,27310432,14430331,NA,Massachusetts,50,14.66304781826446,c,DWS-Step-wise,2023,2025,0,0
MA,2017,290524,2196474,26645,6598,8809249,NA,16920751,2568427,27509262,14724277,NA,Massachusetts,50,14.602363905314483,c,DWS-Step-wise,2023,2025,0,0
MA,2018,301510,2408947,25701,7197,9022362,NA,18689278,2532057,29654803,16280331,NA,Massachusetts,50,14.694700280524767,c,DWS-Step-wise,2023,2025,0,0
MA,2019,311132,2946667,27913,8285,9557950,NA,20097631,2723947,31806339,17150964,NA,Massachusetts,50,14.896185259067883,c,DWS-Step-wise,2023,2025,0,0
MD,1976,11410,109254,2249,59792,868807,NA,899618,449410,1959804,790364,NA,Maryland,33.34,11.601430725559899,t,Step-wise,2018,2018,0,0
MD,1977,11334,115297,2311,72446,989212,NA,922037,523372,2127712,806740,NA,Maryland,33.34,11.655266686837988,t,Step-wise,2018,2018,0,0
MD,1978,14935,126802,2357,80437,1159242,NA,1011194,531253,2405217,884392,NA,Maryland,33.34,11.750382093731535,t,Step-wise,2018,2018,0,0
MD,1979,14534,145571,1471,73144,1257301,NA,1151202,558161,2647157,1005631,NA,Maryland,33.34,11.888419219082408,t,Step-wise,2018,2018,0,0
MD,1980,16721,165857,3819,83597,1247724,NA,1262866,534909,2760818,1097009,NA,Maryland,33.34,12.018881250297902,t,Step-wise,2018,2018,0,0
MD,1981,18240,156338,3118,90134,1329779,NA,1361845,576105,2956088,1205507,NA,Maryland,33.34,11.959775609061051,t,Step-wise,2018,2018,0,0
MD,1982,20087,148857,3176,112198,1403046,NA,1503470,605649,3193087,1354613,NA,Maryland,33.34,11.910741392546777,t,Step-wise,2018,2018,0,0
MD,1983,33246,148423,3349,112213,1546315,NA,1607077,681228,3468190,1458654,NA,Maryland,33.34,11.907821584229158,t,Step-wise,2018,2018,0,0
MD,1984,38429,198364,3694,119705,1785296,NA,1805866,797012,3946833,1607502,NA,Maryland,33.34,12.19785900575567,t,Step-wise,2018,2018,0,0
MD,1985,39823,246123,4043,105457,1949496,NA,2014379,851051,4321772,1768256,NA,Maryland,33.34,12.413586689956151,t,Step-wise,2018,2018,0,0
MD,1986,38780,250331,4034,113985,2099614,NA,2179878,910011,4669561,1929547,NA,Maryland,33.34,12.430539321129263,t,Step-wise,2018,2018,0,0
MD,1987,45066,270489,3907,128523,2305755,NA,2451569,1003292,5187566,2181080,NA,Maryland,33.34,12.507986711007431,t,Step-wise,2018,2018,0,0
MD,1988,73082,313070,4775,147621,2552272,NA,2745768,1128687,5830888,2432698,NA,Maryland,33.34,12.654182086690632,t,Step-wise,2018,2018,0,0
MD,1989,76346,331079,4625,163225,2640580,NA,2986307,1133527,6195976,2655228,NA,Maryland,33.34,12.710112296576744,t,Step-wise,2018,2018,0,0
MD,1990,66426,292552,5403,170107,2712026,NA,3156961,1140160,6450139,2864409,NA,Maryland,33.34,12.58639770763123,t,Step-wise,2018,2018,0,0
MD,1991,70636,255488,5043,179901,2641718,NA,3186508,1100831,6401428,2931020,NA,Maryland,33.34,12.450930720791026,t,Step-wise,2018,2018,0,0
MD,1992,82062,216946,3982,193770,2739685,NA,3124396,1159900,6502494,2907450,NA,Maryland,50,12.287403753628546,t,Step-wise,2018,2018,0,0
MD,1993,95669,260401,11525,207548,3054533,NA,3340065,1336381,7175001,3079664,NA,Maryland,50,12.469978029554953,t,Step-wise,2018,2018,0,0
MD,1994,120389,320068,13490,219142,3273739,NA,3545409,1458790,7582734,3225341,NA,Maryland,50,12.676288752200982,t,Step-wise,2018,2018,0,0
MD,1995,117667,365759,14437,239994,3497867,NA,3766246,1546836,8060982,3400487,NA,Maryland,50,12.809729925551599,t,Step-wise,2018,2018,0,0
MD,1996,114891,330553,14775,226767,3554952,NA,3815449,1554654,8166692,3484896,NA,Maryland,50,12.708522288503326,t,Step-wise,2018,2018,0,0
MD,1997,116715,343499,13086,236099,3722025,NA,4112059,1626706,8631278,3768560,NA,Maryland,50,12.746939479432152,t,Step-wise,2018,2018,0,0
MD,1998,136188,378714,12846,241504,3842769,NA,4517873,1681536,9190482,4139159,NA,Maryland,50,12.844536581783276,t,Step-wise,2018,2018,0,0
MD,1999,156549,404967,11382,249751,4031346,NA,4583428,1731736,9501164,4178461,NA,Maryland,50,12.911560861287398,t,Step-wise,2018,2018,0,0
MD,2000,155360,431109,13278,256027,4361581,NA,5044312,1863397,10354447,4613203,NA,Maryland,50,12.974116237344031,t,Step-wise,2018,2018,0,0
MD,2001,164577,501365,14204,262028,4591593,NA,5225439,1944951,10785695,4724074,NA,Maryland,50,13.125089657722611,t,Step-wise,2018,2018,0,0
MD,2002,187728,359420,14606,272806,4699086,NA,5063788,2008652,10821276,4704368,NA,Maryland,50,12.792246900086013,t,Step-wise,2018,2018,0,0
MD,2003,123993,379020,13268,288889,4864474,NA,5060880,2144312,10980324,4681860,NA,Maryland,50,12.845344253120802,t,Step-wise,2018,2018,0,0
MD,2004,131948,569700,53264,478796,4955461,NA,5847544,2248321,12227428,5277844,NA,Maryland,50,13.252865185468487,t,Step-wise,2018,2018,0,0
MD,2005,133373,807054,64597,528638,5151756,NA,6468546,2261759,13366914,5661492,NA,Maryland,50,13.601145859511552,t,Step-wise,2018,2018,0,0
MD,2006,144457,846863,61366,576515,5722890,NA,6998228,2341196,14549632,6151365,NA,Maryland,50,13.649294213208114,t,Step-wise,2018,2018,0,0
MD,2007,146027,782030,73779,595373,5811886,NA,7461198,2364058,15094183,6679168,NA,Maryland,50,13.569648381962956,t,Step-wise,2018,2018,0,0
MD,2008,117998,735324,89736,630809,6278586,NA,7675458,2529653,15743757,6940134,NA,Maryland,50,13.508066497390532,t,Step-wise,2018,2018,0,0
MD,2009,184015,749001,91758,688535,6222911,NA,7227237,2371570,15285561,6478236,NA,Maryland,50,13.52649559761195,t,Step-wise,2018,2018,0,0
MD,2010,166317,891392,93086,774109,6257681,NA,7091684,2503903,15237748,6200292,NA,Maryland,50,13.700539564807697,t,Step-wise,2018,2018,0,0
MD,2011,156165,775845,94294,793304,6654014,NA,7420807,2757314,16086686,6644962,NA,Maryland,50,13.561708036946172,t,Step-wise,2018,2018,0,0
MD,2012,145252,880356,96412,755937,7173515,NA,7996961,3096937,17094560,7116605,NA,Maryland,50,13.688081650102484,t,Step-wise,2018,2018,0,0
MD,2013,208228,952092,92984,750927,7347048,NA,8645416,3232752,18118191,7693324,NA,Maryland,50,13.766416947759751,t,Step-wise,2018,2018,0,0
MD,2014,213324,982784,106658,725694,8022537,NA,8756557,3826541,18929069,7773773,NA,Maryland,50,13.79814463948036,t,Step-wise,2018,2018,0,0
MD,2015,197289,1003588,108642,738170,8450318,NA,9349733,4040399,20001304,8346145,NA,Maryland,50,13.819092136447956,t,Step-wise,2018,2018,0,0
MD,2016,228582,1129008,103860,748389,8939430,NA,9646537,4435188,20894199,8517529,NA,Maryland,50,13.936849929023435,t,Step-wise,2018,2018,0,0
MD,2017,193485,1001934,109767,777064,9242760,NA,10068643,4633222,21599795,9066709,NA,Maryland,50,13.817442690194065,t,Step-wise,2018,2018,0,0
MD,2018,179997,1033175,119084,808763,9567244,NA,10540951,4851065,22427037,9507776,NA,Maryland,60,13.84814714324054,t,Step-wise,2018,2018,1,1
MD,2019,223626,1301050,117506,836498,9895931,NA,11368130,5007238,23605971,10067080,NA,Maryland,66.67,14.078682188731557,t,Step-wise,2018,2018,1,1
ME,1976,7116,32642,517,131496,269600,NA,84832,118264,530565,52190,NA,Maine,33.34,10.393355081710641,t,Step-wise,2007,2007,0,0
ME,1977,7504,35200,648,14317,295922,NA,110357,126257,468462,75157,NA,Maine,33.34,10.468801361586188,t,Step-wise,2007,2007,0,0
ME,1978,8618,34307,621,18763,318699,NA,137484,132710,527396,103177,NA,Maine,33.34,10.44310469396486,t,Step-wise,2007,2007,0,0
ME,1979,8919,41240,599,12480,333734,NA,153753,135909,554375,112513,NA,Maine,33.34,10.627163938130897,t,Step-wise,2007,2007,0,0
ME,1980,10445,45086,680,15198,347675,NA,187775,133562,619160,142689,NA,Maine,33.34,10.716327056014078,t,Step-wise,2007,2007,0,0
ME,1981,11607,39193,652,14581,372170,NA,215793,136492,674316,176600,NA,Maine,33.34,10.576253438404207,t,Step-wise,2007,2007,0,0
ME,1982,11953,36090,832,14483,394640,NA,245675,145697,730979,209585,NA,Maine,33.34,10.493771097636834,t,Step-wise,2007,2007,0,0
ME,1983,14953,33043,923,12541,421911,NA,268976,151602,780052,235933,NA,Maine,33.34,10.405565022544408,t,Step-wise,2007,2007,0,0
ME,1984,16454,52004,988,14692,504578,NA,313960,189205,920273,261956,NA,Maine,33.34,10.859075917682059,t,Step-wise,2007,2007,0,0
ME,1985,17407,53537,966,12655,550555,NA,350770,196579,1005216,297233,NA,Maine,33.34,10.888128282631826,t,Step-wise,2007,2007,0,0
ME,1986,19915,51870,862,7884,600443,NA,388999,217119,1101381,337129,NA,Maine,33.34,10.856495867345446,t,Step-wise,2007,2007,0,0
ME,1987,20351,68336,950,8156,668494,NA,491545,229095,1288480,423209,NA,Maine,33.34,11.132191993081248,t,Step-wise,2007,2007,0,0
ME,1988,21093,84704,957,6237,737112,NA,639916,245176,1505523,555212,NA,Maine,33.34,11.346918105026829,t,Step-wise,2007,2007,0,0
ME,1989,19056,96333,2112,28479,774754,NA,667596,257686,1590423,571263,NA,Maine,33.34,11.47556621821286,t,Step-wise,2007,2007,0,0
ME,1990,27034,57658,2445,31956,773290,NA,638220,264310,1560869,580562,NA,Maine,33.34,10.962284284499939,t,Step-wise,2007,2007,0,0
ME,1991,21774,76053,2128,44558,744774,NA,656801,247705,1558231,580748,NA,Maine,50,11.239185744641153,t,Step-wise,2007,2007,0,0
ME,1992,26309,69921,2087,41453,853351,NA,661408,279933,1670488,591487,NA,Maine,50,11.15512131228664,t,Step-wise,2007,2007,0,0
ME,1993,28994,74933,2213,42311,911459,NA,689872,269879,1763941,614939,NA,Maine,50,11.224349659925092,t,Step-wise,2007,2007,0,0
ME,1994,27532,91955,2367,41625,890696,NA,706397,273688,1764588,614442,NA,Maine,50,11.429054605933082,t,Step-wise,2007,2007,0,0
ME,1995,30425,63290,2442,42081,924905,NA,703762,274695,1812574,640472,NA,Maine,50,11.055482617769352,t,Step-wise,2007,2007,0,0
ME,1996,31135,71062,2610,43467,935796,NA,780553,277841,1896564,709491,NA,Maine,50,11.171308014408332,t,Step-wise,2007,2007,0,0
ME,1997,33146,97146,2648,42216,964667,NA,868956,281515,2019491,771810,NA,Maine,50,11.483970280514807,t,Step-wise,2007,2007,0,0
ME,1998,32628,107125,2843,43056,1140703,NA,1013499,309945,2369820,906374,NA,Maine,50,11.581751655900081,t,Step-wise,2007,2007,0,0
ME,1999,35448,147489,3114,42691,1159661,NA,1167498,331026,2540581,1020009,NA,Maine,50,11.901508875709876,t,Step-wise,2007,2007,0,0
ME,2000,35893,150046,3129,30550,1190998,NA,1226959,343640,2661080,1076913,NA,Maine,50,11.918697192732449,t,Step-wise,2007,2007,0,0
ME,2001,36142,96283,3313,47508,1176807,NA,1258021,358927,2668938,1161738,NA,Maine,50,11.475047050530808,t,Step-wise,2007,2007,0,0
ME,2002,41147,77366,3390,48136,1237259,NA,1150176,401125,2626830,1072810,NA,Maine,50,11.25630268658185,t,Step-wise,2007,2007,0,0
ME,2003,42271,91188,3482,46853,1281442,NA,1166014,423947,2697275,1074826,NA,Maine,50,11.420678588457784,t,Step-wise,2007,2007,0,0
ME,2004,80529,111616,3600,45308,1395650,NA,1271644,478402,2975525,1160028,NA,Maine,50,11.622819687828597,t,Step-wise,2007,2007,0,0
ME,2005,77639,135863,5638,43660,1467348,NA,1435115,532500,3215570,1299252,NA,Maine,50,11.819402304056041,t,Step-wise,2007,2007,0,0
ME,2006,93283,188016,6385,41190,1668485,NA,1556943,627269,3598579,1368927,NA,Maine,50,12.144282344573723,t,Step-wise,2007,2007,0,0
ME,2007,97434,183852,7978,37807,1688712,NA,1653147,633900,3696065,1469295,NA,Maine,100,12.121886365103753,t,Step-wise,2007,2007,1,1
ME,2008,96049,184515,8014,37280,1705306,NA,1747354,644749,3785719,1562839,NA,Maine,100,12.125486039970996,t,Step-wise,2007,2007,1,1
ME,2009,102616,143086,7976,41719,1640671,NA,1513796,628314,3488960,1370710,NA,Maine,100,11.871201127075777,t,Step-wise,2007,2007,1,1
ME,2010,106915,175292,8211,45713,1666914,NA,1478662,677269,3489953,1303370,NA,Maine,100,12.074208433815489,t,Step-wise,2007,2007,1,1
ME,2011,102838,208997,8524,45514,1682645,NA,1629979,672404,3675810,1420982,NA,Maine,100,12.250075176776942,t,Step-wise,2007,2007,1,1
ME,2012,104561,232118,8541,38360,1748815,NA,1674044,684473,3777130,1441926,NA,Maine,100,12.355001142034443,t,Step-wise,2007,2007,1,1
ME,2013,102584,171987,8980,38636,1779873,NA,1703491,707987,3884450,1531504,NA,Maine,100,12.055174171543824,t,Step-wise,2007,2007,1,1
ME,2014,101562,182928,9343,35755,1911398,NA,1597038,719713,3847181,1414110,NA,Maine,100,12.11684791178175,t,Step-wise,2007,2007,1,1
ME,2015,108891,168966,9845,37028,1999051,NA,1702096,718753,4064075,1533130,NA,Maine,100,12.037452790233157,t,Step-wise,2007,2007,1,1
ME,2016,110986,137492,10100,35425,2077913,NA,1689129,718723,4130242,1551637,NA,Maine,100,11.831321012577954,t,Step-wise,2007,2007,1,1
ME,2017,109737,175239,10577,38643,2165142,NA,1710105,723275,4232556,1534866,NA,Maine,100,12.07390603545184,t,Step-wise,2007,2007,1,1
ME,2018,113492,185737,11095,39308,2250293,NA,1790833,721180,4410632,1605096,NA,Maine,100,12.132086973589784,t,Step-wise,2007,2007,1,1
ME,2019,117400,252867,10760,41110,2327733,NA,1961936,714523,4674441,1709069,NA,Maine,100,12.440618937785727,t,Step-wise,2007,2007,1,1
MT,1976,3361,23020,267,16813,76680,31344,120540,76680,277745,97520,NA,Montana,33.34,10.044118682275874,c,Step-wise,2023,2025,0,0
MT,1977,3604,24957,288,15636,82977,43543,136819,82977,312399,111862,NA,Montana,33.34,10.124909622951998,c,Step-wise,2023,2025,0,0
MT,1978,3482,29239,305,16329,88947,44667,152860,88947,338256,123621,NA,Montana,33.34,10.283258713552488,c,Step-wise,2023,2025,0,0
MT,1979,4253,36092,333,24991,101589,53919,177671,101589,400553,141579,NA,Montana,33.34,10.493826513114392,c,Step-wise,2023,2025,0,0
MT,1980,5002,45623,300,18129,95191,94636,180635,95191,435751,135012,NA,Montana,33.34,10.728167254307545,c,Step-wise,2023,2025,0,0
MT,1981,4880,52901,458,23500,95273,99248,198937,95273,465010,146036,NA,Montana,33.34,10.876177521259402,c,Step-wise,2023,2025,0,0
MT,1982,6694,44630,468,33980,102906,149361,188434,102906,529247,143804,NA,Montana,33.34,10.706161557623316,c,Step-wise,2023,2025,0,0
MT,1983,7225,35825,542,26027,107323,137599,187609,107323,513658,151784,NA,Montana,33.34,10.486401252696373,c,Step-wise,2023,2025,0,0
MT,1984,8555,35396,517,38797,134730,144761,205742,134730,583341,170346,NA,Montana,33.34,10.474354098387241,c,Step-wise,2023,2025,0,0
MT,1985,8661,62671,752,41944,139683,150673,243728,139683,640750,181057,NA,Montana,33.34,11.04565409968947,c,Step-wise,2023,2025,0,0
MT,1986,9249,58585,801,45043,140716,129934,230801,140716,617108,172216,NA,Montana,33.34,10.978233970102256,c,Step-wise,2023,2025,0,0
MT,1987,9274,34568,769,41957,148705,101453,229243,148705,595844,194675,NA,Montana,33.34,10.450683677611769,c,Step-wise,2023,2025,0,0
MT,1988,10305,46200,750,34958,182094,112779,289968,182094,714960,243768,NA,Montana,33.34,10.74073507706983,c,Step-wise,2023,2025,0,0
MT,1989,10021,56140,827,36569,179330,85457,321678,179330,727969,265538,NA,Montana,33.34,10.935603849915873,c,Step-wise,2023,2025,0,0
MT,1990,11610,80316,790,103609,182574,95740,359959,182574,857685,279643,NA,Montana,33.34,11.293724132888643,c,Step-wise,2023,2025,0,0
MT,1991,11652,70784,783,77405,183377,82913,353744,183377,817679,282960,NA,Montana,33.34,11.167388265441952,c,Step-wise,2023,2025,0,0
MT,1992,17196,57683,849,182204,202157,123795,379221,202157,1034876,321538,NA,Montana,33.34,10.962717781702,c,Step-wise,2023,2025,0,0
MT,1993,17593,85054,830,234637,200143,97141,442041,200143,1129966,356987,NA,Montana,33.34,11.35104162787622,c,Step-wise,2023,2025,0,0
MT,1994,22844,68872,928,226373,242219,90893,414516,242219,1160867,345644,NA,Montana,33.34,11.140004988337791,c,Step-wise,2023,2025,0,0
MT,1995,25915,75520,962,229500,249108,83241,447613,249108,1214152,372093,NA,Montana,33.34,11.232152800819382,c,Step-wise,2023,2025,0,0
MT,1996,26822,75762,1050,229692,269478,88303,458854,269478,1211162,383092,NA,Montana,33.34,11.235352126666735,c,Step-wise,2023,2025,0,0
MT,1997,27209,81999,997,234906,274367,93907,488275,274367,1308855,406276,NA,Montana,33.34,11.314462331050079,c,Step-wise,2023,2025,0,0
MT,1998,28687,77928,1043,227511,274745,76112,522089,274745,1327652,444161,NA,Montana,33.34,11.263540602450792,c,Step-wise,2023,2025,0,0
MT,1999,22304,89624,1076,228305,304341,74190,572656,304341,1345730,483032,NA,Montana,33.34,11.403378420238559,c,Step-wise,2023,2025,0,0
MT,2000,25156,99772,1196,218883,343911,85226,616033,343911,1410760,516261,NA,Montana,33.34,11.510642861812677,c,Step-wise,2023,2025,0,0
MT,2001,29013,103670,1277,204240,352364,131900,659685,352364,1495810,556015,NA,Montana,33.34,11.548968056317158,c,Step-wise,2023,2025,0,0
MT,2002,25991,68173,1692,181501,370801,88882,585741,370801,1442731,517568,NA,Montana,33.34,11.129803871016513,c,Step-wise,2023,2025,0,0
MT,2003,29041,44137,1771,186503,385840,111095,579967,385840,1487019,535830,NA,Montana,33.34,10.695053711936849,c,Step-wise,2023,2025,0,0
MT,2004,37855,67723,1112,183937,437051,83503,673305,437051,1625692,605582,NA,Montana,33.34,11.12318113532492,c,Step-wise,2023,2025,0,0
MT,2005,40887,98214,1010,185349,455151,181201,811604,455151,1875545,713390,NA,Montana,33.34,11.49490405037241,c,Step-wise,2023,2025,0,0
MT,2006,43431,153675,1139,194362,513927,247385,922586,513927,2126324,768911,NA,Montana,33.34,11.94259526177521,c,Step-wise,2023,2025,0,0
MT,2007,85425,178707,3023,201825,530159,264740,1011623,530159,2319992,832916,NA,Montana,33.34,12.09350287217663,c,Step-wise,2023,2025,0,0
MT,2008,90416,161713,3128,220327,544402,347221,1031777,544402,2457929,870064,NA,Montana,33.34,11.993578438128312,c,Step-wise,2023,2025,0,0
MT,2009,92600,164255,2768,235150,529392,349714,991451,529392,2407400,827196,NA,Montana,33.34,12.009175377283832,c,Step-wise,2023,2025,0,0
MT,2010,97429,93225,2925,236830,532013,253649,808039,532013,2142809,714814,NA,Montana,33.34,11.442771205047022,c,Step-wise,2023,2025,0,0
MT,2011,98685,123985,3089,243684,533372,278372,936614,533372,2303516,812629,NA,Montana,33.34,11.72791586952805,c,Step-wise,2023,2025,0,0
MT,2012,99751,132361,3222,257189,544733,305617,1032541,544733,2459324,900180,NA,Montana,33.34,11.793288317159622,c,Step-wise,2023,2025,0,0
MT,2013,96285,170999,3230,262313,558961,282356,1216499,558961,2644610,1045500,NA,Montana,33.34,12.049412987514481,c,Step-wise,2023,2025,0,0
MT,2014,98851,150139,3311,268508,550254,305614,1213400,550254,2655553,1063261,NA,Montana,33.34,11.919316810654566,c,Step-wise,2023,2025,0,0
MT,2015,108470,168039,3594,268057,603200,269287,1348517,603200,2843465,1180478,NA,Montana,33.34,12.031951374301554,c,Step-wise,2023,2025,0,0
MT,2016,107039,118969,4282,278497,562474,164373,1300011,562474,2627943,1181042,NA,Montana,33.34,11.686618233954873,c,Step-wise,2023,2025,0,0
MT,2017,105463,124821,4594,277615,620235,167471,1305165,620235,2729685,1180344,NA,Montana,33.34,11.734635989992555,c,Step-wise,2023,2025,0,0
MT,2018,110183,175954,4920,300258,655034,185397,1480269,655034,3003980,1304315,NA,Montana,33.34,12.077977876222498,c,Step-wise,2023,2025,0,0
MT,2019,116554,185097,5435,312300,663096,202463,1597960,663096,3168557,1412863,NA,Montana,33.34,12.128635290974817,c,Step-wise,2023,2025,0,0
NC,1976,33694,156661,34384,32695,1056978,0,761454,591116,2059951,604793,NA,North Carolina,33.34,11.961839514151208,t,Step-wise,2015,2016,0,0
NC,1977,36047,204291,37819,38041,1128763,0,986383,617262,2384780,782092,NA,North Carolina,33.34,12.227300726971922,t,Step-wise,2015,2016,0,0
NC,1978,37562,230088,41530,39304,1241045,0,1078335,660713,2608437,848247,NA,North Carolina,33.34,12.346217123424942,t,Step-wise,2015,2016,0,0
NC,1979,40844,254778,45217,42768,1352485,1013,1251005,704192,2914931,996227,NA,North Carolina,33.34,12.44814785672324,t,Step-wise,2015,2016,0,0
NC,1980,41841,291752,49335,45908,1413025,1292,1472259,719461,3215348,1180507,NA,North Carolina,33.34,12.58365940530954,t,Step-wise,2015,2016,0,0
NC,1981,42784,279937,56127,51047,1496377,1385,1583454,757498,3431002,1303517,NA,North Carolina,33.34,12.542319856835089,t,Step-wise,2015,2016,0,0
NC,1982,48372,277460,64507,56871,1673132,1217,1726830,893620,3790035,1449370,NA,North Carolina,33.34,12.533432057634716,t,Step-wise,2015,2016,0,0
NC,1983,37861,306534,71435,62003,1763988,1197,1856641,938285,4028477,1550107,NA,North Carolina,33.34,12.633083958059323,t,Step-wise,2015,2016,0,0
NC,1984,41193,368047,79023,72530,1998866,1334,2153034,996747,4636021,1784987,NA,North Carolina,33.34,12.8159659263872,t,Step-wise,2015,2016,0,0
NC,1985,45084,490296,86671,79489,2161583,1469,2513759,1001969,5198024,2023463,NA,North Carolina,33.34,13.1027645693356,t,Step-wise,2015,2016,0,0
NC,1986,54712,512095,95489,69007,2312029,1436,2718844,927960,5579710,2206749,NA,North Carolina,33.34,13.146265433684952,t,Step-wise,2015,2016,0,0
NC,1987,54363,566480,106048,78316,2535085,1436,3166724,1074066,6274524,2600244,NA,North Carolina,33.34,13.247197054325655,t,Step-wise,2015,2016,0,0
NC,1988,61999,633049,121156,80370,2821701,1579,3417434,1194029,6843064,2784385,NA,North Carolina,33.34,13.358303107293096,t,Step-wise,2015,2016,0,0
NC,1989,57827,789261,122598,86892,2916047,1524,3820026,1214214,7369389,3030765,NA,North Carolina,50,13.578852343605345,t,Step-wise,2015,2016,0,0
NC,1990,69572,612388,132668,99342,3192321,1540,4002778,1419410,7864737,3390390,NA,North Carolina,50,13.325121347537756,t,Step-wise,2015,2016,0,0
NC,1991,76728,499958,154700,92478,3126370,1648,4034432,1436499,7850043,3534474,NA,North Carolina,50,13.12227937387613,t,Step-wise,2015,2016,0,0
NC,1992,79800,643865,161398,112183,3972981,1621,4226883,1801940,9009742,3583018,NA,North Carolina,50,13.375244355782419,t,Step-wise,2015,2016,0,0
NC,1993,79689,710658,165328,120592,4211669,1735,4702674,1857947,9753838,3992016,NA,North Carolina,50,13.47394658040345,t,Step-wise,2015,2016,0,0
NC,1994,93601,737260,164406,127087,4597688,1863,5025408,2008683,10518600,4288148,NA,North Carolina,50,13.510695890505506,t,Step-wise,2015,2016,0,0
NC,1995,117518,906007,184382,128616,4861376,1919,5605122,2067265,11425714,4699115,NA,North Carolina,50,13.716802311264585,t,Step-wise,2015,2016,0,0
NC,1996,96653,939278,198197,11448,5143859,1869,5868286,2173293,11882318,4929008,NA,North Carolina,50,13.752866774011306,t,Step-wise,2015,2016,0,0
NC,1997,98368,981378,230081,0,5316289,1970,6440341,2259458,12678199,5458963,NA,North Carolina,50,13.796712985431306,t,Step-wise,2015,2016,0,0
NC,1998,110862,999759,227148,217,5735162,2015,7124468,2462388,13869426,6124709,NA,North Carolina,50,13.815269528919107,t,Step-wise,2015,2016,0,0
NC,1999,127870,920583,226999,31,5868703,1950,7506736,2526546,14436294,6586153,NA,North Carolina,50,13.73276244397709,t,Step-wise,2015,2016,0,0
NC,2000,109318,1197162,158393,19,5941139,1937,8406832,2566573,15315386,7209670,NA,North Carolina,50,13.995464313728567,t,Step-wise,2015,2016,0,0
NC,2001,72322,723635,398278,4,6214959,2047,8249917,2758881,15599964,7526282,NA,North Carolina,50,13.49204240059831,t,Step-wise,2015,2016,0,0
NC,2002,104795,668124,273669,0,6564585,1889,7933366,2823870,15537366,7265242,NA,North Carolina,50,13.412229064034415,t,Step-wise,2015,2016,0,0
NC,2003,107435,898369,311879,0,6752122,1858,7987511,2746998,15848650,7089142,NA,North Carolina,50,13.708336176022964,t,Step-wise,2015,2016,0,0
