"State","Year","Revenue"
"NJ","1964",0.018722583
"NJ","1965",0.018579095
"NJ","1966",0.021062116
"NJ","1967",0.021772335
"NJ","1968",0.030021497
"NJ","1969",0.049258672
"NJ","1970",0.04525964
"NJ","1971",0.032802389
"NJ","1972",0.027068022
"NJ","1973",0.031444827
"NJ","1974",0.032852342
"NJ","1975",0.030529501
"NJ","1976",0.031482956
"NJ","1977",0.036274464
"NJ","1978",0.037084748
"NJ","1979",0.035445075
"NJ","1980",0.037323973
"NJ","1981",0.04064907
"NJ","1982",0.051770038
"NJ","1983",0.05051624
"NJ","1984",0.053515942
"NJ","1985",0.052359812
"NJ","1986",0.051879024
"NJ","1987",0.053147615
"NJ","1988",0.054696455
"NJ","1989",0.054875015
"NJ","1990",0.051633941
"NJ","1991",0.050627631
"NJ","1992",0.038708245
"NJ","1993",0.039124973
"NJ","1994",0.042232926
"NJ","1995",0.035389384
"NJ","1996",0.039407916
"NJ","1997",0.041148015
"NJ","1998",0.037893377
"NJ","1999",0.043358619
"NJ","2000",0.041428427
"NJ","2001",0.041050467
"NJ","2002",0.043835927
"NJ","2003",0.08444909
"NJ","2004",0.062754166
"NJ","2005",0.057497464
"NJ","2006",0.052843348
"NJ","2007",0.054561319
"NJ","2008",0.056555967
"NJ","2009",0.061039207
"NJ","2010",0.05387224
"NJ","2011",0.053974281
"NJ","2012",0.046244312
"NJ","2013",0.050851753
"NJ","2014",0.050935373
"NJ","2015",0.053060799
"NJ","2016",0.048919274
"NJ","2017",0.047290063
"NJ","2018",0.046149104
"NJ","2019",0.065485228
"NJ","2020",0.068110069
"NJ","2021",0.066726965
"NM","...1",32
"NM","1950",0.002142432
"NM","1951",0.001895717
"NM","1952",0.001517136
"NM","1953",0.001333407
"NM","1954",0.00136353
"NM","1955",0
"NM","1956",0
"NM","1957",0
"NM","1958",0
"NM","1959",0
"NM","1960",0
"NM","1961",0
"NM","1962",0
"NM","1963",0
"NM","1964",0
"NM","1965",0
"NM","1966",0
"NM","1967",0.002901241
"NM","1968",0.001719895
"NM","1969",0.001612698
"NM","1970",0.002159476
"NM","1971",0.002955404
"NM","1972",0.002991731
"NM","1973",0.002776593
"NM","1974",0.002686832
"NM","1975",0.002761777
"NM","1976",0.003231813
"NM","1977",0.00321415
"NM","1978",0.003502232
"NM","1979",0.003340665
"NM","1980",0.003473527
"NM","1981",0.003784283
"NM","1982",0.004304117
"NM","1983",0.004694316
"NM","1984",0.00344257
"NM","1985",0.003689824
"NM","1986",0.003918832
"NM","1987",0.004841448
"NM","1988",0.002294398
"NM","1989",0.003207211
"NM","1990",0.002838107
"NM","1991",0.00240651
"NM","1992",0.003559799
"NM","1993",0.003737418
"NM","1994",0.004769082
"NM","1995",0.005170865
"NM","1996",0.005573876
"NM","1997",0.005638576
"NM","1998",0.005790575
"NM","1999",0.005329455
"NM","2000",0.004899389
"NM","2001",0.006017302
"NM","2002",0.004948705
"NM","2003",0.003577519
"NM","2004",0.004571631
"NM","2005",0.006266629
"NM","2006",0.0079459
"NM","2007",0.008690845
"NM","2008",0.008092586
"NM","2009",0.004137223
"NM","2010",0.003291576
"NM","2011",0.005596046
"NM","2012",0.006633096
"NM","2013",0.005937746
"NM","2014",0.004424496
"NM","2015",0.005141674
"NM","2016",0.001968368
"NM","2017",0.002010634
"NM","2018",0.00229743
"NM","2019",0.003389871
"NM","2020",0.00182552
"NM","2021",0.001709981
"NV","...1",33
"NV","1950",0
"NV","1951",0
"NV","1952",0
"NV","1953",0
"NV","1954",0
"NV","1955",0
"NV","1956",0
"NV","1957",0
"NV","1958",0
"NV","1959",0
"NV","1960",0
"NV","1961",0
"NV","1962",0
"NV","1963",0
"NV","1964",0
"NV","1965",0
"NV","1966",0
"NV","1967",0
"NV","1968",0
"NV","1969",0
"NV","1970",0
"NV","1971",0
"NV","1972",0
"NV","1973",0
"NV","1974",0
"NV","1975",0
"NV","1976",0
"NV","1977",0
"NV","1978",0
"NV","1979",0
"NV","1980",0
"NV","1981",0
"NV","1982",0
"NV","1983",0
"NV","1984",0
"NV","1985",0
"NV","1986",0
"NV","1987",0
"NV","1988",0
"NV","1989",0
"NV","1990",0
"NV","1991",0
"NV","1992",0
"NV","1993",0
"NV","1994",0
"NV","1995",0
"NV","1996",0
"NV","1997",0
"NV","1998",0
"NV","1999",0
"NV","2000",0
"NV","2001",0
"NV","2002",0
"NV","2003",0
"NV","2004",0
"NV","2005",0
"NV","2006",0
"NV","2007",0
"NV","2008",0
"NV","2009",0
"NV","2010",0
"NV","2011",0
"NV","2012",0
"NV","2013",0
"NV","2014",0
"NV","2015",0
"NV","2016",0
"NV","2017",0
"NV","2018",0
"NV","2019",0
"NV","2020",0
"NV","2021",0
"NY","...1",34
"NY","1950",0.308414549
"NY","1951",0.243373357
"NY","1952",0.260370773
"NY","1953",0.278682149
"NY","1954",0.26499267
"NY","1955",0.280013081
"NY","1956",0.249758165
"NY","1957",0.253915325
"NY","1958",0.252334376
"NY","1959",0.252625053
"NY","1960",0.217225008
"NY","1961",0.220380652
"NY","1962",0.228494646
"NY","1963",0.281205713
"NY","1964",0.248804505
"NY","1965",0.273617986
"NY","1966",0.192559649
"NY","1967",0.199286546
"NY","1968",0.163771312
"NY","1969",0.191934624
"NY","1970",0.185436432
"NY","1971",0.167156898
"NY","1972",0.176865637
"NY","1973",0.161221745
"NY","1974",0.145378067
"NY","1975",0.145646859
"NY","1976",0.155754598
"NY","1977",0.141162847
"NY","1978",0.125216329
"NY","1979",0.100868157
"NY","1980",0.092733977
"NY","1981",0.107821142
"NY","1982",0.095849085
"NY","1983",0.101806097
"NY","1984",0.098290365
"NY","1985",0.105493649
"NY","1986",0.103329328
"NY","1987",0.104672348
"NY","1988",0.100532387
"NY","1989",0.084176105
"NY","1990",0.086681931
"NY","1991",0.099736954
"NY","1992",0.11526991
"NY","1993",0.109011026
"NY","1994",0.121439157
"NY","1995",0.096803651
"NY","1996",0.093118585
"NY","1997",0.099033393
"NY","1998",0.100600268
"NY","1999",0.093872333
"NY","2000",0.085220914
"NY","2001",0.100970008
"NY","2002",0.089874724
"NY","2003",0.073600237
"NY","2004",0.067633779
"NY","2005",0.071973398
"NY","2006",0.084648667
"NY","2007",0.102353934
"NY","2008",0.101038597
"NY","2009",0.112727858
"NY","2010",0.102492718
"NY","2011",0.097787818
"NY","2012",0.109499389
"NY","2013",0.109647397
"NY","2014",0.104571254
"NY","2015",0.104587101
"NY","2016",0.091757053
"NY","2017",0.090243035
"NY","2018",0.063577863
"NY","2019",0.071972713
"NY","2020",0.092164111
"NY","2021",0.055467893
"OH","...1",35
"OH","1950",0
"OH","1951",0
"OH","1952",0
"OH","1953",0
"OH","1954",0
"OH","1955",0
"OH","1956",0
"OH","1957",0
"OH","1958",0
"OH","1959",0
"OH","1960",0
"OH","1961",0
"OH","1962",0
"OH","1963",0
"OH","1964",0
"OH","1965",0
"OH","1966",0
"OH","1967",0
"OH","1968",0
"OH","1969",0
"OH","1970",0
"OH","1971",0
"OH","1972",0.030503384
"OH","1973",0.030962246
"OH","1974",0.031687327
"OH","1975",0.040245555
"OH","1976",0.036444802
"OH","1977",0.034389314
"OH","1978",0.042967059
"OH","1979",0.041640899
"OH","1980",0.038835759
"OH","1981",0.034689936
"OH","1982",0.039144579
"OH","1983",0.031554222
"OH","1984",0.033839095
"OH","1985",0.024792932
"OH","1986",0.025958609
"OH","1987",0.023176482
"OH","1988",0.026936401
"OH","1989",0.030609333
"OH","1990",0.029581375
"OH","1991",0.030956776
"OH","1992",0.029366806
"OH","1993",0.027988188
"OH","1994",0.025398528
"OH","1995",0.024531437
"OH","1996",0.027542765
"OH","1997",0.024004373
"OH","1998",0.024635474
"OH","1999",0.02442879
"OH","2000",0.019390157
"OH","2001",0.02093497
"OH","2002",0.030292793
"OH","2003",0.027995763
"OH","2004",0.035085272
"OH","2005",0.034309912
"OH","2006",0.023296485
"OH","2007",0.021272689
"OH","2008",0.015134901
"OH","2009",0.013273814
"OH","2010",0.003744609
"OH","2011",0.005776372
"OH","2012",0.002815363
"OH","2013",0.005843265
"OH","2014",-2.54e-06
"OH","2015",5.32e-05
"OH","2016",0.00072924
"OH","2017",0.000197975
"OH","2018",0.000186731
"OH","2019",0.000122384
"OH","2020",7.04e-05
"OH","2021",6.67e-05
"OK","...1",36
"OK","1950",0.013474273
"OK","1951",0.012059551
"OK","1952",0.010563847
"OK","1953",0.010541326
"OK","1954",0.010166851
"OK","1955",0.011009177
"OK","1956",0.01097325
"OK","1957",0.010566501
"OK","1958",0.010589799
"OK","1959",0.01120665
"OK","1960",0.010310834
"OK","1961",0.011590128
"OK","1962",0.011146435
"OK","1963",0.013735291
"OK","1964",0.00994923
"OK","1965",0.008856421
"OK","1966",0.010955579
"OK","1967",0.009660326
"OK","1968",0.009623863
"OK","1969",0.006961206
"OK","1970",0.00735431
"OK","1971",0.007362079
"OK","1972",0.006343983
"OK","1973",0.00653162
"OK","1974",0.006714753
"OK","1975",0.006403547
"OK","1976",0.007346656
"OK","1977",0.007699637
"OK","1978",0.008509264
"OK","1979",0.007792275
"OK","1980",0.006746248
"OK","1981",0.009099376
"OK","1982",0.009928931
"OK","1983",0.007855919
"OK","1984",0.006267851
"OK","1985",0.005928243
"OK","1986",0.005817507
"OK","1987",0.004331807
"OK","1988",0.003874827
"OK","1989",0.004728606
"OK","1990",0.004409888
"OK","1991",0.006758505
"OK","1992",0.006825335
"OK","1993",0.005869856
"OK","1994",0.006313755
"OK","1995",0.005735026
"OK","1996",0.005585201
"OK","1997",0.007200111
"OK","1998",0.007160851
"OK","1999",0.006088223
"OK","2000",0.005969648
"OK","2001",0.00527723
"OK","2002",0.006913985
"OK","2003",0.003679758
"OK","2004",0.004409965
"OK","2005",0.004365101
"OK","2006",0.006412188
"OK","2007",0.010608904
"OK","2008",0.007221455
"OK","2009",0.008726663
"OK","2010",0.005693822
"OK","2011",0.00861986
"OK","2012",0.010691528
"OK","2013",0.013038993
"OK","2014",0.008545411
"OK","2015",0.007992473
"OK","2016",0.007192195
"OK","2017",0.003539835
"OK","2018",0.004847172
"OK","2019",0.005073541
"OK","2020",0.005761326
"OK","2021",0.006731454
"OR","...1",37
"OR","1950",0.029050007
"OR","1951",0.021151135
"OR","1952",0.02634516
"OR","1953",0.022971647
"OR","1954",0.019196995
"OR","1955",0.018954919
"OR","1956",0.018351449
"OR","1957",0.020929897
"OR","1958",0.023937186
"OR","1959",0.016181532
"OR","1960",0.019019869
"OR","1961",0.016529121
"OR","1962",0.016416423
"OR","1963",0.014548525
"OR","1964",0.013761833
"OR","1965",0.01377245
"OR","1966",0.015251336
"OR","1967",0.014456805
"OR","1968",0.012446397
"OR","1969",0.011806847
"OR","1970",0.010668967
"OR","1971",0.007160554
"OR","1972",0.009195537
"OR","1973",0.00942508
"OR","1974",0.014254509
"OR","1975",0.013653965
"OR","1976",0.009165376
"OR","1977",0.00993088
"OR","1978",0.011684722
"OR","1979",0.013690676
"OR","1980",0.013318864
"OR","1981",0.010994664
"OR","1982",0.008868275
"OR","1983",0.009512258
"OR","1984",0.009287698
"OR","1985",0.008724423
"OR","1986",0.008786703
"OR","1987",0.006659915
"OR","1988",0.007731003
"OR","1989",0.006612699
"OR","1990",0.006794317
"OR","1991",0.007323032
"OR","1992",0.006963496
"OR","1993",0.008473996
"OR","1994",0.010263132
"OR","1995",0.010730896
"OR","1996",0.010249087
"OR","1997",0.012503247
"OR","1998",0.00898068
"OR","1999",0.010543781
"OR","2000",0.012517182
"OR","2001",0.010182293
"OR","2002",0.007811803
"OR","2003",0.007944519
"OR","2004",0.010587999
"OR","2005",0.009442693
"OR","2006",0.00923242
"OR","2007",0.007669914
"OR","2008",0.009568967
"OR","2009",0.006205885
"OR","2010",0.009303479
"OR","2011",0.011411405
"OR","2012",0.010382702
"OR","2013",0.010244621
"OR","2014",0.010649962
"OR","2015",0.012789582
"OR","2016",0.013908361
"OR","2017",0.014188521
"OR","2018",0.01660579
"OR","2019",0.015259067
"OR","2020",0.01705018
"OR","2021",0.01369887
"PA","...1",38
"PA","1950",0.109620798
"PA","1951",0.133114809
"PA","1952",0.152613567
"PA","1953",0.175894957
"PA","1954",0.157864858
"PA","1955",0.132308765
"PA","1956",0.154089022
"PA","1957",0.165776946
"PA","1958",0.134755466
"PA","1959",0.127280279
"PA","1960",0.12041962
"PA","1961",0.121889832
"PA","1962",0.113873354
"PA","1963",0.094850777
"PA","1964",0.091720185
"PA","1965",0.095731147
"PA","1966",0.112430752
"PA","1967",0.109808397
"PA","1968",0.10761536
"PA","1969",0.089303769
"PA","1970",0.141727645
"PA","1971",0.126083232
"PA","1972",0.109061972
"PA","1973",0.091652083
"PA","1974",0.089799881
"PA","1975",0.09048584
"PA","1976",0.084820253
"PA","1977",0.072597217
"PA","1978",0.07328686
"PA","1979",0.070394831
"PA","1980",0.064684377
"PA","1981",0.058115896
"PA","1982",0.062114846
"PA","1983",0.06311407
"PA","1984",0.055784792
"PA","1985",0.053483105
"PA","1986",0.0523323
"PA","1987",0.049607228
"PA","1988",0.04842981
"PA","1989",0.048992573
"PA","1990",0.050332031
"PA","1991",0.049711282
"PA","1992",0.074310396
"PA","1993",0.060753996
"PA","1994",0.057850298
"PA","1995",0.061378429
"PA","1996",0.051303937
"PA","1997",0.051296117
"PA","1998",0.050270991
"PA","1999",0.049981822
"PA","2000",0.052175269
"PA","2001",0.04384883
"PA","2002",0.047702562
"PA","2003",0.04190016
"PA","2004",0.055509476
"PA","2005",0.044023056
"PA","2006",0.044596431
"PA","2007",0.043210948
"PA","2008",0.043951067
"PA","2009",0.044313651
"PA","2010",0.043386609
"PA","2011",0.04816937
"PA","2012",0.044044707
"PA","2013",0.049205194
"PA","2014",0.049505459
"PA","2015",0.051636151
"PA","2016",0.053894477
"PA","2017",0.052544006
"PA","2018",0.051324675
"PA","2019",0.04962282
"PA","2020",0.047952575
"PA","2021",0.045292337
"RI","...1",39
"RI","1950",0.007480586
"RI","1951",0.00971573
"RI","1952",0.009528948
"RI","1953",0.009485712
"RI","1954",0.009196049
"RI","1955",0.008414649
"RI","1956",0.008464215
"RI","1957",0.007962516
"RI","1958",0.007091776
"RI","1959",0.007506538
"RI","1960",0.007135205
"RI","1961",0.006995459
"RI","1962",0.007252257
"RI","1963",0.007024113
"RI","1964",0.006374399
"RI","1965",0.006372227
"RI","1966",0.00722176
"RI","1967",0.007852664
"RI","1968",0.006828737
"RI","1969",0.008847824
"RI","1970",0.006177193
"RI","1971",0.008074717
"RI","1972",0.00648099
"RI","1973",0.005703416
"RI","1974",0.00575441
"RI","1975",0.005518134
"RI","1976",0.00491977
"RI","1977",0.004452022
"RI","1978",0.004061166
"RI","1979",0.004609597
"RI","1980",0.004025123
"RI","1981",0.003559233
"RI","1982",0.003751256
"RI","1983",0.003227218
"RI","1984",0.003821324
"RI","1985",0.003998822
"RI","1986",0.003675759
"RI","1987",0.004281604
"RI","1988",0.003665131
"RI","1989",0.003252548
"RI","1990",0.003164343
"RI","1991",0.002258009
"RI","1992",0.002219646
"RI","1993",0.002886757
"RI","1994",0.003087323
"RI","1995",0.002825794
"RI","1996",0.002966774
"RI","1997",0.002903783
"RI","1998",0.002242428
"RI","1999",0.002155588
"RI","2000",0.002300749
"RI","2001",0.002461479
"RI","2002",0.001125377
"RI","2003",0.002364603
"RI","2004",0.002298419
"RI","2005",0.002929003
"RI","2006",0.00357843
"RI","2007",0.003385929
"RI","2008",0.002925485
"RI","2009",0.002762315
"RI","2010",0.003201275
"RI","2011",0.003181418
"RI","2012",0.003268809
"RI","2013",0.003215705
"RI","2014",0.002958124
"RI","2015",0.003627418
"RI","2016",0.003165542
"RI","2017",0.002907696
"RI","2018",0.002438232
"RI","2019",0.00295595
"RI","2020",0.00407498
"RI","2021",0.002887994
"SC","...1",40
"SC","1950",0.024731001
"SC","1951",0.019716617
"SC","1952",0.020912836
"SC","1953",0.018170145
"SC","1954",0.018541153
"SC","1955",0.016136072
"SC","1956",0.018230531
"SC","1957",0.01759433
"SC","1958",0.015488595
"SC","1959",0.014119842
"SC","1960",0.015930687
"SC","1961",0.016875814
"SC","1962",0.013793283
"SC","1963",0.012462287
"SC","1964",0.011222458
"SC","1965",0.012736678
"SC","1966",0.018416346
"SC","1967",0.019489067
"SC","1968",0.013314686
"SC","1969",0.012726412
"SC","1970",0.011321197
"SC","1971",0.012727895
"SC","1972",0.011846449
"SC","1973",0.011667294
"SC","1974",0.012896794
"SC","1975",0.012448172
"SC","1976",0.010963196
"SC","1977",0.011620146
"SC","1978",0.011447254
"SC","1979",0.011559243
"SC","1980",0.011520996
"SC","1981",0.010794643
"SC","1982",0.009394996
"SC","1983",0.009745674
"SC","1984",0.010272073
"SC","1985",0.011330543
"SC","1986",0.010233134
"SC","1987",0.009301789
"SC","1988",0.009439306
"SC","1989",0.009234171
"SC","1990",0.006938769
"SC","1991",0.007438914
"SC","1992",0.006493683
"SC","1993",0.007288147
"SC","1994",0.008526026
"SC","1995",0.008605807
"SC","1996",0.008557433
"SC","1997",0.007791884
"SC","1998",0.006871388
"SC","1999",0.008369341
"SC","2000",0.006984837
"SC","2001",0.006061389
"SC","2002",0.006362143
"SC","2003",0.006126096
"SC","2004",0.006500703
"SC","2005",0.006382238
"SC","2006",0.006251494
"SC","2007",0.005894346
"SC","2008",0.006269498
"SC","2009",0.00634459
"SC","2010",0.003907267
"SC","2011",0.005261988
"SC","2012",0.006062501
"SC","2013",0.008620234
"SC","2014",0.007878043
"SC","2015",0.007762056
"SC","2016",0.008958829
"SC","2017",0.007627782
"SC","2018",0.00834289
"SC","2019",0.006636905
"SC","2020",0.009648091
"SC","2021",0.008287431
"SD","...1",41
"SD","1950",0.000244118
"SD","1951",0.000218233
"SD","1952",0.000192178
"SD","1953",0.00018643
"SD","1954",0.000191827
"SD","1955",0.000233778
"SD","1956",0.000206007
"SD","1957",0.000189969
"SD","1958",0.00024323
"SD","1959",0.000375575
"SD","1960",0.000334767
"SD","1961",0.000371175
"SD","1962",0.00035638
"SD","1963",0.000328882
"SD","1964",0.000316832
"SD","1965",0.000291343
"SD","1966",0.000287594
"SD","1967",0.00026183
"SD","1968",0.000232762
"SD","1969",0.00019058
"SD","1970",0.000208671
"SD","1971",0.000233652
"SD","1972",0.000192489
"SD","1973",0.000165899
"SD","1974",0.000215977
"SD","1975",0.000281387
"SD","1976",0.000281464
"SD","1977",0.000272951
"SD","1978",0.000276487
"SD","1979",0.000239785
"SD","1980",0.000247122
"SD","1981",0.00026019
"SD","1982",7.43e-05
"SD","1983",0.00019502
"SD","1984",0.001152767
"SD","1985",0.000960684
"SD","1986",0.001283115
"SD","1987",0.001173748
"SD","1988",0.001219813
"SD","1989",0.001109966
"SD","1990",0.001412065
"SD","1991",0.001895085
"SD","1992",0.0016119
"SD","1993",0.001163118
"SD","1994",0.001422224
"SD","1995",0.001372794
"SD","1996",0.001299611
"SD","1997",0.001200865
"SD","1998",0.001230965
"SD","1999",0.001651811
"SD","2000",0.00138746
"SD","2001",0.001369217
"SD","2002",0.001613931
"SD","2003",0.001549298
"SD","2004",0.001558369
"SD","2005",0.001270115
"SD","2006",0.001303268
"SD","2007",0.001448821
"SD","2008",0.001401492
"SD","2009",0.001241727
"SD","2010",0.000819789
"SD","2011",0.000370342
"SD","2012",0.001434386
"SD","2013",0.000828315
"SD","2014",0.000533838
"SD","2015",8.92e-05
"SD","2016",0.000740233
"SD","2017",0.00068871
"SD","2018",0.000668316
"SD","2019",0.000775492
"SD","2020",0.000715624
"SD","2021",0.00060415
"TN","...1",42
"TN","1950",0.017827421
"TN","1951",0.017751066
"TN","1952",0.020042661
"TN","1953",0.020093709
"TN","1954",0.021082866
"TN","1955",0.019445447
"TN","1956",0.015471824
"TN","1957",0.019852734
"TN","1958",0.01883814
"TN","1959",0.016376275
"TN","1960",0.018129981
"TN","1961",0.016657848
"TN","1962",0.016454661
"TN","1963",0.015202302
"TN","1964",0.016751381
"TN","1965",0.016101122
"TN","1966",0.018665169
"TN","1967",0.019436521
"TN","1968",0.019843136
"TN","1969",0.019382879
"TN","1970",0.015953423
"TN","1971",0.017377567
"TN","1972",0.017619306
"TN","1973",0.018982141
"TN","1974",0.01878355
"TN","1975",0.019077551
"TN","1976",0.017685461
"TN","1977",0.01700951
"TN","1978",0.015910159
"TN","1979",0.01534427
"TN","1980",0.014880045
"TN","1981",0.013791851
"TN","1982",0.014772125
"TN","1983",0.015499559
"TN","1984",0.014585551
"TN","1985",0.014701103
"TN","1986",0.01459405
"TN","1987",0.014584265
"TN","1988",0.016296258
"TN","1989",0.015568226
"TN","1990",0.015265238
"TN","1991",0.016974222
"TN","1992",0.013512554
"TN","1993",0.015098915
"TN","1994",0.016423689
"TN","1995",0.016958613
"TN","1996",0.018210798
"TN","1997",0.01561502
"TN","1998",0.019538272
"TN","1999",0.018573587
"TN","2000",0.018877181
"TN","2001",0.021253361
"TN","2002",0.02002047
"TN","2003",0.021594305
"TN","2004",0.022984457
"TN","2005",0.020821418
"TN","2006",0.019556897
"TN","2007",0.021173814
"TN","2008",0.020173905
"TN","2009",0.020781867
"TN","2010",0.023722952
"TN","2011",0.026021689
"TN","2012",0.026737462
"TN","2013",0.0279917
"TN","2014",0.025315767
"TN","2015",0.028819496
"TN","2016",0.033760947
"TN","2017",0.038690001
"TN","2018",0.033939285
"TN","2019",0.028434481
"TN","2020",0.028749525
"TN","2021",0.028712314
"TX","...1",43
"TX","1950",0
"TX","1951",0
"TX","1952",0
"TX","1953",0
"TX","1954",0
"TX","1955",0
"TX","1956",0
"TX","1957",0
"TX","1958",0
"TX","1959",0
"TX","1960",0
"TX","1961",0
"TX","1962",0
"TX","1963",0
"TX","1964",0
"TX","1965",0
"TX","1966",0
"TX","1967",0
"TX","1968",0
"TX","1969",0
"TX","1970",0
"TX","1971",0
"TX","1972",0
"TX","1973",0
"TX","1974",0
"TX","1975",0
"TX","1976",0
"TX","1977",0
"TX","1978",0
"TX","1979",0
"TX","1980",0
"TX","1981",0
"TX","1982",0
"TX","1983",0
"TX","1984",0
"TX","1985",0
"TX","1986",0
"TX","1987",0
"TX","1988",0
"TX","1989",0
"TX","1990",0
"TX","1991",0
"TX","1992",0
"TX","1993",0
"TX","1994",0
"TX","1995",0
"TX","1996",0
"TX","1997",0
"TX","1998",0
"TX","1999",0
"TX","2000",0
"TX","2001",0
"TX","2002",0
"TX","2003",0
"TX","2004",0
"TX","2005",0
"TX","2006",0
"TX","2007",0
"TX","2008",0
"TX","2009",0
"TX","2010",0
"TX","2011",0
"TX","2012",0
"TX","2013",0
"TX","2014",0
"TX","2015",0
"TX","2016",0
"TX","2017",0
"TX","2018",0
"TX","2019",0
"TX","2020",0
"TX","2021",0
"UT","...1",44
"UT","1950",0.00441119
"UT","1951",0.003615392
"UT","1952",0.003851925
"UT","1953",0.003700206
"UT","1954",0.005161193
"UT","1955",0.00326343
"UT","1956",0.004094396
"UT","1957",0.008310118
"UT","1958",0.005835574
"UT","1959",0.005277926
"UT","1960",0.004806242
"UT","1961",0.004979269
"UT","1962",0.005462709
"UT","1963",0.004248884
"UT","1964",0.003950664
"UT","1965",0.003446352
"UT","1966",0.003930129
"UT","1967",0.004940194
"UT","1968",0.003853279
"UT","1969",0.003366915
"UT","1970",0.00315414
"UT","1971",0.003237539
"UT","1972",0.002861518
"UT","1973",0.005451619
"UT","1974",0.003354051
"UT","1975",0.002710287
"UT","1976",0.003368902
"UT","1977",0.002710543
"UT","1978",0.002742335
"UT","1979",0.002710693
"UT","1980",0.003031003
"UT","1981",0.002875314
"UT","1982",0.002920643
"UT","1983",0.002401976
"UT","1984",0.002903353
"UT","1985",0.002960151
"UT","1986",0.003610237
"UT","1987",0.002973609
"UT","1988",0.003316593
"UT","1989",0.003863595
"UT","1990",0.004329295
"UT","1991",0.004050869
"UT","1992",0.003495226
"UT","1993",0.003469101
"UT","1994",0.004872732
"UT","1995",0.00506875
"UT","1996",0.006030253
"UT","1997",0.006374142
"UT","1998",0.005937348
"UT","1999",0.005855269
"UT","2000",0.005344041
"UT","2001",0.005136228
"UT","2002",0.0044178
"UT","2003",0.005221798
"UT","2004",0.004796878
"UT","2005",0.004880854
"UT","2006",0.007333797
"UT","2007",0.007538327
"UT","2008",0.00791485
"UT","2009",0.006260063
"UT","2010",0.006472118
"UT","2011",0.006030994
"UT","2012",0.006198516
"UT","2013",0.007368736
"UT","2014",0.006622914
"UT","2015",0.007584158
"UT","2016",0.007314522
"UT","2017",0.007319938
"UT","2018",0.009509037
"UT","2019",0.008750476
"UT","2020",0.006881385
"UT","2021",0.008348742
"VA","...1",45
"VA","1950",0.031509962
"VA","1951",0.037050131
"VA","1952",0.026767714
"VA","1953",0.025475489
"VA","1954",0.028460443
"VA","1955",0.028264139
"VA","1956",0.031210114
"VA","1957",0.027740475
"VA","1958",0.026501361
"VA","1959",0.024106369
"VA","1960",0.02687885
"VA","1961",0.022693781
"VA","1962",0.023162406
"VA","1963",0.021200571
"VA","1964",0.020197592
"VA","1965",0.020629384
"VA","1966",0.023490473
"VA","1967",0.022159018
"VA","1968",0.019398267
"VA","1969",0.021222323
"VA","1970",0.018023009
"VA","1971",0.018898057
"VA","1972",0.01758262
"VA","1973",0.017809789
"VA","1974",0.017691526
"VA","1975",0.017624697
"VA","1976",0.017932412
"VA","1977",0.017348519
"VA","1978",0.01534601
"VA","1979",0.016179725
"VA","1980",0.014551624
"VA","1981",0.012889387
"VA","1982",0.012638814
"VA","1983",0.013930048
"VA","1984",0.015646966
"VA","1985",0.016320335
"VA","1986",0.015254161
"VA","1987",0.015656388
"VA","1988",0.015475336
"VA","1989",0.014558488
"VA","1990",0.014076057
"VA","1991",0.014005396
"VA","1992",0.01250538
"VA","1993",0.015099618
"VA","1994",0.01193621
"VA","1995",0.012651135
"VA","1996",0.012376651
"VA","1997",0.013840612
"VA","1998",0.014335115
"VA","1999",0.013469188
"VA","2000",0.017400797
"VA","2001",0.011479526
"VA","2002",0.012281667
"VA","2003",0.011571255
"VA","2004",0.013964024
"VA","2005",0.015661507
"VA","2006",0.018186976
"VA","2007",0.01662227
"VA","2008",0.015788646
"VA","2009",0.016128549
"VA","2010",0.020777057
"VA","2011",0.019442584
"VA","2012",0.020107098
"VA","2013",0.017202742
"VA","2014",0.015927838
"VA","2015",0.01682406
"VA","2016",0.016515458
"VA","2017",0.018534756
"VA","2018",0.024060915
"VA","2019",0.020890772
"VA","2020",0.026023186
"VA","2021",0.017682272
"VT","...1",46
"VT","1950",0.002000741
"VT","1951",0.001978645
"VT","1952",0.003475923
"VT","1953",0.002865591
"VT","1954",0.002776312
"VT","1955",0.002153999
"VT","1956",0.002135087
"VT","1957",0.002306906
"VT","1958",0.002065993
"VT","1959",0.001989158
"VT","1960",0.00188063
"VT","1961",0.001795854
"VT","1962",0.001913439
"VT","1963",0.001695567
"VT","1964",0.001515129
"VT","1965",0.001695182
"VT","1966",0.002020031
"VT","1967",0.00220153
"VT","1968",0.002049177
"VT","1969",0.001746355
"VT","1970",0.001556738
"VT","1971",0.001754142
"VT","1972",0.001493035
"VT","1973",0.001460278
"VT","1974",0.001334105
"VT","1975",0.001493654
"VT","1976",0.001827383
"VT","1977",0.001842201
"VT","1978",0.001741431
"VT","1979",0.00196891
"VT","1980",0.00168339
"VT","1981",0.001620391
"VT","1982",0.001782211
"VT","1983",0.001931191
"VT","1984",0.001457382
"VT","1985",0.001982736
"VT","1986",0.001658753
"VT","1987",0.00187746
"VT","1988",0.002068179
"VT","1989",0.00160524
"VT","1990",0.0012472
"VT","1991",0.001345344
"VT","1992",0.001416579
"VT","1993",0.001346211
"VT","1994",0.001359637
"VT","1995",0.001660326
"VT","1996",0.001528806
"VT","1997",0.001475591
"VT","1998",0.001475974
