"","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","sales","Log_CORPINCTX","group","type","year_pass_intro","year_effective","Post","treatment","rel_year","Log_INCTAX","Log_SALESTAX","Log_TOTLTAX","Diff_Log_CIT"
"831","MT",1990,11610,80316,"790","103609","182574","95740",359959,182574,857685,"279643","NA",20,33.34,11.2937241328886,"c","Step-wise",2023,2025,"0",0,"inf","12.541269068647335","NA","13.661992178193197",0.358120282972772
"832","MT",1991,11652,70784,"783","77405","183377","82913",353744,183377,817679,"282960","NA",20,33.34,11.167388265442,"c","Step-wise",2023,2025,"0",0,"inf","12.553060823879362","NA","13.614225118029898",-0.126335867446691
"833","MT",1992,17196,57683,"849","182204","202157","123795",379221,202157,1034876,"321538","NA",20,33.34,10.962717781702,"c","Step-wise",2023,2025,"0",0,"inf","12.680871011631673","NA","13.849792170740917",-0.204670483739951
"834","MT",1993,17593,85054,"830","234637","200143","97141",442041,200143,1129966,"356987","NA",20,33.34,11.3510416278762,"c","Step-wise",2023,2025,"0",0,"inf","12.785454645532923","NA","13.93769810174028",0.38832384617422
"835","MT",1994,22844,68872,"928","226373","242219","90893",414516,242219,1160867,"345644","NA",20,33.34,11.1400049883378,"c","Step-wise",2023,2025,"0",0,"inf","12.753164622623009","NA","13.96467769770106",-0.211036639538429
"836","MT",1995,25915,75520,"962","229500","249108","83241",447613,249108,1214152,"372093","NA",20,33.34,11.2321528008194,"c","Step-wise",2023,2025,"0",0,"inf","12.826899102010492","NA","14.009556448694779",0.0921478124815902
"837","MT",1996,26822,75762,"1050","229692","269478","88303",458854,269478,1211162,"383092","NA",20,33.34,11.2353521266667,"c","Step-wise",2023,2025,"0",0,"inf","12.856030448194534","NA","14.00709078732903",0.00319932584735483
"838","MT",1997,27209,81999,"997","234906","274367","93907",488275,274367,1308855,"406276","NA",20,33.34,11.3144623310501,"c","Step-wise",2023,2025,"0",0,"inf","12.914788010578171","NA","14.084663267175053",0.079110204383344
"839","MT",1998,28687,77928,"1043","227511","274745","76112",522089,274745,1327652,"444161","NA",20,33.34,11.2635406024508,"c","Step-wise",2023,2025,"0",0,"inf","13.00394238829891","NA","14.098922526485119",-0.0509217285992882
"840","MT",1999,22304,89624,"1076","228305","304341","74190",572656,304341,1345730,"483032","NA",20,33.34,11.4033784202386,"c","Step-wise",2023,2025,"0",0,"inf","13.087838183028095","NA","14.11244717471143",0.139837817787768
"841","MT",2000,25156,99772,"1196","218883","343911","85226",616033,343911,1410760,"516261","NA",20,33.34,11.5106428618127,"c","Step-wise",2023,2025,"0",0,"inf","13.154367730536432","NA","14.159639124234404",0.107264441574115
"842","MT",2001,29013,103670,"1277","204240","352364","131900",659685,352364,1495810,"556015","NA",20,33.34,11.5489680563172,"c","Step-wise",2023,2025,"0",0,"inf","13.228550551286075","NA","14.218178424103105",0.0383251945044822
"843","MT",2002,25991,68173,"1692","181501","370801","88882",585741,370801,1442731,"517568","NA",20,33.34,11.1298038710165,"c","Step-wise",2023,2025,"0",0,"inf","13.156896196455493","NA","14.182048403191747",-0.419164185300646
"844","MT",2003,29041,44137,"1771","186503","385840","111095",579967,385840,1487019,"535830","NA",20,33.34,10.6950537119368,"c","Step-wise",2023,2025,"0",0,"inf","13.191572225566638","NA","14.21228400276483",-0.434750159079663
"845","MT",2004,37855,67723,"1112","183937","437051","83503",673305,437051,1625692,"605582","NA",20,33.34,11.1231811353249,"c","Step-wise",2023,2025,"0",0,"inf","13.313945258074483","NA","14.301444129253081",0.428127423388071
"846","MT",2005,40887,98214,"1010","185349","455151","181201",811604,455151,1875545,"713390","NA",20,33.34,11.4949040503724,"c","Step-wise",2023,2025,"0",0,"inf","13.47778353442713","NA","14.444409841817944",0.37172291504749
"847","MT",2006,43431,153675,"1139","194362","513927","247385",922586,513927,2126324,"768911","NA",20,33.34,11.9425952617752,"c","Step-wise",2023,2025,"0",0,"inf","13.552730507069585","NA","14.569905225143621",0.4476912114028
"848","MT",2007,85425,178707,"3023","201825","530159","264740",1011623,530159,2319992,"832916","NA",20,33.34,12.0935028721766,"c","Step-wise",2023,2025,"0",0,"inf","13.632688075728117","NA","14.657074295360685",0.15090761040142
"849","MT",2008,90416,161713,"3128","220327","544402","347221",1031777,544402,2457929,"870064","NA",20,33.34,11.9935784381283,"c","Step-wise",2023,2025,"0",0,"inf","13.676322051143517","NA","14.714829683418351",-0.0999244340483187
"850","MT",2009,92600,164255,"2768","235150","529392","349714",991451,529392,2407400,"827196","NA",20,33.34,12.0091753772838,"c","Step-wise",2023,2025,"0",0,"inf","13.625796947134669","NA","14.694057884927771",0.01559693915552
"851","MT",2010,97429,93225,"2925","236830","532013","253649",808039,532013,2142809,"714814","NA",20,33.34,11.442771205047,"c","Step-wise",2023,2025,"0",0,"inf","13.479777647973762","NA","14.577628143092126",-0.56640417223681
"852","MT",2011,98685,123985,"3089","243684","533372","278372",936614,533372,2303516,"812629","NA",20,33.34,11.727915869528,"c","Step-wise",2023,2025,"0",0,"inf","13.608029949814298","NA","14.649947209285799",0.285144664481029
"853","MT",2012,99751,132361,"3222","257189","544733","305617",1032541,544733,2459324,"900180","NA",20,33.34,11.7932883171596,"c","Step-wise",2023,2025,"0",0,"inf","13.710350022309115","NA","14.715397073397034",0.0653724476315709
"854","MT",2013,96285,170999,"3230","262313","558961","282356",1216499,558961,2644610,"1045500","NA",20,33.34,12.0494129875145,"c","Step-wise",2023,2025,"0",0,"inf","13.860005797850825","NA","14.788034164387886",0.256124670354858
"855","MT",2014,98851,150139,"3311","268508","550254","305614",1213400,550254,2655553,"1063261","NA",20,33.34,11.9193168106546,"c","Step-wise",2023,2025,"0",0,"inf","13.876851158700736","NA","14.79216347722196",-0.130096176859913
"856","MT",2015,108470,168039,"3594","268057","603200","269287",1348517,603200,2843465,"1180478","NA",20,33.34,12.0319513743016,"c","Step-wise",2023,2025,"0",0,"inf","13.981429999162936","NA","14.86053393687884",0.112634563646989
"857","MT",2016,107039,118969,"4282","278497","562474","164373",1300011,562474,2627943,"1181042","NA",20,33.34,11.6866182339549,"c","Step-wise",2023,2025,"0",0,"inf","13.981907657629282","NA","14.781711968853701",-0.345333140346682
"858","MT",2017,105463,124821,"4594","277615","620235","167471",1305165,620235,2729685,"1180344","NA",20,33.34,11.7346359899926,"c","Step-wise",2023,2025,"0",0,"inf","13.981316479380297","NA","14.81969677588844",0.0480177560376838
"859","MT",2018,110183,175954,"4920","300258","655034","185397",1480269,655034,3003980,"1304315","NA",20,33.34,12.0779778762225,"c","Step-wise",2023,2025,"0",0,"inf","14.081188556713927","NA","14.915448634054385",0.343341886229942
"860","MT",2019,116554,185097,"5435","312300","663096","202463",1597960,663096,3168557,"1412863","NA",20,33.34,12.1286352909748,"c","Step-wise",2023,2025,"0",0,"inf","14.161128700136606","NA","14.968786837168874",0.0506574147523189
"861","NC",1977,36047,204291,"37819","38041","1128763","0",986383,617262,2384780,"782092","NA",26,33.34,12.2273007269719,"t","Step-wise",2015,2016,"0",0,"-38","13.5697276596664","NA","14.684617434863332",0.265461212820714
"862","NC",1978,37562,230088,"41530","39304","1241045","0",1078335,660713,2608437,"848247","NA",26,33.34,12.3462171234249,"t","Step-wise",2015,2016,"0",0,"-37","13.65092714594703","NA","14.77426174934154",0.11891639645302
"863","NC",1979,40844,254778,"45217","42768","1352485","1013",1251005,704192,2914931,"996227","NA",26,33.34,12.4481478567232,"t","Step-wise",2015,2016,"0",0,"-36","13.811730422245407","NA","14.885356706817621",0.101930733298298
"864","NC",1980,41841,291752,"49335","45908","1413025","1292",1472259,719461,3215348,"1180507","NA",26,33.34,12.5836594053095,"t","Step-wise",2015,2016,"0",0,"-35","13.981454565180933","NA","14.983446152408801",0.135511548586299
"865","NC",1981,42784,279937,"56127","51047","1496377","1385",1583454,757498,3431002,"1303517","NA",26,33.34,12.5423198568351,"t","Step-wise",2015,2016,"0",0,"-34","14.08057655408116","NA","15.048362904760848",-0.0413395484744523
"866","NC",1982,48372,277460,"64507","56871","1673132","1217",1726830,893620,3790035,"1449370","NA",26,33.34,12.5334320576347,"t","Step-wise",2015,2016,"0",0,"-33","14.186639537223154","NA","15.147885811844464",-0.0088877992003713
"867","NC",1983,37861,306534,"71435","62003","1763988","1197",1856641,938285,4028477,"1550107","NA",26,33.34,12.6330839580593,"t","Step-wise",2015,2016,"0",0,"-32","14.253834518770876","NA","15.208898946862002",0.0996519004246075
"868","NC",1984,41193,368047,"79023","72530","1998866","1334",2153034,996747,4636021,"1784987","NA",26,33.34,12.8159659263872,"t","Step-wise",2015,2016,"0",0,"-31","14.39492169025619","NA","15.349367013198561",0.182881968327877
"869","NC",1985,45084,490296,"86671","79489","2161583","1469",2513759,1001969,5198024,"2023463","NA",26,33.34,13.1027645693356,"t","Step-wise",2015,2016,"0",0,"-30","14.520320957981388","NA","15.46378911133336",0.2867986429484
"870","NC",1986,54712,512095,"95489","69007","2312029","1436",2718844,927960,5579710,"2206749","NA",26,33.34,13.146265433685,"t","Step-wise",2015,2016,"0",0,"-29","14.607030949727283","NA","15.534647361680772",0.0435008643493529
"871","NC",1987,54363,566480,"106048","78316","2535085","1436",3166724,1074066,6274524,"2600244","NA",26,33.34,13.2471970543257,"t","Step-wise",2015,2016,"0",0,"-28","14.771115844742281","NA","15.65200818353116",0.100931620640704
"872","NC",1988,61999,633049,"121156","80370","2821701","1579",3417434,1194029,6843064,"2784385","NA",26,33.34,13.3583031072931,"t","Step-wise",2015,2016,"0",0,"-27","14.83953758110512","NA","15.738746142514017",0.11110605296744
"873","NC",1989,57827,789261,"122598","86892","2916047","1524",3820026,1214214,7369389,"3030765","NA",26,50,13.5788523436053,"t","Step-wise",2015,2016,"0",0,"-26","14.924325620866565","NA","15.81284535706532",0.220549236312248
"874","NC",1990,69572,612388,"132668","99342","3192321","1540",4002778,1419410,7864737,"3390390","NA",26,50,13.3251213475378,"t","Step-wise",2015,2016,"0",0,"-25","15.036455516987338","NA","15.877899654627425",-0.253730996067588
"875","NC",1991,76728,499958,"154700","92478","3126370","1648",4034432,1436499,7850043,"3534474","NA",26,50,13.1222793738761,"t","Step-wise",2015,2016,"0",0,"-24","15.078075048504411","NA","15.876029567450596",-0.202841973661625
"876","NC",1992,79800,643865,"161398","112183","3972981","1621",4226883,1801940,9009742,"3583018","NA",26,50,13.3752443557824,"t","Step-wise",2015,2016,"0",0,"-23","15.091716019997609","NA","16.01381699432437",0.25296498190629
"877","NC",1993,79689,710658,"165328","120592","4211669","1735",4702674,1857947,9753838,"3992016","NA",26,50,13.4739465804034,"t","Step-wise",2015,2016,"0",0,"-22","15.199806924421491","NA","16.09317140654337",0.0987022246210287
"878","NC",1994,93601,737260,"164406","127087","4597688","1863",5025408,2008683,10518600,"4288148","NA",26,50,13.5106958905055,"t","Step-wise",2015,2016,"0",0,"-21","15.271365496062522","NA","16.16865567657002",0.0367493101020564
"879","NC",1995,117518,906007,"184382","128616","4861376","1919",5605122,2067265,11425714,"4699115","NA",26,50,13.7168023112646,"t","Step-wise",2015,2016,"0",0,"-20","15.362884751077676","NA","16.251376987321382",0.206106420759077
"880","NC",1996,96653,939278,"198197","11448","5143859","1869",5868286,2173293,11882318,"4929008","NA",26,50,13.7528667740113,"t","Step-wise",2015,2016,"0",0,"-19","15.41064830873347","NA","16.29056197071088",0.0360644627467224
"881","NC",1997,98368,981378,"230081","0","5316289","1970",6440341,2259458,12678199,"5458963","NA",26,50,13.7967129854313,"t","Step-wise",2015,2016,"0",0,"-18","15.512769402942794","NA","16.355394462185156",0.04384621142
"882","NC",1998,110862,999759,"227148","217","5735162","2015",7124468,2462388,13869426,"6124709","NA",26,50,13.8152695289191,"t","Step-wise",2015,2016,"0",0,"-17","15.627841803062338","NA","16.445197407152037",0.0185565434878026
"883","NC",1999,127870,920583,"226999","31","5868703","1950",7506736,2526546,14436294,"6586153","NA",26,50,13.7327624439771,"t","Step-wise",2015,2016,"0",0,"-16","15.700479972744875","NA","16.485256010289724",-0.0825070849420175
"884","NC",2000,109318,1197162,"158393","19","5941139","1937",8406832,2566573,15315386,"7209670","NA",26,50,13.9954643137286,"t","Step-wise",2015,2016,"0",0,"-15","15.790933738449448","NA","16.544368501979715",0.262701869751478
"885","NC",2001,72322,723635,"398278","4","6214959","2047",8249917,2758881,15599964,"7526282","NA",26,50,13.4920424005983,"t","Step-wise",2015,2016,"0",0,"-14","15.833911719537173","NA","16.562779164524795",-0.503421913130259
"886","NC",2002,104795,668124,"273669","0","6564585","1889",7933366,2823870,15537366,"7265242","NA",26,50,13.4122290640344,"t","Step-wise",2015,2016,"0",0,"-13","15.798612164824034","NA","16.558758390467855",-0.0798133365638929
"887","NC",2003,107435,898369,"311879","0","6752122","1858",7987511,2746998,15848650,"7089142","NA",26,50,13.708336176023,"t","Step-wise",2015,2016,"0",0,"-12","15.774074875670532","NA","16.57859488115852",0.296107111988547
"888","NC",2004,131728,837085,"337741","0","7269201","1894",8348063,2917379,16836454,"7510978","NA",26,50,13.6376808974815,"t","Step-wise",2015,2016,"0",0,"-11","15.831876241626448","NA","16.639056974534206",-0.0706552785414569
"889","NC",2005,144173,1271985,"388000","0","7615545","1932",9699538,3013463,18639618,"8427553","NA",26,50,14.0560892303598,"t","Step-wise",2015,2016,"0",0,"-10","15.947017015005612","NA","16.740799873449493",0.418408332878336
"890","NC",2006,152683,1308022,"357075","0","8366868","1967",10775300,3345220,20602902,"9467278","NA",26,50,14.0840266304297,"t","Step-wise",2015,2016,"0",0,"-9","16.063351989843078","NA","16.840942497624436",0.027937400069856
"891","NC",2007,162303,1565544,"399207","0","8866005","1898",12154495,3663582,22612798,"10588951","NA",26,50,14.26374392539,"t","Step-wise",2015,2016,"0",0,"-8","16.17532165695831","NA","16.934026587150537",0.179717294960341
"892","NC",2008,198359,1206412,"456035","0","8934786","1889",12200339,3664857,22809716,"10993927","NA",26,50,14.003161223136,"t","Step-wise",2015,2016,"0",0,"-7","16.21285358739525","NA","16.942697143503533",-0.26058270225408
"893","NC",2009,196785,901445,"534642","0","8435185","1740",10461798,3471751,20525663,"9560353","NA",26,50,13.7117543103356,"t","Step-wise",2015,2016,"0",0,"-6","16.073135209032078","NA","16.837186514851712",-0.291406912800332
"894","NC",2010,197097,1294314,"621546","0","9433591","1464",10428003,3576598,21514930,"9133689","NA",26,50,14.0734913830297,"t","Step-wise",2015,2016,"0",0,"-5","16.027480223537825","NA","16.884257670705505",0.361737072694055
"895","NC",2011,207340,1092078,"500226","0","9934501","1610",10961570,3749493,22400573,"9869492","NA",26,50,13.9035928613075,"t","Step-wise",2015,2016,"0",0,"-4","16.10495894098681","NA","16.92459709685524",-0.169898521722168
"896","NC",2012,216751,1220072,"523265","0","9540442","1562",11603868,3966784,22714557,"10383796","NA",26,50,14.0144204313615,"t","Step-wise",2015,2016,"0",0,"-3","16.155757072124402","NA","16.938516554454097",0.110827570053969
"897","NC",2013,230263,1285907,"575863","0","9713199","1656",12354073,4120639,23767449,"11068166","NA",26,50,14.0669748639019,"t","Step-wise",2015,2016,"0",0,"-2","16.21958361796947","NA","16.983827513425705",0.0525544325403668
"898","NC",2014,292454,1360628,"625656","NA","9980713","1776",11751148,4138531,23512645,"10390520","NA",26,50,14.1234569158376,"t","Step-wise",2015,2016,"0",0,"-1","16.15640440994624","NA","16.97304891950489",0.0564820519357525
"899","NC",2015,297979,1330223,"631302","NA","10733859","1870",12527873,3871281,25084225,"11197650","NA",26,50,14.100857155316,"t","Step-wise",2015,2016,"1",1,"0","16.231214492821156","NA","17.037749720466085",-0.0225997605216399
"900","NC",2016,314770,1066511,"609823","NA","11149894","1961",13109468,3962050,26218693,"12042957","NA",26,60,13.8799031309519,"t","Step-wise",2015,2016,"1",1,"1","16.30399056569734","NA","17.081983187612703",-0.220954024364032
"901","NC",2017,346082,757041,"826889","NA","11698702","1892",12843373,4041804,26868715,"12086332","NA",26,66.67,13.5371726921154,"t","Step-wise",2015,2016,"1",1,"2","16.307585785326122","NA","17.106473156597364",-0.342730438836524
"902","NC",2018,348322,742512,"757312","NA","12213452","1913",13352120,4281696,27854728,"12609608","NA",26,100,13.5177943111446,"t","Step-wise",2015,2016,"1",1,"3","16.349969621018577","NA","17.14251327653567",-0.0193783809708528
"903","NC",2019,352886,836415,"842349","NA","12802893","1824",14095305,4426315,29324429,"13258890","NA",26,100,13.6368801803787,"t","Step-wise",2015,2016,"1",1,"4","16.40017882881084","NA","17.19393148087349",0.119085869234116
"904","ND",1977,5799,21800,"NA","2605","NA","15418",76837,54721,296330,"55037","110224",27,33.34,9.98966524877718,"t","Direct",2015,2016,"0",0,"-38","10.915760965307776","11.610269937832976","12.59922897717074",0.107809996368166
"905","ND",1978,9282,20921,"NA","2625","NA","18619",90092,60792,309589,"69171","97471",27,33.34,9.94850871818365,"t","Direct",2015,2016,"0",0,"-37","11.144336978624723","11.487310176845673","12.643000890350752",-0.0411565305935326
"906","ND",1979,10063,28871,"NA","2487","NA","25503",78089,67286,324791,"49218","108992",27,33.34,10.2705929100897,"t","Direct",2015,2016,"0",0,"-36","10.804014689230804","11.59902976402236","12.690937177526143",0.32208419190601
"907","ND",1980,11095,36348,"NA","2174","NA","43927",89694,67802,371861,"53346","124012",27,33.34,10.5008944608152,"t","Direct",2015,2016,"0",0,"-35","10.884554277349194","11.728133614098402","12.82627540751454",0.230301550725578
"908","ND",1981,12712,41051,"NA","2495","NA","103390",103470,67039,450755,"62419","129509",27,33.34,10.6225704751198,"t","Direct",2015,2016,"0",0,"-34","11.041624995190192","11.771505655776348","13.018679233627447",0.121676014304558
"909","ND",1982,14133,37734,"NA","2072","NA","186685",73076,72297,532631,"35342","146935",27,33.34,10.5383168237716,"t","Direct",2015,2016,"0",0,"-33","10.472827337368001","11.897745591101105","13.18558415570004",-0.0842536513482361
"910","ND",1983,16084,30594,"NA","1746","NA","184527",65730,72961,526006,"35136","146377",27,33.34,10.3285591902832,"t","Direct",2015,2016,"0",0,"-32","10.466981524869203","11.893940764342114","13.173067898498896",-0.209757633488348
"911","ND",1984,18290,43712,"NA","1867","NA","199553",117663,100316,684399,"73951","204342",27,33.34,10.6853779429305,"t","Direct",2015,2016,"0",0,"-31","11.211157990697956","12.227550339706404","13.436296359865269",0.356818752647252
"912","ND",1985,17116,84445,"NA","1821","NA","176278",160627,106117,692213,"76182","187457",27,33.34,11.343855713852,"t","Direct",2015,2016,"0",0,"-30","11.240880493297846","12.14130476475836","13.447648990706245",0.658477770921561
"913","ND",1986,17426,56312,"NA","1967","NA","146971",129680,102531,616076,"73368","177042",27,33.34,10.938662935288,"t","Direct",2015,2016,"0",0,"-29","11.20324315223878","12.084142271543183","13.331125611528764",-0.405192778564054
"914","ND",1987,20667,33442,"NA","2123","NA","95808",113592,105888,573373,"80150","193779",27,33.34,10.4175678740226,"t","Direct",2015,2016,"0",0,"-28","11.291655158037699","12.174473613434401","13.259291743774794",-0.521095061265354
"915","ND",1988,12605,41765,"NA","1133","NA","93257",155999,153110,664458,"114234","206018",27,33.34,10.63981394719,"t","Direct",2015,2016,"0",0,"-27","11.646004255185732","12.235718822595203","13.406726949720284",0.222246073167394
"916","ND",1989,11675,42433,"NA","1135","NA","79499",147957,156113,666140,"105524","222805",27,33.34,10.655681640387,"t","Direct",2015,2016,"0",0,"-26","11.566693694178412","12.31405222843516","13.409255137641665",0.0158676931969808
"917","ND",1990,12791,46762,"NA","2129","NA","79576",152449,149524,677112,"105687","230973",27,33.34,10.752826186271,"t","Direct",2015,2016,"0",0,"-25","11.5682371747013","12.350056099555683","13.425591973957365",0.0971445458839941
"918","ND",1991,11737,50911,"NA","2133","NA","108015",165184,184538,755054,"114273","235255",27,33.34,10.8378342892099,"t","Direct",2015,2016,"0",0,"-24","11.646345601406011","12.368425311206886","13.53454454885231",0.0850081029388683
"919","ND",1992,18919,38610,"NA","1908","NA","83305",158107,155370,693007,"119497","232720",27,33.34,10.5612665892583,"t","Direct",2015,2016,"0",0,"-23","11.691046545436066","12.357591293169083","13.448795379131127",-0.276567699951567
"920","ND",1993,17707,54174,"NA","2134","NA","131035",179861,201601,836438,"125687","248598",27,33.34,10.8999563675355,"t","Direct",2015,2016,"0",0,"-22","11.741549968386757","12.423592412974093","13.636907678311847",0.338689778277249
"921","ND",1994,19989,71461,"NA","1953","NA","110396",208405,240530,884714,"136944","256203",27,33.34,11.1769071253222,"t","Direct",2015,2016,"0",0,"-21","11.827327362121391","12.453725377978088","13.693019707919571",0.276950757786661
"922","ND",1995,25274,69880,"NA","1991","NA","113425",212877,264693,958725,"142997","283382",27,33.34,11.154534764248,"t","Direct",2015,2016,"0",0,"-20","11.870578930001003","12.554551089754403","13.773359555704332",-0.0223723610742024
"923","ND",1996,28930,74299,"NA","2079","NA","115470",225891,277620,985327,"151592","282131",27,33.34,11.2158527716651,"t","Direct",2015,2016,"0",0,"-19","11.92894798034945","12.550126781062502","13.800728844756591",0.0613180074170838
"924","ND",1997,27421,75223,"NA","2212","NA","135552",238539,294680,1064010,"163316","311433",27,33.34,11.2282123142389,"t","Direct",2015,2016,"0",0,"-18","12.003442253338335","12.648939505792338","13.877555347335802",0.0123595425737832
"925","ND",1998,29302,82544,"NA","2295","NA","121192",260417,300867,1078375,"177873","309139",27,33.34,11.3210867634844,"t","Direct",2015,2016,"0",0,"-17","12.088825091477922","12.641546292920719","13.89096583637888",0.0928744492455706
"926","ND",1999,29078,93595,"NA","2398","NA","100114",275568,304569,1106499,"181973","332814",27,33.34,11.4467322422354,"t","Direct",2015,2016,"0",0,"-16","12.111613603405386","12.715339054352079","13.916711534722268",0.125645478750997
"927","ND",2000,35741,78221,"NA","2486","NA","144740",276842,324779,1172373,"198621","330269",27,33.34,11.2672934326819,"t","Direct",2015,2016,"0",0,"-15","12.199153765184379","12.707662752902257","13.974540457870985",-0.17943880955354
"928","ND",2001,33657,63390,"NA","2576","NA","164624",276875,280744,1164353,"213485","340126",27,33.34,11.0570613992782,"t","Direct",2015,2016,"0",0,"-14","12.271321851571393","12.737071416176779","13.967676125902916",-0.210232033403676
"929","ND",2002,36036,49990,"NA","1375","NA","138244",249580,284361,1117299,"199590","335613",27,33.34,10.8195782644076,"t","Direct",2015,2016,"0",0,"-13","12.204020541404043","12.723713989416126","13.926424723520261",-0.237483134870596
"930","ND",2003,34612,55989,"NA","1435","NA","161253",255379,288775,1177727,"199390","360831",27,33.34,10.9329105218512,"t","Direct",2015,2016,"0",0,"-12","12.203017984800946","12.796164983657063","13.979096867609128",0.113332257443624
"931","ND",2004,46226,49807,"NA","1478","NA","175625",263789,299434,1228890,"213982","367304",27,33.34,10.8159108153838,"t","Direct",2015,2016,"0",0,"-11","12.27364717831683","12.813945122028885","14.021621880880966",-0.116999706467448
"932","ND",2005,39770,75836,"NA","1536","NA","262339",317844,299540,1403293,"242008","410216",27,33.34,11.2363283929219,"t","Direct",2015,2016,"0",0,"-10","12.396726062443664","12.924439129222966","14.154332175484784",0.420417577538137
"933","ND",2006,49241,120113,"NA","1621","NA","346672",395743,311605,1621912,"275630","427487",27,33.34,11.6961882453409,"t","Direct",2015,2016,"0",0,"-9","12.526814665608278","12.965679157539853","14.299116258178294",0.459859852419006
"934","ND",2007,50997,136424,"NA","1787","NA","391337",453318,324365,1782990,"316894","484341",27,33.34,11.8235229619928,"t","Direct",2015,2016,"0",0,"-8","12.666322612082292","13.090544483077679","14.393802288304592",0.127334716651816
"935","ND",2008,57272,161925,"NA","1901","NA","791692",479174,343328,2312056,"317249","530078",27,33.34,11.9948885440511,"t","Direct",2015,2016,"0",0,"-7","12.667442233483408","13.180779444511211","14.653647729934358",0.171365582058367
"936","ND",2009,42660,129542,"NA","1942","NA","827417",499707,337397,2414494,"370165","607171",27,33.34,11.7717604318643,"t","Direct",2015,2016,"0",0,"-6","12.821704131162011","13.316565743712198","14.697000299306106",-0.22312811218683
"937","ND",2010,59486,88347,"NA","2125","NA","1136553",392111,345038,2645695,"303764","603740",27,33.34,11.3890275213139,"t","Direct",2015,2016,"0",0,"-5","12.62400636310974","13.310898920664751","14.78844434868358",-0.382732910550345
"938","ND",2011,61375,160640,"NA","2292","NA","1021709",593756,392807,2960240,"433116","776378",27,33.34,11.9869211154855,"t","Direct",2015,2016,"0",0,"-4","12.978760869489635","13.562394793966197","14.90078090409443",0.597893594171557
"939","ND",2012,62880,215622,"NA","2398","NA","1713225",648149,471746,4146149,"432527","1122783",27,33.34,12.2812821536275,"t","Direct",2015,2016,"0",0,"-3","12.977400031151205","13.931320982635613","15.237690509585837",0.294361038141995
"940","ND",2013,73437,225719,"NA","2808","NA","2457530",867485,494742,5298770,"641766","1268695",27,33.34,12.3270461418057,"t","Direct",2015,2016,"0",0,"-2","13.37197903024963","14.053499371078912","15.482985276116972",0.0457639881781784
"941","ND",2014,86656,250438,"NA","3026","NA","3293053",748966,527934,6120435,"498528","1320196",27,33.34,12.4309666638826,"t","Direct",2015,2016,"0",0,"-1","13.119415035312155","14.093290768388254","15.627143730393929",0.103920522076947
"942","ND",2015,78671,186039,"NA","3505","NA","2849324",722170,546733,5736355,"536131","1389083",27,33.34,12.1337116081355,"t","Direct",2015,2016,"1",1,"0","13.19213381317647","14.14415437517079","15.562334549165186",-0.297255055747165
"943","ND",2016,59907,103069,"NA","3910","NA","1550122",454194,479555,3709105,"351125","1017269",27,50,11.5431539458396,"t","Direct",2015,2016,"1",1,"1","12.768897564406545","13.832632143497323","15.12630116558841",-0.590557662295856
"944","ND",2017,70152,60871,"NA","4401","NA","1517134",380378,477252,3465326,"319507","872176",27,50,11.0165121498071,"t","Direct",2015,2016,"1",1,"2","12.6745344617929","13.678746517387587","15.058317269874632",-0.526641796032493
"945","ND",2018,74562,107277,"NA","4549","NA","2115757",474912,482971,4205184,"367635","912532",27,60,11.5831695533587,"t","Direct",2015,2016,"1",1,"3","12.814845877118437","13.723978432317049","15.251828607863485",0.56665740355163
"946","ND",2019,84226,146523,"NA","4636","NA","2610995",561797,510485,4969744,"415274","1053147",27,100,11.8949376917036,"t","Direct",2015,2016,"1",1,"4","12.936693822313515","13.867293382512381","15.418878887691848",0.311768138344878
"947","NE",1977,7503,41946,"2066","2915","343083","1131",212541,144347,612918,"170595","NA",21,33.34,10.64413835574,"t","Direct",1987,1988,"0",0,"-10","12.047047605286654","NA","13.3259864376182",0.385987882026134
"948","NE",1978,8625,47067,"2230","3103","397407","1243",220497,156923,680204,"173430","NA",21,33.34,10.7593273975011,"t","Direct",1987,1988,"0",0,"-9","12.063529338744631","NA","13.430148032161288",0.115189041761026
"949","NE",1979,7756,49985,"2429","3510","416048","1516",258542,163487,742560,"208557","NA",21,33.34,10.8194782394013,"t","Direct",1987,1988,"0",0,"-8","12.2479676641541","NA","13.517858954475003",0.0601508419002137
"950","NE",1980,10188,57579,"2592","2502","446856","2948",293400,169842,816767,"235821","NA",21,33.34,10.960913196874,"t","Direct",1987,1988,"0",0,"-7","12.370828321644106","NA","13.613109143449336",0.141434957472709
"951","NE",1981,10571,54128,"2746","3110","465580","4196",255289,184368,803960,"201161","NA",21,33.34,10.8991068910205,"t","Direct",1987,1988,"0",0,"-6","12.211860861440774","NA","13.597304795679689",-0.0618063058534997
"952","NE",1982,12528,48498,"2980","3025","491082","6010",275058,202565,860527,"226560","NA",21,33.34,10.7892778389619,"t","Direct",1987,1988,"0",0,"-5","12.330765089487493","NA","13.665300271247814",-0.10982905205859
"953","NE",1983,13670,51635,"6007","3570","560307","5217",332297,203699,987054,"280662","NA",21,33.34,10.8519550161055,"t","Direct",1987,1988,"0",0,"-4","12.544906377339737","NA","13.802480028165213",0.0626771771436054
