"","State_Acronym","year","real_totRev_capita","treatment"
"756","NY",2009,1563.37933385356,0
"757","NY",2010,1508.35543235604,0
"758","NY",2011,1549.03368710651,0
"759","NY",2012,1591.97286211456,0
"760","NY",2013,1611.2229313378,0
"761","NC",1976,645.564152558891,0
"762","NC",1977,692.147826617775,0
"763","NC",1978,694.622068300255,0
"764","NC",1979,689.45868961233,0
"765","NC",1980,661.490861000258,0
"766","NC",1981,633.657802118874,0
"767","NC",1982,652.505649818207,0
"768","NC",1983,665.561683566839,0
"769","NC",1984,723.880360822446,0
"770","NC",1985,772.451687911371,0
"771","NC",1986,805.333142669798,0
"772","NC",1987,862.524570412308,0
"773","NC",1988,892.587997744384,0
"774","NC",1989,905.200328744919,0
"775","NC",1990,903.921898520679,0
"776","NC",1991,854.104806356857,0
"777","NC",1992,939.975126252264,0
"778","NC",1993,971.593580408644,0
"779","NC",1994,1005.18511015323,0
"780","NC",1995,1043.39139558936,0
"781","NC",1996,1036.33463620834,0
"782","NC",1997,1063.33802436017,0
"783","NC",1998,1127.62314576326,0
"784","NC",1999,1132.59462481566,0
"785","NC",2000,1100.51684984613,0
"786","NC",2001,1072.8905604725,0
"787","NC",2002,1037.28797190599,0
"788","NC",2003,1022.66497078842,0
"789","NC",2004,1042.05941104907,0
"790","NC",2005,1096.34107148526,0
"791","NC",2006,1146.05629888755,0
"792","NC",2007,1196.09498544509,0
"793","NC",2008,1138.00932212493,0
"794","NC",2009,1012.47224845063,0
"795","NC",2010,1030.50924394807,0
"796","NC",2011,1031.01768128115,0
"797","NC",2012,1014.51507729469,0
"798","NC",2013,1036.13262715849,0
"799","ND",1976,782.063839792648,0
"800","ND",1977,752.564987464674,0
"801","ND",1978,729.048096964732,0
"802","ND",1979,685.209471977127,0
"803","ND",1980,689.641525351054,0
"804","ND",1981,751.897389722293,0
"805","ND",1982,825.070739579425,0
"806","ND",1983,780.44604588168,0
"807","ND",1984,967.982718365994,0
"808","ND",1985,950.280114582794,0
"809","ND",1986,839.586353472576,0
"810","ND",1987,763.428029212033,0
"811","ND",1988,857.081414258451,0
"812","ND",1989,831.142331982708,0
"813","ND",1990,812.825637376654,0
"814","ND",1991,874.128644923195,0
"815","ND",1992,777.345852665817,0
"816","ND",1993,908.385881668315,0
"817","ND",1994,933.117330267653,0
"818","ND",1995,980.572997919549,0
"819","ND",1996,976.882629222709,0
"820","ND",1997,1034.30805987917,0
"821","ND",1998,1037.27101980726,0
"822","ND",1999,1048.13113852788,0
"823","ND",2000,1060.43016759725,0
"824","ND",2001,1028.78141730737,0
"825","ND",2002,973.202516773469,0
"826","ND",2003,1001.95990673249,0
"827","ND",2004,1009.06702421985,0
"828","ND",2005,1112.12542242343,0
"829","ND",2006,1238.8244335268,0
"830","ND",2007,1317.24586028536,0
"831","ND",2008,1633.07803170195,0
"832","ND",2009,1692.47857925527,0
"833","ND",2010,1798.1567801201,0
"834","ND",2011,1919.7215125293,0
"835","ND",2012,2571.62031064802,0
"836","ND",2013,3145.36836117963,0
"837","OH",1976,541.118139577158,0
"838","OH",1977,547.037958702338,0
"839","OH",1978,587.446254132307,0
"840","OH",1979,589.303154476767,0
"841","OH",1980,535.596248499787,0
"842","OH",1981,534.420522035853,0
"843","OH",1982,560.609906165002,0
"844","OH",1983,629.65951979313,0
"845","OH",1984,715.72617305164,0
"846","OH",1985,749.013462153286,0
"847","OH",1986,770.566583137076,0
"848","OH",1987,761.018017428751,0
"849","OH",1988,782.055481084359,0
"850","OH",1989,804.826305510123,0
"851","OH",1990,805.581000523218,0
"852","OH",1991,775.97604252939,0
"853","OH",1992,784.449793526472,0
"854","OH",1993,799.436755303439,0
"855","OH",1994,861.620464892327,0
"856","OH",1995,893.253314968886,0
"857","OH",1996,891.584316707783,0
"858","OH",1997,912.297561117897,0
"859","OH",1998,963.166455966567,0
"860","OH",1999,969.346685089192,0
"861","OH",2000,1005.5367864612,0
"862","OH",2001,972.770369133,0
"863","OH",2002,980.880900364143,0
"864","OH",2003,981.539318589824,0
"865","OH",2004,1038.93191411965,0
"866","OH",2005,1072.51134109535,0
"867","OH",2006,1097.90621765217,0
"868","OH",2007,1077.69265269999,0
"869","OH",2008,1051.69050260078,0
"870","OH",2009,967.101968359173,0
"871","OH",2010,937.253159895737,0
"872","OH",2011,963.31550744151,0
"873","OH",2012,977.669274259896,0
"874","OH",2013,1020.06412606579,0
"875","OK",1976,621.849103172114,0
"876","OK",1977,654.888078523443,0
"877","OK",1978,691.586076151396,0
"878","OK",1979,701.789501703705,0
"879","OK",1980,708.834180123344,0
"880","OK",1981,793.158623030786,0
"881","OK",1982,876.989034739438,0
"882","OK",1983,800.228755388782,0
"883","OK",1984,779.800609285063,0
"884","OK",1985,847.20046075885,0
"885","OK",1986,830.191872557691,0
"886","OK",1987,722.36104343224,0
"887","OK",1988,840.775128362335,0
"888","OK",1989,847.935537096708,0
"889","OK",1990,845.279347690948,0
"890","OK",1991,895.48426727713,0
"891","OK",1992,837.572850855643,0
"892","OK",1993,878.21140842944,0
"893","OK",1994,886.184577272789,0
"894","OK",1995,887.429150782356,0
"895","OK",1996,894.651842479799,0
"896","OK",1997,951.350642754999,0
"897","OK",1998,973.81756408886,0
"898","OK",1999,968.31365400286,0
"899","OK",2000,981.7775824115,0
"900","OK",2001,1032.81306489601,0
"901","OK",2002,964.285470533069,0
"902","OK",2003,915.782730314483,0
"903","OK",2004,965.092900954138,0
"904","OK",2005,989.700473477374,0
"905","OK",2006,1078.9162826257,0
"906","OK",2007,1080.29175699363,0
"907","OK",2008,1054.60791476652,0
"908","OK",2009,1027.16089606729,0
"909","OK",2010,863.790239315572,0
"910","OK",2011,912.428387471429,0
"911","OK",2012,1006.27538844034,0
"912","OK",2013,990.487110280179,0
"913","RI",1976,722.12744948452,0
"914","RI",1977,762.089247873253,0
"915","RI",1978,738.433437488124,0
"916","RI",1979,779.48502806756,0
"917","RI",1980,704.521339922951,0
"918","RI",1981,701.787888830614,0
"919","RI",1982,732.852972995926,0
"920","RI",1983,762.60150589791,0
"921","RI",1984,810.465904417846,0
"922","RI",1985,826.625411168537,0
"923","RI",1986,826.722672540751,0
"924","RI",1987,931.261500189776,0
"925","RI",1988,953.285571171479,0
"926","RI",1989,934.146406880115,0
"927","RI",1990,939.248582536422,0
"928","RI",1991,918.985231305944,0
"929","RI",1992,931.122641160066,0
"930","RI",1993,993.814297886947,0
"931","RI",1994,975.47161618421,0
"932","RI",1995,988.5871614085,0
"933","RI",1996,1002.56834094618,0
"934","RI",1997,1061.46062293062,0
"935","RI",1998,1131.27519041621,0
"936","RI",1999,1148.11345871609,0
"937","RI",2000,1125.15333567624,0
"938","RI",2001,1199.98227837469,0
"939","RI",2002,1109.44426049239,0
"940","RI",2003,1144.77206280007,0
"941","RI",2004,1186.7013415683,0
"942","RI",2005,1260.40307317704,0
"943","RI",2006,1279.27026644311,0
"944","RI",2007,1261.73375354785,0
"945","RI",2008,1215.67818809443,0
"946","RI",2009,1144.09607168066,0
"947","RI",2010,1117.67923159049,0
"948","RI",2011,1144.61699010734,0
"949","RI",2012,1184.23711895748,0
"950","RI",2013,1195.78361642682,0
"951","TN",1976,514.762656263557,0
"952","TN",1977,570.658745171978,0
"953","TN",1978,582.532069565594,0
"954","TN",1979,556.919299159813,0
"955","TN",1980,497.807258157044,0
"956","TN",1981,465.567064055911,0
"957","TN",1982,478.70541264988,0
"958","TN",1983,483.998008679822,0
"959","TN",1984,515.786182736091,0
"960","TN",1985,590.9686279366,0
"961","TN",1986,629.996129900794,0
"962","TN",1987,663.180998333635,0
"963","TN",1988,675.734537504809,0
"964","TN",1989,675.546451736767,0
"965","TN",1990,664.110137960785,0
"966","TN",1991,639.773127648521,0
"967","TN",1992,690.596475116553,0
"968","TN",1993,771.860541666482,0
"969","TN",1994,749.290306432469,0
"970","TN",1995,739.617075636835,0
"971","TN",1996,741.248224602533,0
"972","TN",1997,766.458056125398,0
"973","TN",1998,790.0518619836,0
"974","TN",1999,787.853581508212,0
"975","TN",2000,788.000850660011,0
"976","TN",2001,789.752138495234,0
"977","TN",2002,747.845816566213,0
"978","TN",2003,818.925021053582,0
"979","TN",2004,853.446371987156,0
"980","TN",2005,855.285043012011,0
"981","TN",2006,868.463174248945,0
"982","TN",2007,889.507802340026,0
"983","TN",2008,857.820776115375,0
"984","TN",2009,771.182676962337,0
"985","TN",2010,758.647832635296,0
"986","TN",2011,791.636798714749,0
"987","TN",2012,767.781893306843,0
"988","TN",2013,774.870914752821,0
"989","VT",1976,744.020006202288,0
"990","VT",1977,770.865977722748,0
"991","VT",1978,720.039138943731,0
"992","VT",1979,729.007761001474,0
"993","VT",1980,630.605089163526,0
"994","VT",1981,627.818923352477,0
"995","VT",1982,663.935555499506,0
"996","VT",1983,687.050958265493,0
"997","VT",1984,754.728063284533,0
"998","VT",1985,804.207956667518,0
"999","VT",1986,853.387991276181,0
"1000","VT",1987,933.58247462255,0
"1001","VT",1988,947.219815518169,0
"1002","VT",1989,917.436008282069,0
"1003","VT",1990,902.291928541329,0
"1004","VT",1991,886.170635592435,0
"1005","VT",1992,957.619003091054,0
"1006","VT",1993,955.844947995854,0
"1007","VT",1994,970.376597246068,0
"1008","VT",1995,902.218446196225,0
"1009","VT",1996,914.175581712582,0
"1010","VT",1997,949.306780617942,0
"1011","VT",1998,994.818675240583,0
"1012","VT",1999,1403.54420476042,0
"1013","VT",2000,1412.84855336894,0
"1014","VT",2001,1432.08982450495,0
"1015","VT",2002,1371.4832125812,0
"1016","VT",2003,1371.06922133649,0
"1017","VT",2004,1508.68952096211,0
"1018","VT",2005,1848.6986375357,0
"1019","VT",2006,1916.51242580818,0
"1020","VT",2007,1983.00510198931,0
"1021","VT",2008,1893.26315993492,0
"1022","VT",2009,1869.281576614,0
"1023","VT",2010,1840.13787100715,0
"1024","VT",2011,1905.2351081072,0
"1025","VT",2012,1899.07528474124,0
"1026","VT",2013,1952.56055100166,0
"1027","VA",1976,625.30211664075,0
"1028","VA",1977,652.623487551678,0
"1029","VA",1978,679.744017431739,0
"1030","VA",1979,665.282915321643,0
"1031","VA",1980,620.169667651335,0
"1032","VA",1981,611.748071642397,0
"1033","VA",1982,610.472081925525,0
"1034","VA",1983,641.100794549671,0
"1035","VA",1984,693.107301766072,0
"1036","VA",1985,726.788785498252,0
"1037","VA",1986,760.896971111258,0
"1038","VA",1987,821.314236304198,0
"1039","VA",1988,859.268590779738,0
"1040","VA",1989,872.437127316399,0
"1041","VA",1990,812.760154286119,0
"1042","VA",1991,800.640147479239,0
"1043","VA",1992,784.447185418305,0
"1044","VA",1993,810.543662392537,0
"1045","VA",1994,829.633389601897,0
"1046","VA",1995,873.109717058514,0
"1047","VA",1996,851.049987062925,0
"1048","VA",1997,890.926445632991,0
"1049","VA",1998,952.697443465712,0
"1050","VA",1999,1009.82191636773,0
"1051","VA",2000,1033.65567399145,0
"1052","VA",2001,1026.43724431812,0
"1053","VA",2002,974.984101572878,0
"1054","VA",2003,956.76500155621,0
"1055","VA",2004,1007.91027321061,0
"1056","VA",2005,1075.73688449149,0
"1057","VA",2006,1117.52213425456,0
"1058","VA",2007,1161.50805267491,0
"1059","VA",2008,1086.39526517256,0
"1060","VA",2009,976.678729216793,0
"1061","VA",2010,937.944893525682,0
"1062","VA",2011,955.593264752179,0
"1063","VA",2012,965.261520693332,0
"1064","VA",2013,997.621065522329,0
"1065","WV",1976,774.977712179039,0
"1066","WV",1977,781.295479062187,0
"1067","WV",1978,782.064695579104,0
"1068","WV",1979,815.643003225942,0
"1069","WV",1980,758.432253491036,0
"1070","WV",1981,714.784618467293,0
"1071","WV",1982,780.754275243121,0
"1072","WV",1983,758.966399395752,0
"1073","WV",1984,855.67852814268,0
"1074","WV",1985,900.90842425163,0
"1075","WV",1986,896.026263179722,0
"1076","WV",1987,881.437021800268,0
"1077","WV",1988,805.429441241248,0
"1078","WV",1989,853.899895163896,0
"1079","WV",1990,951.754744029543,0
"1080","WV",1991,950.582032386142,0
"1081","WV",1992,928.464008714229,0
"1082","WV",1993,942.976348052945,0
"1083","WV",1994,947.753593282806,0
"1084","WV",1995,984.636537665949,0
"1085","WV",1996,968.653532483118,0
"1086","WV",1997,1004.17988389464,0
"1087","WV",1998,1019.95852805056,0
"1088","WV",1999,1096.90060044632,0
"1089","WV",2000,1074.42123924419,0
"1090","WV",2001,1072.85935434143,0
"1091","WV",2002,1093.54120889481,0
"1092","WV",2003,1077.7809712091,0
"1093","WV",2004,1092.60808452186,0
"1094","WV",2005,1209.74594851313,0
"1095","WV",2006,1234.14976360919,0
"1096","WV",2007,1220.75279022645,0
"1097","WV",2008,1232.10727974561,0
"1098","WV",2009,1207.65830083684,0
"1099","WV",2010,1188.05459031255,0
"1100","WV",2011,1247.75785559001,0
"1101","WV",2012,1239.45789189543,0
"1102","WV",2013,1247.43963345726,0
