"year","sum_weight","syn_state","State_Acronym","year_effective","State_Name","real_ci_cap","Post","real_ci_cap_76","syn_state_76","syn_state_76_shift"
1996,0.911,813.90875170828,"NE",1988,"Nebraska",628.03217424869,1,80.2736373963972,107.950925636054,109.992690104399
1997,0.911,852.034946163005,"NE",1988,"Nebraska",661.596655336868,1,84.5637726709058,113.007706231827,115.049470700171
1998,0.911,859.576690849956,"NE",1988,"Nebraska",672.354338448208,1,85.9387951438199,114.00798828821,116.049752756554
1999,0.911,789.54187482817,"NE",1988,"Nebraska",622.923629777579,1,79.6206749156328,104.719080655217,106.760845123562
2000,0.911,802.495985162877,"NE",1988,"Nebraska",607.50084860465,1,77.6493702687,106.437219449631,108.478983917976
2001,0.911,781.464591871387,"NE",1988,"Nebraska",580.294320589261,1,74.1718940273993,103.647768705347,105.689533173691
2002,0.911,609.091371792542,"NE",1988,"Nebraska",443.226739537409,1,56.6522290304263,80.7854409280338,82.8272053963781
2003,0.911,572.631292952394,"NE",1988,"Nebraska",446.65607641658,1,57.0905590339456,75.9496417659084,77.9914062342527
2004,0.911,617.062725969666,"NE",1988,"Nebraska",648.733039835289,1,82.9195747321367,81.8427032565039,83.8844677248482
2005,0.911,826.734551687254,"NE",1988,"Nebraska",738.350716891143,1,94.3743014280979,109.652046279919,111.693810748263
2006,0.911,1029.79166058058,"NE",1988,"Nebraska",939.759178841002,1,120.117870796133,136.584061467135,138.62582593548
2007,0.911,1115.98718744722,"NE",1988,"Nebraska",737.628742431734,1,94.2820203024798,148.016408018775,150.058172487119
2008,0.911,1009.28138518473,"NE",1988,"Nebraska",770.869973653452,1,98.5308385177156,133.86372800299,135.905492471334
2009,0.911,816.23734050556,"NE",1988,"Nebraska",653.368957128742,1,83.512127087053,108.259772685019,110.301537153364
2010,0.911,701.759819090071,"NE",1988,"Nebraska",495.316612373708,1,63.3102375458144,93.0763084755665,95.1180729439108
2011,0.911,780.679172570934,"NE",1988,"Nebraska",479.102317758021,1,61.2377634593155,103.543596412915,105.585360881259
2012,0.911,802.91696101264,"NE",1988,"Nebraska",704.881259986849,1,90.0963119276336,106.49305461857,108.534819086915
2013,0.911,890.366607792299,"NE",1988,"Nebraska",811.756903564788,1,103.756912468275,118.091738496335,120.133502964679
2014,0.911,824.9251369893,"NE",1988,"Nebraska",882.056914934332,1,112.742499279003,109.412058700115,111.453823168459
2015,0.911,881.705739682965,"NE",1988,"Nebraska",983.546788665552,1,125.714703024857,116.943024064585,118.98478853293
2016,0.911,785.590200259552,"NE",1988,"Nebraska",860.954291725143,1,110.045210202,104.194959337441,106.236723805786
2017,0.911,775.908681332754,"NE",1988,"Nebraska",720.569220197833,1,92.10151115325,102.910873219044,104.952637687388
2018,0.911,866.269978517281,"NE",1988,"Nebraska",830.700728409965,1,106.178268871459,114.895737188464,116.937501656808
2019,0.911,1009.80866457536,"NE",1988,"Nebraska",1098.1286740884,1,140.360297788585,133.933662498925,135.975426967269
2020,0.911,856.467617763706,"NE",1988,"Nebraska",985.699235865665,1,125.989823907419,113.595623490772,115.637387959117
2021,0.911,1237.05353945977,"NE",1988,"Nebraska",1374.14871021691,1,175.640548073257,164.073766703891,166.115531172235
2022,0.911,1560.76775825969,"NE",1988,"Nebraska",1655.5542573289,1,211.609162065408,207.008861685556,209.0506261539
