"X","State_Acronym","year","BUSLICTAX","CORPINCTX","CORPLICTAX","PROPTAX","SLGRTAX","SVRNCTAX","TLINCTAX","TLSLTAX","TOTLTAX","INCTAX","SALESTAX","state","Region","Number","sales","industry_dum","election_dum","phase_in_dum","rates","log_CIT","log_sales","log_rate","year_effective","group","Post","treatment","rel_year","log_totrev","State_Name","CPI_def","real_totRev","logRealTotRev"
425,"GA",1977,10656,170885,7448,9903,1134968,NA,666524,447553,1906506,495639,NA,10,NA,NA,33.34,NA,NA,NA,6,12.0487460946255,3.50675787732265,1.79175946922805,2006,"t",0,0,-29,14.460782805403,"Georgia",60.6,3146049.5049505,14.9616580983159
426,"GA",1978,11276,203823,8111,7914,1273338,NA,808184,480628,2183715,604361,NA,10,NA,NA,33.34,NA,NA,NA,6,12.225007249144,3.50675787732265,1.79175946922805,2006,"t",0,0,-28,14.5965381128263,"Georgia",65.2,3349256.13496932,15.0242488298818
427,"GA",1979,11320,226125,8409,8418,1389916,NA,955532,496342,2448148,729407,NA,10,NA,NA,33.34,NA,NA,NA,6,12.3288432226976,3.50675787732265,1.79175946922805,2006,"t",0,0,-27,14.7108423783032,"Georgia",72.6,3372104.68319559,15.0310476424606
428,"GA",1980,15532,239713,9004,9565,1506923,NA,1111786,574947,2728961,872073,NA,10,NA,NA,33.34,NA,NA,NA,6,12.3871976534116,3.50675787732265,1.79175946922805,2006,"t",0,0,-26,14.8194315086393,"Georgia",82.4,3311845.87378641,15.013016257712
429,"GA",1981,15226,252235,9819,13201,1609766,NA,1288134,600529,3019847,1035899,NA,10,NA,NA,33.34,NA,NA,NA,6,12.4381164716311,3.50675787732265,1.79175946922805,2006,"t",0,0,-25,14.920716725816,"Georgia",90.9,3322163.91639164,15.0161269106207
430,"GA",1982,18483,267683,11247,12941,1697558,NA,1450466,609279,3281065,1182783,NA,10,NA,NA,33.34,NA,NA,NA,6,12.4975587235697,3.50675787732265,1.79175946922805,2006,"t",0,0,-24,15.0036786227802,"Georgia",96.5,3400067.35751295,15.0393058004234
431,"GA",1983,19414,238834,11711,14290,1784280,NA,1580926,611253,3504220,1342092,NA,10,NA,NA,33.34,NA,NA,NA,6,12.3835240289252,3.50675787732265,1.79175946922805,2006,"t",0,0,-23,15.0694785144556,"Georgia",99.6,3518293.17269076,15.0734865358532
432,"GA",1984,22174,315960,13433,15377,2006885,NA,1781733,645287,3954615,1465773,NA,10,NA,NA,33.34,NA,NA,NA,6,12.6633709022784,3.50675787732265,1.79175946922805,2006,"t",0,0,-22,15.1903938093128,"Georgia",103.9,3806174.20596728,15.1521350971957
433,"GA",1985,23920,418251,15443,13946,2207367,NA,2136577,674556,4525038,1718326,NA,10,NA,NA,33.34,NA,NA,NA,6,12.9438370097607,3.50675787732265,1.79175946922805,2006,"t",0,0,-21,15.325136532871,"Georgia",107.6,4205425.65055762,15.2518860711314
434,"GA",1986,25905,418119,17528,15332,2339383,NA,2363307,698982,4917070,1945188,NA,10,NA,NA,33.34,NA,NA,NA,6,12.9435213599859,3.50675787732265,1.79175946922805,2006,"t",0,0,-20,15.4082233826157,"Georgia",109.6,4486377.73722628,15.3165561940899
435,"GA",1987,27141,449176,17873,17801,2487090,NA,2598287,747786,5323689,2149111,NA,10,NA,NA,33.34,NA,NA,NA,6,13.0151700721021,3.50675787732265,1.79175946922805,2006,"t",0,0,-19,15.4876770420652,"Georgia",113.6,4686345.95070423,15.3601637217662
436,"GA",1988,31199,478969,20335,20309,2628575,NA,2870740,771950,5782247,2391771,NA,10,NA,NA,33.34,NA,NA,NA,6,13.0793911561359,3.50675787732265,1.79175946922805,2006,"t",0,0,-18,15.5703029194284,"Georgia",118.3,4887782.75570583,15.4022493344322
437,"GA",1989,31673,525015,22198,22647,2812473,NA,3257060,786375,6347203,2732045,NA,10,NA,NA,33.34,NA,NA,NA,6,13.1711821125942,3.50675787732265,1.79175946922805,2006,"t",0,0,-17,15.6635248013914,"Georgia",124,5118712.09677419,15.4484134217745
438,"GA",1990,31204,478218,23627,24692,3453785,NA,3346132,815121,7078197,2867914,NA,10,NA,NA,33.34,NA,NA,NA,6,13.0778219744523,3.50675787732265,1.79175946922805,2006,"t",0,0,-16,15.7725297722213,"Georgia",130.7,5415605.96786534,15.5047953375792
439,"GA",1991,33859,416558,23500,26923,3497055,NA,3364239,840263,7154525,2947681,NA,10,NA,NA,33.34,NA,NA,NA,6,12.9397809865961,3.50675787732265,1.79175946922805,2006,"t",0,0,-15,15.7832555816271,"Georgia",136.2,5252955.21292217,15.4743013738998
440,"GA",1992,37823,375286,23748,27758,3503083,NA,3456994,815737,7266981,3081708,NA,10,NA,NA,33.34,NA,NA,NA,6,12.8354436809368,3.50675787732265,1.79175946922805,2006,"t",0,0,-14,15.7988514950364,"Georgia",140.3,5179601.56806842,15.4602386939161
441,"GA",1993,51092,470710,24430,31726,3855472,NA,3860631,875703,8150457,3389921,NA,10,NA,NA,33.34,NA,NA,NA,6,13.0619974721179,3.50675787732265,1.79175946922805,2006,"t",0,0,-13,15.9135845572646,"Georgia",144.5,5640454.67128028,15.5454752357002
442,"GA",1994,57923,521399,25065,33779,4151459,NA,4102113,884647,8784065,3580714,NA,10,NA,NA,33.34,NA,NA,NA,6,13.1642708625664,3.50675787732265,1.79175946922805,2006,"t",0,0,-12,15.9884498425219,"Georgia",148.2,5927169.365722,15.595057315648
443,"GA",1995,65387,653296,28903,32893,4460160,NA,4494891,921485,9486639,3841595,NA,10,NA,NA,50,NA,NA,NA,6,13.3897855980487,3.91202300542815,1.79175946922805,2006,"t",0,0,-11,16.0653949455798,"Georgia",152.4,6224828.74015748,15.6440564883153
444,"GA",1996,63496,719400,31229,35651,4785987,NA,4963496,962092,10292371,4244096,NA,10,NA,NA,50,NA,NA,NA,6,13.4861728102437,3.91202300542815,1.79175946922805,2006,"t",0,0,-10,16.1469134991495,"Georgia",156.9,6559828.55321861,15.6964750253987
445,"GA",1997,69966,726321,30691,38155,4905464,NA,5467521,989703,10897538,4741200,NA,10,NA,NA,50,NA,NA,NA,6,13.4957473448483,3.91202300542815,1.79175946922805,2006,"t",0,0,-9,16.2040474501269,"Georgia",160.5,6789743.30218069,15.7309236935449
446,"GA",1998,70157,739738,33987,37824,4992011,NA,6057113,998518,11589495,5317375,NA,10,NA,NA,50,NA,NA,NA,6,13.5140513484344,3.91202300542815,1.79175946922805,2006,"t",0,0,-8,16.2656096423218,"Georgia",163,7110119.63190184,15.7770296275031
447,"GA",1999,67941,793173,34586,43575,5371400,NA,6489930,1022583,12461790,5696757,NA,10,NA,NA,50,NA,NA,NA,6,13.5837966357141,3.91202300542815,1.79175946922805,2006,"t",0,0,-7,16.3381777207166,"Georgia",166.6,7480066.02641056,15.8277521769719
448,"GA",2000,64193,712421,39716,48147,5746072,NA,7077007,1115893,13511275,6364586,NA,10,NA,NA,50,NA,NA,NA,6,13.4764243077846,3.91202300542815,1.79175946922805,2006,"t",0,0,-6,16.4190350800208,"Georgia",172.2,7846268.87340302,15.8755486740152
449,"GA",2001,79939,691473,32708,50948,6038815,NA,7617508,1132256,14368505,6926035,NA,10,NA,NA,50,NA,NA,NA,6,13.4465793837715,3.91202300542815,1.79175946922805,2006,"t",0,0,-5,16.4805492164566,"Georgia",177.1,8113215.69734613,15.9090048576559
450,"GA",2002,92738,568080,41137,54089,6017563,NA,7055718,1184042,13772147,6487638,NA,10,NA,NA,50,NA,NA,NA,6,13.250017532856,3.91202300542815,1.79175946922805,2006,"t",0,0,-4,16.4381587772145,"Georgia",179.9,7655445.80322401,15.8509278222462
451,"GA",2003,90610,484139,39174,58953,6027411,NA,6755513,1256542,13411632,6271374,NA,10,NA,NA,50,NA,NA,NA,6,13.0901273345502,3.91202300542815,1.79175946922805,2006,"t",0,0,-3,16.4116329480767,"Georgia",184,7288930.43478261,15.8018673764558
452,"GA",2004,117376,494701,53227,65118,6468785,NA,7325187,1547448,14570573,6830486,NA,10,NA,NA,50,NA,NA,NA,6,13.1117088186409,3.91202300542815,1.79175946922805,2006,"t",0,0,-2,16.4945145047831,"Georgia",188.9,7713379.03652726,15.8584669162638
453,"GA",2005,114682,712310,53280,67019,6967153,NA,8038535,1657032,15665563,7326225,NA,10,NA,NA,50,NA,NA,NA,6,13.4762684888964,3.91202300542815,1.79175946922805,2006,"t",0,0,-1,16.5669754217162,"Georgia",195.3,8021281.61802355,15.8976087698217
454,"GA",2006,76731,890732,61068,75676,7449390,NA,8931098,1737475,17023264,8040366,NA,10,NA,NA,80,NA,NA,NA,6,13.6997988755738,4.38202663467388,1.79175946922805,2006,"t",1,1,0,16.6500914371062,"Georgia",201.6,8444079.36507937,15.9489760868971
455,"GA",2007,73035,1017187,29908,78958,7854746,NA,9816602,1939225,18253216,8799415,NA,10,NA,NA,90,NA,NA,NA,6,13.8325515322675,4.49980967033027,1.79175946922805,2006,"t",1,1,1,16.7198518416461,"Georgia",207.342,8803433.94006038,15.9906524237936
456,"GA",2008,70090,943042,32423,81928,7688845,NA,9788518,1892192,18070032,8845476,NA,10,NA,NA,100,NA,NA,NA,6,13.75686609933,4.60517018598809,1.79175946922805,2006,"t",1,1,2,16.7097654334578,"Georgia",215.303,8392838.00039944,15.9428892811272
457,"GA",2009,72851,694717,30241,82764,7001141,NA,8495902,1694650,16077948,7801185,NA,10,NA,NA,100,NA,NA,NA,6,13.4512598473762,4.60517018598809,1.79175946922805,2006,"t",1,1,3,16.5929592016317,"Georgia",214.537,7494254.13798086,15.8296471699546
458,"GA",2010,74279,684701,33318,86228,6516066,NA,7701113,1651375,14782779,7016412,NA,10,NA,NA,100,NA,NA,NA,6,13.4367375256017,4.60517018598809,1.79175946922805,2006,"t",1,1,4,16.5089734801672,"Georgia",218.056,6779349.80005136,15.7293917556205
459,"GA",2011,74116,670410,43127,76704,7108662,NA,8329192,2027885,16003250,7658782,NA,10,NA,NA,100,NA,NA,NA,6,13.4156447445065,4.60517018598809,1.79175946922805,2006,"t",1,1,5,16.588302384577,"Georgia",224.939,7114484.37131845,15.777643316229
460,"GA",2012,73556,590676,44089,68951,7391867,NA,8733047,2088343,16715216,8142371,NA,10,NA,NA,100,NA,NA,NA,6,13.2890229227086,4.60517018598809,1.79175946922805,2006,"t",1,1,6,16.6318300002775,"Georgia",229.594,7280336.59416187,15.8006876545658
461,"GA",2013,133904,797255,39243,201834,7408422,NA,9569482,2131211,17958399,8772227,NA,10,NA,NA,100,NA,NA,NA,6,13.5889298564111,4.60517018598809,1.79175946922805,2006,"t",1,1,7,16.7035684743259,"Georgia",232.957,7708890.05267067,15.8578847731359
462,"GA",2014,83662,943806,48078,788350,7310132,NA,9909378,2184630,18618093,8965572,NA,10,NA,NA,100,NA,NA,NA,6,13.7576759155333,4.60517018598809,1.79175946922805,2006,"t",1,1,8,16.7396444078121,"Georgia",236.736,7864495.89416058,15.8778689975902
463,"GA",2015,82893,1000536,46579,863586,7555865,NA,10679060,2299273,19732308,9678524,NA,10,NA,NA,100,NA,NA,NA,6,13.8160464143676,4.60517018598809,1.79175946922805,2006,"t",1,1,9,16.7977678503767,"Georgia",237.017,8325271.1830797,15.9348061678443
464,"GA",2016,82123,981002,51050,961881,8409384,NA,11420536,2929188,21606561,10439534,NA,10,NA,NA,100,NA,NA,NA,6,13.7963297772814,4.60517018598809,1.79175946922805,2006,"t",1,1,10,16.8885075765317,"Georgia",240.007,9002471.17792398,16.0130096729365
465,"GA",2017,81354,971898,56999,989218,8809190,NA,11949591,3079274,22592761,10977693,NA,10,NA,NA,100,NA,NA,NA,6,13.7870061396646,4.60517018598809,1.79175946922805,2006,"t",1,1,11,16.9331401031979,"Georgia",245.12,9217020.64295039,16.0365624026337
466,"GA",2018,81296,1004298,59608,927590,9132965,NA,12648079,3194517,23602510,11643781,NA,10,NA,NA,100,NA,NA,NA,6,13.8197993479426,4.60517018598809,1.79175946922805,2006,"t",1,1,12,16.9768636202726,"Georgia",251.107,9399383.52973035,16.0561546631461
467,"GA",2019,79969,1271270,66937,864858,9509465,NA,13448213,3259155,24723046,12176943,NA,10,NA,NA,100,NA,NA,NA,5.75,14.0555269587679,4.60517018598809,1.74919985480926,2006,"t",1,1,13,17.0232464030275,"Georgia",255.657,9670396.66428066,16.0845798866792
468,"GA",2020,79211,984087,74243,662443,9538551,NA,12688415,3375043,23760988,11704328,NA,10,NA,NA,100,NA,NA,NA,5.75,13.7994695867602,4.60517018598809,1.74919985480926,2006,"t",1,1,14,16.9835556340858,"Georgia",258.811,9180826.16272106,16.0326277544864
469,"GA",2021,85652,1750735,66937,732325,10257930,NA,15971641,3309634,27850996,14220906,NA,10,NA,NA,100,NA,NA,NA,5.75,14.3755462577244,4.60517018598809,1.74919985480926,2006,"t",1,1,15,17.1423792867142,"Georgia",270.97,10278258.1097538,16.1455413590575
470,"GA",2022,85652,2509683,55673,799564,11405066,NA,20796528,3084705,33933816,18286845,NA,10,NA,NA,100,NA,NA,NA,5.75,14.7356670083114,4.60517018598809,1.74919985480926,2006,"t",1,1,16,17.33992259728,"Georgia",292.655,11595160.171533,16.2660983424214
471,"HI",1976,3549,35354,442,NA,409741,NA,220269,100145,639198,184915,309596,11,NA,NA,33.34,NA,NA,NA,6.44,10.4731668190958,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.3679695445182,"Hawaii",56.9,1123370.82601054,13.931844389374
472,"HI",1977,3380,27605,467,NA,444892,NA,230623,103875,685703,203018,341017,11,NA,NA,33.34,NA,NA,NA,6.44,10.2257521947181,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.438199868354,"Hawaii",60.6,1131523.10231023,13.9390751612669
473,"HI",1978,4350,28995,514,NA,479624,NA,256211,112303,754677,227216,367321,11,NA,NA,33.34,NA,NA,NA,6.44,10.2748786803105,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.5340451221229,"Hawaii",65.2,1157480.06134969,13.9617558391783
474,"HI",1979,4591,39876,558,NA,550903,NA,304433,120402,875953,264557,430501,11,NA,NA,33.34,NA,NA,NA,6.44,10.5935299181426,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.6830677155111,"Hawaii",72.6,1206546.83195592,14.0032729796685
475,"HI",1980,5768,50259,737,NA,614237,NA,361663,115944,998383,311404,498293,11,NA,NA,33.34,NA,NA,NA,6.44,10.8249449143616,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.8138922492087,"Hawaii",82.4,1211629.85436893,14.0074769982814
476,"HI",1981,4995,52745,809,NA,678253,NA,387495,129339,1088330,334750,548914,11,NA,NA,33.34,NA,NA,NA,6.44,10.8732242601159,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.9001549692327,"Hawaii",90.9,1197282.72827283,13.9955651540374
477,"HI",1982,5748,43202,783,NA,716535,NA,326202,139608,1066225,283000,576927,11,NA,NA,33.34,NA,NA,NA,6.44,10.6736420694569,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.8796349308543,"Hawaii",96.5,1104896.373057,13.9152621084975
478,"HI",1983,5291,22026,841,NA,755861,NA,369042,154734,1150503,347016,601127,11,NA,NA,33.34,NA,NA,NA,6.44,9.99997885272489,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,13.9557097960161,"Hawaii",99.6,1155123.4939759,13.9597178174136
479,"HI",1984,6208,36978,919,NA,780840,NA,439799,141593,1248177,402821,639247,11,NA,NA,33.34,NA,NA,NA,6.44,10.5180784201903,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,14.0371946447781,"Hawaii",103.9,1201325.31280077,13.998935932661
480,"HI",1985,5836,48717,1051,NA,851297,NA,478115,167667,1362595,429398,683630,11,NA,NA,33.34,NA,NA,NA,6.44,10.7937833241332,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,14.1249015278595,"Hawaii",107.6,1266352.23048327,14.0516510661199
481,"HI",1986,6841,43661,987,NA,945431,NA,511450,198734,1490665,467789,746697,11,NA,NA,33.34,NA,NA,NA,6.44,10.6842105341018,3.50675787732265,1.86252854011626,NA,"n",0,0,NA,14.2147328870804,"Hawaii",109.6,1360095.80291971,14.1230656985545
482,"HI",1987,6378,76793,1048,NA,1040995,NA,619886,223470,1697424,543093,817525,11,NA,NA,33.34,NA,NA,NA,6.4,11.2488687691484,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.3446223656896,"Hawaii",113.6,1494211.26760563,14.2171090453906
483,"HI",1988,7823,78053,881,NA,1294497,NA,703647,374701,2039375,625594,919796,11,NA,NA,33.34,NA,NA,NA,6.4,11.2651433621043,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.5281539463297,"Hawaii",118.3,1723901.0989011,14.3601003613335
484,"HI",1989,10715,88099,1262,NA,1315214,NA,856103,290236,2217039,768004,1024978,11,NA,NA,33.34,NA,NA,NA,6.4,11.3862164611221,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.6116830797834,"Hawaii",124,1787934.67741935,14.3965717001664
485,"HI",1990,11918,94750,1749,NA,1484118,NA,789847,307431,2334797,695097,1176687,11,NA,NA,33.34,NA,NA,NA,6.4,11.4589971229447,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.6634355074043,"Hawaii",130.7,1786378.72991584,14.3957010727622
486,"HI",1991,8859,116380,1130,NA,1598490,NA,989114,319753,2639152,872734,1278737,11,NA,NA,33.34,NA,NA,NA,6.4,11.6646159782107,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.7859682114016,"Hawaii",136.2,1937703.3773862,14.4770140036743
487,"HI",1992,10066,67768,1815,NA,1659493,NA,974750,364770,2709518,906982,1294723,11,NA,NA,33.34,NA,NA,NA,6.4,11.1238453861114,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.8122813172584,"Hawaii",140.3,1931231.64647185,14.473668516138
488,"HI",1993,8855,53127,1708,NA,1684170,NA,976039,381251,2748134,922912,1302919,11,NA,NA,33.34,NA,NA,NA,6.4,10.8804405525769,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.826432693872,"Hawaii",144.5,1901822.83737024,14.4583233723077
489,"HI",1994,11464,68429,1475,NA,1851798,NA,1030646,519550,2993378,962217,1332248,11,NA,NA,33.34,NA,NA,NA,6.4,11.1335519903661,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.9119130735479,"Hawaii",148.2,2019823.21187584,14.518520546674
490,"HI",1995,12537,47296,1642,NA,1794971,NA,973010,431709,2874496,925714,1363262,11,NA,NA,33.34,NA,NA,NA,6.4,10.7641810043079,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.8713879124982,"Hawaii",152.4,1886152.23097113,14.4500494552337
491,"HI",1996,14712,65547,1704,NA,1904683,NA,1065523,472881,3079404,999976,1431802,11,NA,NA,33.34,NA,NA,NA,6.4,11.0905227215541,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.9402466297315,"Hawaii",156.9,1962653.91969407,14.4898081559806
492,"HI",1997,16938,67570,2433,NA,1925971,NA,1044149,468697,3087946,976579,1457274,11,NA,NA,33.34,NA,NA,NA,6.4,11.1209193765462,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.9430167029273,"Hawaii",160.5,1923953.894081,14.4698929463453
493,"HI",1998,18134,61755,2477,NA,1911751,NA,1145143,486399,3176246,1083388,1425352,11,NA,NA,33.34,NA,NA,NA,6.4,11.0309302228721,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.971210554269,"Hawaii",163,1948617.17791411,14.4826305394503
494,"HI",1999,16351,52414,2608,NA,1915421,NA,1121388,468143,3166663,1068974,1447278,11,NA,NA,33.34,NA,NA,NA,6.4,10.8669290101966,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,14.9681889100073,"Hawaii",166.6,1900758.1032413,14.4577633662626
495,"HI",2000,20913,75271,2788,NA,2051912,NA,1139588,515636,3334743,1064317,1536276,11,NA,NA,33.34,NA,NA,NA,6.4,11.2288502134458,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.0199061728932,"Hawaii",172.2,1936552.26480836,14.4764197668877
496,"HI",2001,20635,60499,2667,NA,2197840,NA,1165557,557802,3507770,1105058,1640038,11,NA,NA,33.34,NA,NA,NA,6.4,11.0103821149567,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.0704910659006,"Hawaii",177.1,1980671.93675889,14.4989467070999
497,"HI",2002,17214,52640,2303,NA,2117948,NA,1164230,505615,3420671,1111590,1612333,11,NA,NA,33.34,NA,NA,NA,6.4,10.8712315659992,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.0453472886247,"Hawaii",179.9,1901429.12729294,14.4581163336563
498,"HI",2003,21794,30603,1689,NA,2349595,NA,1068457,556897,3569824,1037854,1792698,11,NA,NA,33.34,NA,NA,NA,6.4,10.3288533223506,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.0880268528207,"Hawaii",184,1940121.73913043,14.4782612811998
499,"HI",2004,19484,58119,2114,NA,2470299,NA,1227324,569922,3849135,1169205,1900377,11,NA,NA,33.34,NA,NA,NA,6.4,10.9702479117551,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.163359005696,"Hawaii",188.9,2037657.49073584,14.5273114171766
500,"HI",2005,22117,124125,2017,NA,2748613,NA,1505606,612009,4434356,1381481,2136604,11,NA,NA,33.34,NA,NA,NA,6.4,11.7290444013475,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.3048929546138,"Hawaii",195.3,2270535.58627752,14.6355263027193
501,"HI",2006,22847,148084,1402,NA,3011603,NA,1698841,656287,4918655,1550757,2355316,11,NA,NA,33.34,NA,NA,NA,6.4,11.9055349593083,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.4085456771113,"Hawaii",201.6,2439809.02777778,14.7074303269022
502,"HI",2007,26176,100847,1478,NA,3227965,NA,1661153,670321,5090499,1560306,2557644,11,NA,NA,33.34,NA,NA,NA,6.4,11.5213597957907,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.442886419085,"Hawaii",207.342,2455121.97239344,14.7136870012326
503,"HI",2008,25790,105294,1575,NA,3302179,NA,1650129,682584,5147569,1544835,2619595,11,NA,NA,33.34,NA,NA,NA,6.4,11.5645117164417,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.4540351223596,"Hawaii",215.303,2390848.71088652,14.6871589700289
504,"HI",2009,26390,78597,1402,NA,3125035,NA,1417299,663417,4712651,1338702,2461618,11,NA,NA,33.34,NA,NA,NA,6.4,11.27208880975,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.3657611526654,"Hawaii",214.537,2196661.18198726,14.6024491209883
505,"HI",2010,21682,79853,1461,NA,3044380,NA,1607643,727946,4837862,1527790,2316434,11,NA,NA,33.34,NA,NA,NA,6.4,11.287942723382,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.3919834455617,"Hawaii",218.056,2218632.8282643,14.612401721015
506,"HI",2011,27386,67859,1479,NA,3335562,NA,1315150,839755,4857729,1247291,2495807,11,NA,NA,33.34,NA,NA,NA,6.4,11.125187302008,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.3960816027149,"Hawaii",224.939,2159576.1517567,14.5854225343669
507,"HI",2012,31168,80256,1539,NA,3581652,NA,1621002,883701,5516146,1540746,2697951,11,NA,NA,33.34,NA,NA,NA,6.4,11.2929768045525,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.5231899860004,"Hawaii",229.594,2402565.39805047,14.6920476402888
508,"HI",2013,30866,123661,1606,NA,3932220,NA,1859379,987733,6092893,1735718,2944487,11,NA,NA,33.34,NA,NA,NA,6.4,11.7252992297692,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.6226335679407,"Hawaii",232.957,2615458.21761098,14.7769498667506
509,"HI",2014,38023,126045,1691,NA,3847662,NA,1871506,1022621,6052795,1745461,2825041,11,NA,NA,33.34,NA,NA,NA,6.4,11.7443942650304,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.6160307067966,"Hawaii",236.736,2556769.98851041,14.7542552965747
510,"HI",2015,39372,72249,1647,NA,4082196,NA,2060164,1089489,6485563,1987915,2992707,11,NA,NA,33.34,NA,NA,NA,6.4,11.1878737650484,3.50675787732265,1.85629799036563,NA,"n",0,0,NA,15.685089187693,"Hawaii",237.017,2736328.19586781,14.8221275051606
